DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
"37909",37909,Mk10,DS,2,0,2,88,88,05:12:06 28-Apr-2014,R,A,60.73777771,-178.12416077,,,,,401677176,,
"37909",37909,Mk10,DS,2,0,0,88,88,05:36:47 28-Apr-2014,A,B,60.73805618,-178.12388611,,,,,401677189,,
"37909",37909,Mk10,DS,4,0,1,88,88,05:53:39 28-Apr-2014,L,3,60.74444580,-178.10888672,,,,,401677192,,
"37909",37909,Mk10,DS,3,0,2,204,200,06:28:17 28-Apr-2014,B,A,60.74361038,-178.10583496,,,,,401677236,,
"37909",37909,Mk10,DS,3,0,1,181,140,06:39:10 28-Apr-2014,K,A,60.74888992,-178.07278442,,,,,401677241,,
"37909",37909,Mk10,DS,1,0,0,,,06:53:51 28-Apr-2014,R,B,60.74388885,-178.10556030,,,,,401677242,,
"37909",37909,Mk10,DS,2,0,1,289,289,07:07:46 28-Apr-2014,A,B,60.74555588,-178.10194397,,,,,401677248,,
"37909",37909,Mk10,DS,2,0,1,357,357,07:38:30 28-Apr-2014,L,B,60.75999832,-178.11222839,,,,,401677243,,
"37909",37909,Mk10,DS,4,0,1,123,50,08:10:01 28-Apr-2014,B,2,60.76805496,-178.10806274,,,,,401677245,,
"37909",37909,Mk10,DS,5,0,0,122,43,08:30:32 28-Apr-2014,R,3,60.77111053,-178.11222839,,,,,401677246,,
"37909",37909,Mk10,DS,2,0,0,206,206,08:50:02 28-Apr-2014,A,B,60.77750015,-178.11000061,,,,,401677246,,
"37909",37909,Mk10,DS,3,0,0,88,88,00:19:16 29-Apr-2014,P,3,60.91444397,-178.02749634,,,,,401677159,,
"37909",37909,Mk10,DS,2,0,1,88,88,00:17:04 29-Apr-2014,A,B,60.95222092,-178.05583191,,,,,401677151,,
"37909",37909,Mk10,DS,9,0,1,440,88,00:44:12 29-Apr-2014,L,A,60.92083359,-178.02082825,,,,,401677148,,
"37909",37909,Mk10,DS,5,0,2,132,88,01:55:20 29-Apr-2014,A,A,60.94388962,-178.00277710,,,,,401677137,,
"37909",37909,Mk10,DS,3,0,1,176,176,02:21:00 29-Apr-2014,L,A,60.94861221,-177.99888611,,,,,401677135,,
"37909",37909,Mk10,DS,6,0,2,105,88,02:53:16 29-Apr-2014,K,3,60.94610977,-177.99916077,,,,,401677132,,
"37909",37909,Mk10,DS,5,0,0,88,88,03:16:44 29-Apr-2014,N,2,60.95388794,-177.98138428,,,,,401677148,,
"37909",37909,Mk10,DS,1,0,1,,,03:35:48 29-Apr-2014,A,B,60.96777725,-177.99583435,,,,,401677161,,
"37909",37909,Mk10,DS,1,0,1,,,04:03:40 29-Apr-2014,L,B,60.95444489,-177.98027039,,,,,401677161,,
"37909",37909,Mk10,DS,6,0,0,105,88,04:33:15 29-Apr-2014,K,2,60.97027588,-177.96333313,,,,,401677174,,
"37909",37909,Mk10,DS,4,0,2,129,88,04:37:11 29-Apr-2014,R,1,60.95639038,-178.03111267,,,,,401677179,,
"37909",37909,Mk10,DS,1,0,1,,,05:17:30 29-Apr-2014,A,B,60.96111298,-178.04972839,,,,,401677221,,
"37909",37909,Mk10,DS,1,0,1,,,05:47:05 29-Apr-2014,L,B,60.96222305,-178.05416870,,,,,401677228,,
"37909",37909,Mk10,DS,2,0,0,136,136,06:07:47 29-Apr-2014,B,B,60.96361160,-178.05860901,,,,,401677207,,
"37909",37909,Mk10,DS,1,0,0,,,06:17:40 29-Apr-2014,R,B,61.01166534,-178.04972839,,,,,401677260,,
"37909",37909,Mk10,DS,4,0,0,182,63,06:47:16 29-Apr-2014,A,3,61.00833511,-177.92555237,,,,,401677246,,
"37909",37909,Mk10,DS,3,0,0,271,268,07:19:29 29-Apr-2014,L,A,61.01972198,-177.91499329,,,,,401677252,,
"37909",37909,Mk10,DS,8,0,3,91,43,07:42:23 29-Apr-2014,B,3,61.02472305,-177.91166687,,,,,401677248,,
"37909",37909,Mk10,DS,5,0,1,105,68,07:57:48 29-Apr-2014,R,3,61.03055573,-177.91166687,,,,,401677247,,
"37909",37909,Mk10,DS,7,0,0,116,45,08:28:40 29-Apr-2014,A,2,61.03610992,-177.91416931,,,,,401677248,,
"37909",37909,Mk10,DS,1,0,1,,,00:01:09 30-Apr-2014,A,B,61.08333206,-177.94860840,,,,,401677295,,
"37909",37909,Mk10,DS,9,0,4,80,43,00:03:55 30-Apr-2014,P,2,61.03111267,-178.15750122,,,,,401677241,,
"37909",37909,Mk10,DS,5,0,1,53,43,00:33:02 30-Apr-2014,L,1,61.03916550,-178.20361328,,,,,401677231,,
"37909",37909,Mk10,DS,5,0,2,110,88,01:23:49 30-Apr-2014,N,2,61.04305649,-178.18833923,,,,,401677215,,
"37909",37909,Mk10,DS,2,0,0,88,88,01:36:17 30-Apr-2014,A,B,61.04249954,-178.18916321,,,,,401677211,,
"37909",37909,Mk10,DS,2,0,0,224,224,01:51:06 30-Apr-2014,P,B,61.04916763,-178.18139648,,,,,401677233,,
"37909",37909,Mk10,DS,2,0,1,88,88,02:09:57 30-Apr-2014,L,B,61.04555511,-178.18888855,,,,,401677221,,
"37909",37909,Mk10,DS,8,0,3,326,88,02:28:32 30-Apr-2014,K,2,61.06138992,-178.22193909,,,,,401677184,,
"37909",37909,Mk10,DS,5,0,0,132,88,03:06:52 30-Apr-2014,N,2,61.07110977,-178.22444153,,,,,401677182,,
"37909",37909,Mk10,DS,4,0,0,88,88,03:15:13 30-Apr-2014,A,1,61.06833267,-178.23554993,,,,,401677185,,
"37909",37909,Mk10,DS,3,0,1,88,88,03:52:37 30-Apr-2014,L,A,61.08305740,-178.25750732,,,,,401677189,,
"37909",37909,Mk10,DS,8,0,0,100,88,04:06:55 30-Apr-2014,K,2,61.09027863,-178.26972961,,,,,401677177,,
"37909",37909,Mk10,DS,2,0,1,88,88,04:06:33 30-Apr-2014,R,B,61.08277893,-178.24249268,,,,,401677172,,
"37909",37909,Mk10,DS,4,0,1,117,88,04:47:23 30-Apr-2014,N,1,61.10083389,-178.27221680,,,,,401677176,,
"37909",37909,Mk10,DS,4,0,0,88,88,04:53:29 30-Apr-2014,A,1,61.09944534,-178.27833557,,,,,401677179,,
"37909",37909,Mk10,DS,1,0,0,,,05:27:57 30-Apr-2014,L,B,61.11027908,-178.29306030,,,,,401677184,,
"37909",37909,Mk10,DS,8,0,1,88,88,05:49:13 30-Apr-2014,R,3,61.12555695,-178.29499817,,,,,401677183,,
"37909",37909,Mk10,DS,4,0,1,117,88,05:49:57 30-Apr-2014,K,1,61.12611008,-178.27444458,,,,,401677184,,
"37909",37909,Mk10,DS,9,0,4,319,88,06:29:33 30-Apr-2014,A,2,61.14110947,-178.29360962,,,,,401677161,,
"37909",37909,Mk10,DS,3,0,1,176,88,07:28:57 30-Apr-2014,R,1,61.15111160,-178.27111816,,,,,401677166,,
"37909",37909,Mk10,DS,1,0,0,,,07:26:45 30-Apr-2014,B,B,61.15583420,-178.30221558,,,,,401677165,,
"37909",37909,Mk10,DS,6,0,1,105,88,08:08:33 30-Apr-2014,A,1,61.16027832,-178.31639099,,,,,401677178,,
"37909",37909,Mk10,DS,2,0,0,88,88,00:00:58 01-May-2014,P,B,61.27666855,-178.49777222,,,,,401677111,,
"37909",37909,Mk10,DS,3,0,1,176,176,00:16:22 01-May-2014,L,A,61.36138916,-178.29861450,,,,,401677120,,
"37909",37909,Mk10,DS,3,0,2,176,88,00:22:58 01-May-2014,K,A,61.35083389,-178.33305359,,,,,401677114,,
"37909",37909,Mk10,DS,2,0,1,176,176,00:28:06 01-May-2014,B,A,61.34166718,-178.30389404,,,,,401677129,,
"37909",37909,Mk10,DS,5,0,0,132,88,01:12:06 01-May-2014,N,2,61.36055374,-178.34611511,,,,,401677135,,
"37909",37909,Mk10,DS,4,0,0,88,88,01:17:14 01-May-2014,A,2,61.35972214,-178.33917236,,,,,401677136,,
"37909",37909,Mk10,DS,6,0,1,88,88,01:40:42 01-May-2014,P,3,61.37083435,-178.34638977,,,,,401677142,,
"37909",37909,Mk10,DS,5,0,2,88,88,02:04:54 01-May-2014,K,1,61.39138794,-178.34165955,,,,,401677137,,
"37909",37909,Mk10,DS,4,0,0,176,88,02:53:18 01-May-2014,N,1,61.39805603,-178.32695007,,,,,401677153,,
"37909",37909,Mk10,DS,6,0,1,88,88,02:53:18 01-May-2014,N,A,61.38861084,-178.37527466,,,,,401677153,,
"37909",37909,Mk10,DS,14,0,4,544,88,03:42:26 01-May-2014,K,2,61.39583206,-178.40277100,,,,,401677171,,
"37909",37909,Mk10,DS,10,0,0,371,88,05:23:38 01-May-2014,K,3,61.42972183,-178.40028381,,,,,401677177,,
"37909",37909,Mk10,DS,5,0,0,132,88,06:55:18 01-May-2014,R,2,61.46055603,-178.42388916,,,,,401677187,,
"37909",37909,Mk10,DS,7,0,3,88,88,06:54:34 01-May-2014,L,2,61.46055603,-178.42416382,,,,,401677187,,
"37909",37909,Mk10,DS,5,0,1,110,88,07:05:48 01-May-2014,B,3,61.46389008,-178.42027283,,,,,401677192,,
"37909",37909,Mk10,DS,5,0,0,110,88,07:49:37 01-May-2014,A,3,61.48055649,-178.41360474,,,,,401677197,,
"37909",37909,Mk10,DS,2,0,1,88,88,08:31:25 01-May-2014,R,B,61.49833298,-178.40666199,,,,,401677192,,
"37909",37909,Mk10,DS,1,0,1,,,08:32:09 01-May-2014,L,B,61.49833298,-178.40666199,,,,,401677194,,
"37909",37909,Mk10,DS,10,0,3,283,88,01:00:22 02-May-2014,N,B,61.83416748,-178.36860657,,,,,401677057,,
"37909",37909,Mk10,DS,2,0,1,88,88,02:34:14 02-May-2014,A,B,61.62388992,-178.27499390,,,,,401677143,,
"37909",37909,Mk10,DS,5,0,0,110,88,02:46:42 02-May-2014,N,0,61.62666702,-178.27888489,,,,,401677149,,
"37909",37909,Mk10,DS,6,0,1,105,88,03:20:12 02-May-2014,K,3,61.62833405,-178.27944946,,,,,401677156,,
"37909",37909,Mk10,DS,2,0,1,88,88,04:13:14 02-May-2014,A,B,61.64305496,-178.27722168,,,,,401677162,,
"37909",37909,Mk10,DS,4,0,1,88,88,04:45:30 02-May-2014,R,2,61.63499832,-178.26666260,,,,,401677163,,
"37909",37909,Mk10,DS,4,0,0,117,88,04:59:48 02-May-2014,K,2,61.63944626,-178.26916504,,,,,401677162,,
"37909",37909,Mk10,DS,1,0,1,,,05:03:50 02-May-2014,L,B,61.63694382,-178.26472473,,,,,401677152,,
"37909",37909,Mk10,DS,10,0,1,273,88,05:47:50 02-May-2014,A,3,61.64389038,-178.27444458,,,,,401677162,,
"37909",37909,Mk10,DS,7,0,0,88,88,06:42:06 02-May-2014,L,3,61.65055466,-178.27888489,,,,,401677173,,
"37909",37909,Mk10,DS,1,0,1,,,06:49:26 02-May-2014,B,B,61.65111160,-178.27667236,,,,,401677174,,
"37909",37909,Mk10,DS,5,0,0,110,88,07:27:35 02-May-2014,A,3,61.65499878,-178.28416443,,,,,401677181,,
"37909",37909,Mk10,DS,5,0,2,88,88,09:43:08 02-May-2014,R,2,61.67416763,-178.29695129,,,,,401677211,,
"37909",37909,Mk10,DS,1,0,1,,,00:01:43 03-May-2014,L,B,61.79305649,-178.35945129,,,,,401677181,,
"37909",37909,Mk10,DS,4,0,1,88,88,00:50:51 03-May-2014,N,2,61.71722412,-178.24221802,,,,,401677139,,
"37909",37909,Mk10,DS,4,0,1,117,88,01:12:07 03-May-2014,K,3,61.71722412,-178.24444580,,,,,401677131,,
"37909",37909,Mk10,DS,4,0,1,117,88,01:14:41 03-May-2014,P,2,61.71389008,-178.24777222,,,,,401677131,,
"37909",37909,Mk10,DS,1,0,1,,,01:34:07 03-May-2014,L,B,61.71416855,-178.24722290,,,,,401677125,,
"37909",37909,Mk10,DS,8,0,1,88,88,02:26:55 03-May-2014,N,2,61.72444534,-178.25193787,,,,,401677138,,
"37909",37909,Mk10,DS,6,0,1,88,88,02:54:47 03-May-2014,K,3,61.72138977,-178.27360535,,,,,401677149,,
"37909",37909,Mk10,DS,4,0,2,117,88,03:53:05 03-May-2014,A,2,61.73249817,-178.26861572,,,,,401677151,,
"37909",37909,Mk10,DS,3,0,2,132,88,04:14:28 03-May-2014,N,2,61.73027802,-178.27528381,,,,,401677152,,
"37909",37909,Mk10,DS,7,0,1,88,88,04:34:31 03-May-2014,K,3,61.73166656,-178.26916504,,,,,401677149,,
"37909",37909,Mk10,DS,6,0,1,88,88,04:50:39 03-May-2014,L,3,61.73583221,-178.27694702,,,,,401677152,,
"37909",37909,Mk10,DS,5,0,1,88,88,05:31:43 03-May-2014,A,3,61.73444366,-178.27888489,,,,,401677162,,
"37909",37909,Mk10,DS,8,0,2,88,88,05:52:59 03-May-2014,R,3,61.73888779,-178.27471924,,,,,401677169,,
"37909",37909,Mk10,DS,2,0,2,88,88,06:16:27 03-May-2014,K,B,61.73805618,-178.27333069,,,,,401677170,,
"37909",37909,Mk10,DS,5,0,1,88,88,06:31:51 03-May-2014,L,3,61.74277878,-178.26306152,,,,,401677162,,
"37909",37909,Mk10,DS,5,0,1,110,88,07:05:35 03-May-2014,A,2,61.74583435,-178.26472473,,,,,401677164,,
"37909",37909,Mk10,DS,5,0,3,88,88,07:31:59 03-May-2014,R,2,61.74611282,-178.24888611,,,,,401677173,,
"37909",37909,Mk10,DS,5,0,1,110,88,08:05:26 03-May-2014,B,1,61.74861145,-178.26055908,,,,,401677185,,
"37909",37909,Mk10,DS,8,0,1,88,88,08:13:47 03-May-2014,L,2,61.74888992,-178.25889587,,,,,401677187,,
"37909",37909,Mk10,DS,8,0,1,238,88,00:13:28 04-May-2014,A,2,61.77194595,-178.07666016,,,,,401677155,,
"37909",37909,Mk10,DS,6,0,0,88,88,01:07:00 04-May-2014,P,3,61.76610947,-178.06500244,,,,,401677157,,
"37909",37909,Mk10,DS,1,0,0,,,01:23:52 04-May-2014,L,B,61.76610947,-178.06527710,,,,,401677158,,
"37909",37909,Mk10,DS,4,0,0,117,88,02:22:32 04-May-2014,N,1,61.74583435,-178.09416199,,,,,401677154,,
"37909",37909,Mk10,DS,4,0,1,88,88,02:30:36 04-May-2014,K,2,61.74944305,-178.08471680,,,,,401677161,,
"37909",37909,Mk10,DS,1,0,1,,,02:48:56 04-May-2014,P,B,61.76499939,-178.05805969,,,,,401677147,,
"37909",37909,Mk10,DS,1,0,0,,,03:00:40 04-May-2014,L,B,61.74833298,-178.08444214,,,,,401677150,,
"37909",37909,Mk10,DS,2,0,1,88,88,03:32:12 04-May-2014,A,B,61.75333405,-178.07833862,,,,,401677146,,
"37909",37909,Mk10,DS,11,0,3,97,88,04:01:05 04-May-2014,N,3,61.74388885,-178.08471680,,,,,401677151,,
"37909",37909,Mk10,DS,5,0,1,88,88,05:11:12 04-May-2014,A,2,61.73722076,-178.11500549,,,,,401677163,,
"37909",37909,Mk10,DS,7,0,3,88,88,05:21:28 04-May-2014,R,3,61.73611069,-178.11000061,,,,,401677164,,
"37909",37909,Mk10,DS,3,0,1,88,88,05:52:16 04-May-2014,K,A,61.73833466,-178.11083984,,,,,401677166,,
"37909",37909,Mk10,DS,5,0,1,110,88,06:18:40 04-May-2014,L,3,61.73361206,-178.13000488,,,,,401677166,,
"37909",37909,Mk10,DS,12,0,2,112,88,06:45:48 04-May-2014,A,3,61.73444366,-178.13555908,,,,,401677172,,
"37909",37909,Mk10,DS,6,0,0,88,88,07:45:56 04-May-2014,B,3,61.74027634,-178.13499451,,,,,401677173,,
"37909",37909,Mk10,DS,8,1,0,,,07:55:28 04-May-2014,L,2,61.73777771,-178.14472961,,,,,401677172,,
"37909",37909,Mk10,DS,6,0,0,88,88,08:26:16 04-May-2014,A,2,61.74527740,-178.12583923,,,,,401677181,,
"37909",37909,Mk10,DS,5,0,1,88,88,00:26:41 05-May-2014,K,3,61.72360992,-178.10305786,,,,,401677120,,
"37909",37909,Mk10,DS,6,0,1,88,88,00:28:09 05-May-2014,N,3,61.72249985,-178.10833740,,,,,401677119,,
"37909",37909,Mk10,DS,4,0,0,88,88,00:53:49 05-May-2014,P,3,61.72277832,-178.10610962,,,,,401677120,,
"37909",37909,Mk10,DS,4,0,2,88,88,01:31:13 05-May-2014,A,1,61.71138763,-178.10444641,,,,,401677129,,
"37909",37909,Mk10,DS,5,0,1,132,88,02:05:19 05-May-2014,K,2,61.72027588,-178.10139465,,,,,401677127,,
"37909",37909,Mk10,DS,6,0,2,105,88,02:10:19 05-May-2014,N,3,61.71916580,-178.09693909,,,,,401677126,,
"37909",37909,Mk10,DS,8,0,2,88,88,02:34:17 05-May-2014,P,2,61.71083450,-178.11083984,,,,,401677120,,
"37909",37909,Mk10,DS,3,0,0,88,88,02:48:57 05-May-2014,L,A,61.71222305,-178.10749817,,,,,401677118,,
"37909",37909,Mk10,DS,2,0,0,88,88,03:11:41 05-May-2014,A,B,61.71138763,-178.09527588,,,,,401677117,,
"37909",37909,Mk10,DS,12,0,0,110,88,03:45:03 05-May-2014,K,0,61.70527649,-178.11528015,,,,,401677173,,
"37909",37909,Mk10,DS,2,0,1,88,88,04:51:25 05-May-2014,A,B,61.70888901,-178.09361267,,,,,401677180,,
"37909",37909,Mk10,DS,5,0,1,88,88,05:25:09 05-May-2014,K,3,61.69972229,-178.09611511,,,,,401677179,,
"37909",37909,Mk10,DS,3,0,0,88,88,06:08:25 05-May-2014,L,A,61.69777679,-178.09361267,,,,,401677190,,
"37909",37909,Mk10,DS,6,0,0,88,88,06:29:41 05-May-2014,R,2,61.69361115,-178.09693909,,,,,401677180,,
"37909",37909,Mk10,DS,4,0,1,88,88,06:31:09 05-May-2014,A,3,61.69666672,-178.10749817,,,,,401677177,,
"37909",37909,Mk10,DS,8,0,1,226,88,07:21:45 05-May-2014,B,2,61.68861008,-178.12416077,,,,,401677182,,
"37909",37909,Mk10,DS,1,0,0,,,08:04:49 05-May-2014,A,B,61.69277954,-178.12666321,,,,,401677231,,
"37909",37909,Mk10,DS,1,0,0,,,08:04:49 05-May-2014,R,B,61.69166565,-178.12832642,,,,,401677231,,
"37909",37909,Mk10,DS,2,0,0,88,88,00:01:02 06-May-2014,K,B,61.69305420,-177.96000671,,,,,401677166,,
"37909",37909,Mk10,DS,5,0,0,88,88,00:17:54 06-May-2014,N,2,61.71638870,-177.94860840,,,,,401677155,,
"37909",37909,Mk10,DS,1,0,1,,,00:28:10 06-May-2014,B,B,61.71555710,-177.94972229,,,,,401677156,,
"37909",37909,Mk10,DS,8,0,1,88,88,00:43:34 06-May-2014,P,1,61.71555710,-177.93278503,,,,,401677158,,
"37909",37909,Mk10,DS,4,0,1,88,88,00:58:14 06-May-2014,L,2,61.71305466,-177.93583679,,,,,401677164,,
"37909",37909,Mk10,DS,4,0,0,88,88,01:10:42 06-May-2014,A,2,61.71694565,-177.93194580,,,,,401677164,,
"37909",37909,Mk10,DS,5,0,2,110,88,01:36:22 06-May-2014,K,3,61.71055603,-177.92443848,,,,,401677158,,
"37909",37909,Mk10,DS,6,0,0,105,88,01:53:14 06-May-2014,N,0,61.70111084,-178.03500366,,,,,401677167,,
"37909",37909,Mk10,DS,5,0,3,88,88,02:24:02 06-May-2014,P,2,61.70666504,-177.92750549,,,,,401677131,,
"37909",37909,Mk10,DS,6,0,0,88,88,03:21:14 06-May-2014,K,3,61.70666504,-177.91555786,,,,,401677115,,
"37909",37909,Mk10,DS,5,0,0,132,88,03:39:07 06-May-2014,N,2,61.70500183,-177.92999268,,,,,401677121,,
"37909",37909,Mk10,DS,4,0,1,117,88,04:14:02 06-May-2014,L,3,61.70083237,-177.92916870,,,,,401677123,,
"37909",37909,Mk10,DS,4,0,2,88,88,04:19:10 06-May-2014,R,3,61.70222092,-177.93278503,,,,,401677123,,
"37909",37909,Mk10,DS,4,0,1,117,88,04:30:32 06-May-2014,A,2,61.69638824,-177.92999268,,,,,401677126,,
"37909",37909,Mk10,DS,2,0,1,88,88,05:03:10 06-May-2014,K,2,61.69638824,-177.91166687,,,,,401677135,,
"37909",37909,Mk10,DS,4,0,1,88,88,05:03:10 06-May-2014,K,1,61.69277954,-177.93583679,,,,,401677139,,
"37909",37909,Mk10,DS,2,0,0,88,88,05:55:14 06-May-2014,L,B,61.68972397,-177.94277954,,,,,401677146,,
"37909",37909,Mk10,DS,9,0,3,121,88,05:58:10 06-May-2014,R,2,61.69111252,-177.95388794,,,,,401677147,,
"37909",37909,Mk10,DS,2,0,1,88,88,07:00:30 06-May-2014,B,B,61.68138885,-177.94749451,,,,,401677184,,
"37909",37909,Mk10,DS,7,0,1,88,88,07:36:26 06-May-2014,L,1,61.68444443,-177.96972656,,,,,401677190,,
"37909",37909,Mk10,DS,6,0,0,88,88,07:38:38 06-May-2014,R,1,61.68944550,-177.93861389,,,,,401677189,,
"37909",37909,Mk10,DS,5,0,0,128,59,07:43:46 06-May-2014,A,1,61.68138885,-177.98832703,,,,,401677196,,
"37909",37909,Mk10,DS,2,0,2,88,88,00:05:26 07-May-2014,N,B,61.65944290,-177.76832581,,,,,401677159,,
"37909",37909,Mk10,DS,3,0,0,132,88,00:33:04 07-May-2014,P,A,61.70916748,-177.75416565,,,,,401677142,,
"37909",37909,Mk10,DS,1,0,1,,,00:48:42 07-May-2014,L,B,61.70972061,-177.75193787,,,,,401677135,,
"37909",37909,Mk10,DS,1,0,1,,,00:54:34 07-May-2014,A,B,61.70944595,-177.75222778,,,,,401677138,,
"37909",37909,Mk10,DS,1,0,0,,,01:15:06 07-May-2014,K,B,61.70944595,-177.75222778,,,,,401677150,,
"37909",37909,Mk10,DS,3,0,0,88,88,01:45:54 07-May-2014,N,A,61.71722412,-177.74417114,,,,,401677151,,
"37909",37909,Mk10,DS,4,0,0,88,88,02:15:58 07-May-2014,P,2,61.71555710,-177.73750305,,,,,401677148,,
"37909",37909,Mk10,DS,3,0,1,88,88,02:26:14 07-May-2014,L,A,61.71694565,-177.73666382,,,,,401677151,,
"37909",37909,Mk10,DS,4,0,1,88,88,02:30:38 07-May-2014,A,2,61.71861267,-177.73611450,,,,,401677152,,
"37909",37909,Mk10,DS,6,0,0,105,88,02:56:54 07-May-2014,K,3,61.71916580,-177.74610901,,,,,401677161,,
"37909",37909,Mk10,DS,6,0,0,88,88,03:27:06 07-May-2014,N,3,61.72305679,-177.73693848,,,,,401677165,,
"37909",37909,Mk10,DS,1,0,1,,,03:44:42 07-May-2014,R,B,61.72277832,-177.73445129,,,,,401677165,,
"37909",37909,Mk10,DS,5,0,1,110,88,04:03:46 07-May-2014,L,2,61.72611237,-177.73138428,,,,,401677169,,
"37909",37909,Mk10,DS,10,0,0,381,88,04:36:02 07-May-2014,K,3,61.72777939,-177.73306274,,,,,401677168,,
"37909",37909,Mk10,DS,2,0,0,321,321,05:40:32 07-May-2014,L,B,61.72999954,-177.73167419,,,,,401677182,,
"37909",37909,Mk10,DS,1,0,0,,,05:50:58 07-May-2014,A,B,61.71777725,-177.84304810,,,,,401677203,,
"37909",37909,Mk10,DS,1,0,0,,,06:47:27 07-May-2014,B,B,61.71777725,-177.84056091,,,,,401677232,,
"37909",37909,Mk10,DS,2,0,0,200,200,07:07:26 07-May-2014,R,B,61.73361206,-177.84333801,,,,,401677233,,
