DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue
"37909",37909,0.500000,Mk10,,05:16:14 27-Apr-2014,05:16:25 27-Apr-2014,11,1,60.65250015,-178.10667419,,1,0,,1527,3.440,0.960,0.340,2.80,-0.5,0.0,0,,,,,,,,,,,255,255,80,,,,,,,
"37909",37909,0.500000,Mk10,,05:17:42 27-Apr-2014,05:17:53 27-Apr-2014,11,1,60.65250015,-178.10667419,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37909",37909,0.500000,Mk10,,05:19:10 27-Apr-2014,05:19:21 27-Apr-2014,11,B,60.63583374,-178.01638794,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37909",37909,0.500000,Mk10,,05:20:38 27-Apr-2014,05:20:49 27-Apr-2014,11,B,60.63583374,-178.01638794,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37909",37909,0.500000,Mk10,,05:35:50 27-Apr-2014,05:36:01 27-Apr-2014,11,1,60.64777756,-178.12416077,,0,0,,1539,3.312,,,-1.50,,,,,,,,,,,,,,,,,,,,,,,
"37909",37909,0.500000,Mk10,,05:38:55 27-Apr-2014,05:39:06 27-Apr-2014,11,1,60.64777756,-178.12416077,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37909",37909,0.500000,Mk10,,05:40:37 27-Apr-2014,05:40:48 27-Apr-2014,11,1,60.64777756,-178.12416077,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37909",37909,0.500000,Mk10,,05:42:31 27-Apr-2014,05:42:42 27-Apr-2014,11,1,60.64777756,-178.12416077,,0,0,,1543,3.312,,,-1.70,,,,,,,,,,,,,,,,,,,,,,,
"37909",37909,0.500000,Mk10,,05:43:20 27-Apr-2014,05:43:31 27-Apr-2014,11,1,60.64777756,-178.12416077,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37909",37909,0.500000,Mk10,,05:47:28 27-Apr-2014,05:47:39 27-Apr-2014,11,1,60.64777756,-178.12416077,,0,0,,1547,3.440,,,-1.70,,,,,,,,,,,,,,,,,,,,,,,
"37909",37909,0.500000,Mk10,,05:50:18 27-Apr-2014,05:50:29 27-Apr-2014,11,2,60.64305496,-178.10610962,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37909",37909,0.500000,Mk10,,05:51:53 27-Apr-2014,05:52:04 27-Apr-2014,11,2,60.64305496,-178.10610962,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37909",37909,0.500000,Mk10,,05:53:20 27-Apr-2014,05:53:31 27-Apr-2014,11,2,60.64305496,-178.10610962,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37909",37909,0.500000,Mk10,,05:54:19 27-Apr-2014,05:54:30 27-Apr-2014,11,2,60.64305496,-178.10610962,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37909",37909,0.500000,Mk10,,05:55:02 27-Apr-2014,05:55:13 27-Apr-2014,11,2,60.64305496,-178.10610962,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37909",37909,0.500000,Mk10,,05:56:52 27-Apr-2014,05:57:03 27-Apr-2014,11,2,60.64305496,-178.10610962,,0,0,,1555,3.376,,,-1.60,,,,,,,,,,,,,,,,,,,,,,,
"37909",37909,0.500000,Mk10,,05:59:00 27-Apr-2014,05:59:11 27-Apr-2014,11,2,60.64305496,-178.10610962,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37909",37909,0.500000,Mk10,,06:01:19 27-Apr-2014,06:01:30 27-Apr-2014,11,B,60.64305496,-178.10610962,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37909",37909,0.500000,Mk10,,01:36:48 28-Apr-2014,01:37:00 28-Apr-2014,12,2,60.71749878,-178.15805054,,1,0,,1912,3.312,,,7.30,,,,,,,,,,,,,,,,,,,,,,,
"37909",37909,0.500000,Mk10,,01:39:44 29-Apr-2014,01:39:57 29-Apr-2014,13,A,60.92083359,-178.02082825,CRC,1,0,,,,1.008,0.272,,-2.0,36.0,0,,,,,,,,,,,22,255,80,,,,,,,
