DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Comment
"66928",66928,Mk10,08:50:15 26-Apr-2014,Argos,2,60.77305603,-178.00277710,439,2757,69,74,,,,,
"66928",66928,Mk10,08:50:15 26-Apr-2014,Argos,A,60.78944397,-177.97084045,3939,46202,335,75,,,,,
"66928",66928,Mk10,09:30:01 26-Apr-2014,Argos,1,60.76861191,-178.02416992,546,2397,124,94,,,,,
"66928",66928,Mk10,09:32:29 26-Apr-2014,Argos,3,60.76861191,-178.01554871,157,301,82,84,,,,,
"66928",66928,Mk10,09:39:14 26-Apr-2014,Argos,3,60.76694489,-178.02027893,179,354,90,94,,,,,
"66928",66928,Mk10,11:20:26 26-Apr-2014,Argos,B,60.76361084,-178.02944946,564,1152,276,90,,,,,
"66928",66928,Mk10,11:22:11 26-Apr-2014,Argos,B,60.76388931,-178.03666687,430,556,332,101,,,,,
"66928",66928,Mk10,13:04:52 26-Apr-2014,Argos,B,60.76583481,-178.04666138,567,965,333,91,,,,,
"66928",66928,Mk10,14:18:42 26-Apr-2014,Argos,B,60.76610947,-178.04556274,776,1517,396,86,,,,,
"66928",66928,Mk10,14:28:20 26-Apr-2014,Argos,B,60.76916504,-178.05389404,761,1646,351,83,,,,,
"66928",66928,Mk10,14:43:25 26-Apr-2014,Argos,B,60.88833237,-177.92388916,5293,24904,1124,98,,,,,
"66928",66928,Mk10,15:56:30 26-Apr-2014,Argos,B,60.93361282,-177.81527710,5472,103938,288,105,,,,,
"66928",66928,Mk10,16:09:34 26-Apr-2014,Argos,B,60.93444443,-177.80444336,4082,32736,509,105,,,,,
"66928",66928,Mk10,16:26:17 26-Apr-2014,Argos,B,60.93555450,-177.81666565,1635,6908,386,102,,,,,
"66928",66928,Mk10,00:12:54 27-Apr-2014,Argos,A,61.02527618,-177.83666992,4443,38596,511,107,,,,,
"66928",66928,Mk10,00:17:21 27-Apr-2014,Argos,2,61.06083298,-177.90110779,253,562,113,96,,,,,
"66928",66928,Mk10,00:24:01 27-Apr-2014,Argos,A,61.06027603,-177.90138245,312,742,131,94,,,,,
"66928",66928,Mk10,00:43:18 27-Apr-2014,Argos,1,61.05638885,-177.91166687,584,5521,61,80,,,,,
"66928",66928,Mk10,00:58:08 27-Apr-2014,Argos,2,61.05805588,-177.91333008,298,1122,78,94,,,,,
"66928",66928,Mk10,01:56:44 27-Apr-2014,Argos,3,61.06000137,-177.92111206,204,693,60,69,,,,,
"66928",66928,Mk10,02:02:40 27-Apr-2014,Argos,3,61.06166840,-177.91806030,165,384,71,90,,,,,
"66928",66928,Mk10,02:22:41 27-Apr-2014,Argos,1,61.05555725,-177.91027832,567,888,361,88,,,,,
"66928",66928,Mk10,02:37:31 27-Apr-2014,Argos,A,61.05444336,-177.91111755,475,1077,209,88,,,,,
"66928",66928,Mk10,02:46:25 27-Apr-2014,Argos,A,61.05333328,-177.91333008,341,840,138,94,,,,,
"66928",66928,Mk10,03:41:36 27-Apr-2014,Argos,2,61.06194305,-177.92778015,478,5469,41,78,,,,,
"66928",66928,Mk10,03:44:16 27-Apr-2014,Argos,3,61.06416702,-177.91667175,163,518,51,83,,,,,
