DeployID,Ptt,DepthSensor,Source,Instr,HistType,Date,Time Offset,Count,BadTherm,LocationQuality,Latitude,Longitude,NumBins,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72
"66928",66928,0.500000,Argos,Mk10,1Percent,00:00:00 26-Apr-2014,17.000000,15,,3,60.76861191,-178.01554871,24,,100,33,6,2,8,0,1,0,33,39,17,23,1,3,7,4,8,1,50,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66928",66928,0.500000,Argos,Mk10,1Percent,00:00:00 27-Apr-2014,18.000000,16,,3,60.76861191,-178.01554871,24,,100,100,100,100,100,100,12,2,5,5,9,7,10,69,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66928",66928,0.500000,Argos,Mk10,1Percent,00:00:00 28-Apr-2014,20.000000,3,,3,61.21638870,-176.91194153,24,,100,100,100,53,3,0,0,0,0,1,22,1,0,2,75,100,100,100,100,15,0,23,86,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66928",66928,0.500000,Argos,Mk10,1Percent,00:00:00 29-Apr-2014,21.000000,1,,3,61.24222183,-176.82417297,24,,100,100,100,100,100,100,81,1,0,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66928",66928,0.500000,Argos,Mk10,1Percent,00:00:00 11-May-2014,38.000000,4,,,,,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66928",66928,0.500000,Argos,Mk10,1Percent,00:00:00 12-May-2014,39.000000,3,,,,,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66928",66928,0.500000,Argos,Mk10,1Percent,00:00:00 13-May-2014,41.000000,7,,,,,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66928",66928,0.500000,Argos,Mk10,1Percent,00:00:00 14-May-2014,42.000000,8,,3,62.32694626,-178.64889526,24,,0,0,1,0,0,0,0,0,0,0,0,27,100,80,2,0,0,0,0,1,28,100,100,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66928",66928,0.500000,Argos,Mk10,1Percent,00:00:00 15-May-2014,44.000000,15,,3,62.40833282,-178.69749451,24,,0,0,0,0,37,100,100,100,100,100,100,100,100,100,100,97,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66928",66928,0.500000,Argos,Mk10,1Percent,00:00:00 16-May-2014,45.000000,14,,3,62.40833282,-178.69749451,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66928",66928,0.500000,Argos,Mk10,1Percent,00:00:00 17-May-2014,46.000000,4,,3,63.79555511,-174.99667358,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,54,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66928",66928,0.500000,Argos,Mk10,1Percent,00:00:00 18-May-2014,48.000000,4,,3,63.76861191,-174.85249329,24,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66928",66928,0.500000,Argos,Mk10,1Percent,00:00:00 19-May-2014,49.000000,1,,3,63.76861191,-174.85249329,24,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
