DeployID,Ptt,DepthSensor,Source,Instr,HistType,Date,Time Offset,Count,BadTherm,LocationQuality,Latitude,Longitude,NumBins,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72
"99280",99280,0.500000,Argos,Mk10,1Percent,02:00:00 28-Apr-2014,10.000000,14,,3,60.68333435,-178.20222473,24,,0,0,100,18,8,3,6,5,6,13,7,5,34,2,1,2,7,8,7,4,64,100,71,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99280",99280,0.500000,Argos,Mk10,1Percent,00:00:00 29-Apr-2014,11.000000,11,,3,60.68333435,-178.20222473,24,,100,100,100,100,17,0,4,1,5,20,3,6,5,13,49,100,100,100,79,2,44,96,3,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99280",99280,0.500000,Argos,Mk10,1Percent,00:00:00 30-Apr-2014,12.000000,10,,3,61.09833145,-178.79249573,24,,100,100,57,1,1,1,2,4,15,8,7,4,8,14,90,100,100,10,2,81,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99280",99280,0.500000,Argos,Mk10,1Percent,00:00:00 01-May-2014,13.000000,8,,3,61.09833145,-178.79249573,24,,100,100,95,1,1,0,0,2,6,5,6,4,4,7,5,3,3,0,0,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99280",99280,0.500000,Argos,Mk10,1Percent,00:00:00 02-May-2014,14.000000,16,,3,61.37083435,-179.54110718,24,,0,5,9,9,1,0,0,6,9,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99280",99280,0.500000,Argos,Mk10,1Percent,00:00:00 03-May-2014,15.000000,11,,3,61.37083435,-179.54110718,24,,100,100,98,16,3,3,2,6,97,100,100,100,100,100,7,3,53,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99280",99280,0.500000,Argos,Mk10,1Percent,00:00:00 04-May-2014,17.000000,7,,3,61.54611206,-179.45111084,24,,100,100,100,100,100,100,100,100,100,100,100,25,8,13,7,8,60,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99280",99280,0.500000,Argos,Mk10,1Percent,00:00:00 05-May-2014,18.000000,10,,3,61.54611206,-179.45111084,24,,100,100,100,100,100,100,96,13,7,26,100,100,100,29,8,13,79,100,21,8,23,5,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99280",99280,0.500000,Argos,Mk10,1Percent,00:00:00 06-May-2014,19.000000,8,,3,62.12944412,-179.32249451,24,,3,4,4,3,28,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99280",99280,0.500000,Argos,Mk10,1Percent,00:00:00 07-May-2014,20.000000,9,,3,62.25138855,-179.14582825,24,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
