DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Comment
"40858",40858,Mk10,04:01:56 21-Apr-2014,Argos,B,60.36888885,-178.01861572,8534,18417,3954,88,,,,,
"40858",40858,Mk10,04:25:34 21-Apr-2014,Argos,B,60.36888885,-178.01832581,9419,19955,4445,88,,,,,
"40858",40858,Mk10,04:43:40 21-Apr-2014,Argos,B,60.36888885,-178.01861572,10234,21502,4870,89,,,,,
"40858",40858,Mk10,04:48:05 21-Apr-2014,Argos,B,60.37222290,-177.99000549,570,925,350,148,,,,,
"40858",40858,Mk10,05:29:46 21-Apr-2014,Argos,B,60.38000107,-177.97639465,519,2051,131,130,,,,,
"40858",40858,Mk10,05:33:51 21-Apr-2014,Argos,B,60.36999893,-178.02000427,11613,24260,5559,89,,,,,
"40858",40858,Mk10,05:41:12 21-Apr-2014,Argos,1,60.42166519,-178.03222656,544,2222,133,84,,,,,
"40858",40858,Mk10,06:22:54 21-Apr-2014,Argos,B,60.42250061,-178.03611755,545,1340,221,67,,,,,
"40858",40858,Mk10,07:07:09 21-Apr-2014,Argos,B,60.42666626,-178.03222656,1180,2351,591,83,,,,,
"40858",40858,Mk10,07:16:37 21-Apr-2014,Argos,B,60.42333221,-178.03833008,751,1503,375,80,,,,,
"40858",40858,Mk10,07:16:37 21-Apr-2014,Argos,B,60.42333221,-178.03778076,749,1501,373,80,,,,,
"40858",40858,Mk10,07:56:44 21-Apr-2014,Argos,B,60.42416763,-178.03805542,485,975,240,84,,,,,
"40858",40858,Mk10,09:00:43 21-Apr-2014,Argos,2,60.46083450,-178.04722595,265,1003,69,87,,,,,
"40858",40858,Mk10,09:34:16 21-Apr-2014,Argos,3,60.46333313,-178.08528137,248,882,69,99,,,,,
"40858",40858,Mk10,10:25:29 21-Apr-2014,Argos,A,60.47499847,-178.10194397,549,1592,189,100,,,,,
"40858",40858,Mk10,10:41:35 21-Apr-2014,Argos,B,60.47194290,-178.09165955,666,2347,188,109,,,,,
"40858",40858,Mk10,12:17:25 21-Apr-2014,Argos,2,60.48389053,-178.11166382,324,771,136,124,,,,,
"40858",40858,Mk10,13:43:29 21-Apr-2014,Argos,B,60.49916840,-178.14443970,468,866,252,97,,,,,
"40858",40858,Mk10,13:55:26 21-Apr-2014,Argos,3,60.47611237,-178.14277649,162,622,42,93,,,,,
"40858",40858,Mk10,14:53:20 21-Apr-2014,Argos,B,60.48666763,-178.16610718,397,852,184,90,,,,,
"40858",40858,Mk10,15:20:39 21-Apr-2014,Argos,B,60.48361206,-178.17111206,470,997,221,90,,,,,
"40858",40858,Mk10,15:20:39 21-Apr-2014,Argos,B,60.48249817,-178.16583252,758,3477,165,102,,,,,
