DeployID,Ptt,Instr,SW,PercentDecoded,Passes,PercentArgosLoc,MsgPerPass,DS,DI,MinPower,AvgPower,MaxPower,MinInterval,EarliestXmitTime,LatestXmitTime,XmitDays,EarliestDataTime,LatestDataTime,DataDays,ReleaseDate,ReleaseType
"39482",39482,Mk10,,79,825,99,3,2500,,,,,0,03:40:21 27-Apr-2014,22:26:47 27-May-2014,31,03:00:00 27-Apr-2014,23:08:20 26-May-2014,30,,,
