DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue
"66928",66928,0.500000,Mk10,,00:45:13 26-Apr-2014,00:45:30 26-Apr-2014,17,,,,,0,0,,1002,3.504,,,10.30,,,,,,,,,,,,,,,,,,,,,,,
"66928",66928,0.500000,Mk10,,00:48:09 26-Apr-2014,00:48:26 26-Apr-2014,17,1,60.62111282,-178.09333801,,1,0,,1006,3.504,,,8.40,,,,,,,,,,,,,,,,,,,,,,,
"66928",66928,0.500000,Mk10,,00:49:38 26-Apr-2014,00:49:55 26-Apr-2014,17,1,60.62111282,-178.09333801,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66928",66928,0.500000,Mk10,,00:51:07 26-Apr-2014,00:51:24 26-Apr-2014,17,1,60.62111282,-178.09333801,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66928",66928,0.500000,Mk10,,00:54:05 26-Apr-2014,00:54:22 26-Apr-2014,17,1,60.62111282,-178.09333801,,1,0,,1010,3.440,,,6.00,,,,,,,,,,,,,,,,,,,,,,,
"66928",66928,0.500000,Mk10,,00:55:34 26-Apr-2014,00:55:51 26-Apr-2014,17,1,60.62111282,-178.09333801,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66928",66928,0.500000,Mk10,,00:57:03 26-Apr-2014,00:57:20 26-Apr-2014,17,1,60.62111282,-178.09333801,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66928",66928,0.500000,Mk10,,01:23:35 26-Apr-2014,01:23:52 26-Apr-2014,17,B,60.62222290,-178.09416199,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66928",66928,0.500000,Mk10,,02:15:14 26-Apr-2014,02:15:31 26-Apr-2014,17,B,60.62277603,-178.09388733,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66928",66928,0.500000,Mk10,,02:20:29 26-Apr-2014,02:20:46 26-Apr-2014,17,A,60.61388779,-178.08778381,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66928",66928,0.500000,Mk10,,02:24:03 26-Apr-2014,02:24:20 26-Apr-2014,17,A,60.61388779,-178.08778381,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66928",66928,0.500000,Mk10,,02:29:53 26-Apr-2014,02:30:10 26-Apr-2014,17,A,60.61388779,-178.08778381,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66928",66928,0.500000,Mk10,,02:32:08 26-Apr-2014,02:32:25 26-Apr-2014,17,2,60.61722183,-178.07388306,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66928",66928,0.500000,Mk10,,02:34:35 26-Apr-2014,02:34:52 26-Apr-2014,17,2,60.61722183,-178.07388306,,0,0,,1050,3.376,,,-1.40,,,,,,,,,,,,,,,,,,,,,,,
"66928",66928,0.500000,Mk10,,02:37:58 26-Apr-2014,02:38:15 26-Apr-2014,17,2,60.61722183,-178.07388306,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66928",66928,0.500000,Mk10,,02:57:12 26-Apr-2014,02:57:29 26-Apr-2014,17,1,60.62555695,-178.07861328,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66928",66928,0.500000,Mk10,,02:58:42 26-Apr-2014,02:58:59 26-Apr-2014,17,1,60.62555695,-178.07861328,CRC,0,0,,,,1.072,0.272,,-1.0,0.0,2,,,,,,,,,,,255,255,90,,,,,,,
