DeployID,Ptt,DepthSensor,Source,Instr,HistType,Date,Time Offset,Count,BadTherm,LocationQuality,Latitude,Longitude,NumBins,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72
"99282",99282,0.500000,Argos,Mk10,1Percent,05:00:00 28-Apr-2014,4.000000,140,,3,60.67555618,-178.07499695,24,,0,0,0,0,0,99,97,95,91,100,100,100,100,97,98,100,100,100,100,39,11,58,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99282",99282,0.500000,Argos,Mk10,1Percent,00:00:00 29-Apr-2014,5.000000,27,,3,60.67555618,-178.07499695,24,,100,100,100,100,100,100,100,76,85,57,78,100,100,100,63,79,95,86,93,100,100,100,83,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99282",99282,0.500000,Argos,Mk10,1Percent,00:00:00 30-Apr-2014,6.000000,12,,3,60.87666702,-177.80610657,24,,57,94,100,100,93,100,100,65,90,100,100,100,92,100,100,23,43,9,86,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99282",99282,0.500000,Argos,Mk10,1Percent,00:00:00 01-May-2014,7.000000,5,,3,61.10138702,-178.02999878,24,,100,100,100,100,100,100,100,100,100,100,100,100,32,4,2,5,4,3,6,7,6,5,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99282",99282,0.500000,Argos,Mk10,1Percent,00:00:00 02-May-2014,8.000000,5,,3,61.36972046,-178.25138855,24,,0,0,0,0,0,0,1,1,3,2,0,3,4,1,0,5,2,0,0,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99282",99282,0.500000,Argos,Mk10,1Percent,00:00:00 04-May-2014,10.000000,2,,3,61.58139038,-175.07972717,24,,0,0,2,1,2,3,4,1,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99282",99282,0.500000,Argos,Mk10,1Percent,00:00:00 05-May-2014,11.000000,2,,A,60.57389069,-173.90943909,24,,4,0,0,0,0,9,6,0,0,3,8,6,5,1,1,0,0,0,0,0,0,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99282",99282,0.500000,Argos,Mk10,1Percent,00:00:00 06-May-2014,12.000000,3,,A,60.57389069,-173.90943909,24,,1,0,0,0,0,0,2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99282",99282,0.500000,Argos,Mk10,1Percent,00:00:00 07-May-2014,12.000000,2,,B,60.29777908,-174.03334045,24,,0,0,0,0,0,1,7,0,1,0,1,4,11,9,2,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99282",99282,0.500000,Argos,Mk10,1Percent,00:00:00 08-May-2014,13.000000,1,,A,60.31944275,-174.01777649,24,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99282",99282,0.500000,Argos,Mk10,1Percent,00:00:00 09-May-2014,14.000000,1,,A,60.31944275,-174.01777649,24,,0,0,0,0,0,0,0,2,0,6,7,2,4,2,0,0,0,1,0,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99282",99282,0.500000,Argos,Mk10,1Percent,00:00:00 10-May-2014,15.000000,3,,B,59.93972397,-173.14277649,24,,2,1,1,0,0,0,0,0,0,2,8,6,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
