DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
"66949",66949,Mk10,DS,2,0,1,474,474,14:38:30 15-Apr-2014,N,B,60.44722366,-177.07804871,,,,,401677462,,
"66949",66949,Mk10,DS,1,0,0,,,15:03:37 15-Apr-2014,P,B,60.44749832,-177.07417297,,,,,401677453,,
"66949",66949,Mk10,DS,2,0,2,628,628,15:08:51 15-Apr-2014,R,B,60.44666672,-177.07360840,,,,,401677454,,
"66949",66949,Mk10,DS,1,0,0,,,15:37:13 15-Apr-2014,K,B,60.44638824,-177.07417297,,,,,401677453,,
"66949",66949,Mk10,DS,1,0,0,,,16:45:30 15-Apr-2014,P,B,60.46472168,-177.09138489,,,,,401677423,,
"66949",66949,Mk10,DS,1,0,0,,,16:45:30 15-Apr-2014,R,B,60.45249939,-177.08444214,,,,,401677469,,
"66949",66949,Mk10,DS,2,0,1,504,504,17:19:46 15-Apr-2014,K,B,60.53944397,-177.01388550,,,,,401677457,,
"66949",66949,Mk10,DS,12,0,1,54,45,18:02:54 15-Apr-2014,N,3,60.52694321,-176.95611572,,,,,401677452,,
"66949",66949,Mk10,DS,3,0,1,90,90,18:24:05 15-Apr-2014,P,A,60.53138733,-176.96945190,,,,,401677445,,
"66949",66949,Mk10,DS,5,0,1,90,90,18:27:05 15-Apr-2014,R,3,60.53055573,-176.95611572,,,,,401677448,,
"66949",66949,Mk10,DS,8,0,0,90,90,18:58:35 15-Apr-2014,K,3,60.53027725,-176.96333313,,,,,401677446,,
"66949",66949,Mk10,DS,4,0,2,120,90,19:42:05 15-Apr-2014,N,2,60.53472137,-176.95971680,,,,,401677439,,
"66949",66949,Mk10,DS,5,0,3,90,90,20:00:50 15-Apr-2014,P,1,60.52916718,-176.98138428,,,,,401677439,,
"66949",66949,Mk10,DS,5,0,0,90,90,20:26:20 15-Apr-2014,A,2,60.53472137,-176.99916077,,,,,401677438,,
"66949",66949,Mk10,DS,3,0,0,90,90,20:37:35 15-Apr-2014,K,A,60.53610992,-176.99833679,,,,,401677445,,
"66949",66949,Mk10,DS,6,0,1,90,90,20:41:20 15-Apr-2014,L,3,60.53944397,-177.01445007,,,,,401677443,,
"66949",66949,Mk10,DS,3,0,0,90,90,21:21:05 15-Apr-2014,B,A,60.54222107,-177.00389099,,,,,401677440,,
"66949",66949,Mk10,DS,4,0,4,90,90,21:21:50 15-Apr-2014,N,2,60.54194260,-177.00750732,,,,,401677446,,
"66949",66949,Mk10,DS,5,0,0,90,90,21:42:05 15-Apr-2014,P,2,60.54333496,-177.01277161,,,,,401677431,,
"66949",66949,Mk10,DS,6,0,0,90,90,22:08:20 15-Apr-2014,A,1,60.54499817,-177.05250549,,,,,401677428,,
"66949",66949,Mk10,DS,7,0,0,90,90,22:21:05 15-Apr-2014,L,2,60.53666687,-177.01499939,,,,,401677432,,
"66949",66949,Mk10,DS,8,0,1,360,90,00:03:26 16-Apr-2014,L,1,60.53527832,-177.08222961,,,,,401677402,,
"66949",66949,Mk10,DS,1,0,0,,,00:40:41 16-Apr-2014,N,2,60.54527664,-177.13082886,,,,,401677438,,
"66949",66949,Mk10,DS,2,0,2,180,180,00:43:11 16-Apr-2014,B,B,60.54472351,-177.13250732,,,,,401677432,,
"66949",66949,Mk10,DS,6,0,0,108,90,01:02:56 16-Apr-2014,P,3,60.55694580,-177.13610840,,,,,401677442,,
"66949",66949,Mk10,DS,2,0,0,90,90,01:28:56 16-Apr-2014,A,B,60.55777740,-177.14611816,,,,,401677446,,
"66949",66949,Mk10,DS,5,0,1,112,90,01:34:11 16-Apr-2014,K,2,60.56166840,-177.15388489,,,,,401677445,,
"66949",66949,Mk10,DS,1,0,0,,,01:46:11 16-Apr-2014,L,B,60.55722046,-177.15249634,,,,,401677447,,
"66949",66949,Mk10,DS,6,0,0,90,90,02:22:56 16-Apr-2014,N,2,60.56499863,-177.18055725,,,,,401677454,,
"66949",66949,Mk10,DS,4,0,0,90,90,02:44:41 16-Apr-2014,P,2,60.56611252,-177.19528198,,,,,401677454,,
"66949",66949,Mk10,DS,6,0,1,108,90,03:11:11 16-Apr-2014,K,3,60.57527924,-177.19721985,,,,,401677452,,
"66949",66949,Mk10,DS,1,0,0,,,03:23:41 16-Apr-2014,L,B,60.57527924,-177.20555115,,,,,401677451,,
"66949",66949,Mk10,DS,5,0,1,112,90,04:05:23 16-Apr-2014,N,3,60.58083344,-177.21945190,,,,,401677452,,
"66949",66949,Mk10,DS,3,0,1,90,90,04:44:41 16-Apr-2014,A,A,60.58111191,-177.23750305,,,,,401677454,,
"66949",66949,Mk10,DS,5,0,0,97,90,04:47:46 16-Apr-2014,R,2,60.58611298,-177.24221802,,,,,401677453,,
"66949",66949,Mk10,DS,3,0,0,104,90,04:50:10 16-Apr-2014,K,A,60.58750153,-177.24333191,,,,,401677451,,
"66949",66949,Mk10,DS,2,0,0,48,48,05:03:24 16-Apr-2014,L,B,60.58638763,-177.25027466,,,,,401677454,,
"66949",66949,Mk10,DS,2,0,2,613,613,06:35:28 16-Apr-2014,L,B,60.59388733,-177.30278015,,,,,401677452,,
"66949",66949,Mk10,DS,1,0,1,,,07:14:47 16-Apr-2014,B,B,60.58944321,-177.29888916,,,,,401677423,,
"66949",66949,Mk10,DS,1,0,1,,,08:00:28 16-Apr-2014,A,B,60.58861160,-177.30917358,,,,,401677413,,
"66949",66949,Mk10,DS,1,0,1,,,09:40:30 16-Apr-2014,R,B,60.58416748,-177.33666992,,,,,401677445,,
"66949",66949,Mk10,DS,1,0,1,,,10:07:32 16-Apr-2014,L,B,60.57277679,-177.26805115,,,,,401677436,,
"66949",66949,Mk10,DS,1,0,1,,,10:07:32 16-Apr-2014,L,B,60.58499908,-177.33721924,,,,,401677441,,
"66949",66949,Mk10,DS,1,0,0,,,13:00:17 16-Apr-2014,R,B,60.56583405,-177.28500366,,,,,401677465,,
"66949",66949,Mk10,DS,4,0,1,159,45,13:08:22 16-Apr-2014,P,1,60.53277588,-177.51777649,,,,,401677440,,
"66949",66949,Mk10,DS,1,0,0,,,14:35:49 16-Apr-2014,N,B,60.53444290,-177.56222534,,,,,401677455,,
"66949",66949,Mk10,DS,1,0,0,,,14:35:49 16-Apr-2014,R,B,60.52750015,-177.56138611,,,,,401677462,,
"66949",66949,Mk10,DS,1,0,1,,,16:36:54 16-Apr-2014,P,B,60.51610947,-177.64054871,,,,,401677474,,
"66949",66949,Mk10,DS,1,0,0,,,17:03:22 16-Apr-2014,K,B,60.51527786,-177.63333130,,,,,401677459,,
"66949",66949,Mk10,DS,1,0,0,,,17:55:47 16-Apr-2014,R,B,60.49972153,-177.72111511,,,,,401677446,,
"66949",66949,Mk10,DS,1,0,0,,,18:38:44 16-Apr-2014,K,B,60.49277878,-177.75193787,,,,,401677455,,
"66949",66949,Mk10,DS,1,0,1,,,21:55:35 16-Apr-2014,A,B,60.46416855,-177.92195129,,,,,401677455,,
"66949",66949,Mk10,DS,1,0,1,,,00:33:22 17-Apr-2014,N,B,60.43555450,-178.11582947,,,,,401677461,,
"66949",66949,Mk10,DS,1,0,1,,,01:04:22 17-Apr-2014,A,B,60.43027878,-178.15750122,,,,,401677451,,
"66949",66949,Mk10,DS,1,0,1,,,01:31:49 17-Apr-2014,L,B,60.43555450,-178.12832642,,,,,401677441,,
"66949",66949,Mk10,DS,1,0,0,,,02:16:49 17-Apr-2014,N,B,60.43388748,-178.15943909,,,,,401677456,,
"66949",66949,Mk10,DS,2,0,0,81,81,03:10:55 17-Apr-2014,L,B,60.56055450,-178.19610596,,,,,401677453,,
"66949",66949,Mk10,DS,3,0,0,213,55,03:53:43 17-Apr-2014,N,A,60.60138702,-178.18249512,,,,,401677463,,
"66949",66949,Mk10,DS,1,0,1,,,04:25:26 17-Apr-2014,A,B,60.57222366,-178.03944397,,,,,401677479,,
"66949",66949,Mk10,DS,2,0,0,419,419,04:25:57 17-Apr-2014,K,A,60.61861038,-178.17611694,,,,,401677452,,
"66949",66949,Mk10,DS,1,0,0,,,04:49:01 17-Apr-2014,L,B,60.61861038,-178.17555237,,,,,401677455,,
"66949",66949,Mk10,DS,1,0,0,,,05:33:52 17-Apr-2014,N,B,60.63583374,-178.19416809,,,,,401677464,,
"66949",66949,Mk10,DS,2,0,1,460,460,06:02:43 17-Apr-2014,A,B,60.68583298,-178.23916626,,,,,401677447,,
"66949",66949,Mk10,DS,1,0,0,,,05:58:53 17-Apr-2014,R,B,60.64611053,-178.20443726,,,,,401677435,,
"66949",66949,Mk10,DS,1,0,1,,,06:06:33 17-Apr-2014,K,B,60.64972305,-178.21028137,,,,,401677462,,
"66949",66949,Mk10,DS,1,0,1,,,06:24:16 17-Apr-2014,L,B,60.69388962,-178.24722290,,,,,401677452,,
"66949",66949,Mk10,DS,2,0,0,50,50,07:39:34 17-Apr-2014,A,B,60.69972229,-178.20582581,,,,,401677455,,
"66949",66949,Mk10,DS,2,0,1,45,45,08:05:54 17-Apr-2014,L,B,60.70944595,-178.21417236,,,,,401677453,,
"66949",66949,Mk10,DS,1,0,0,,,09:23:58 17-Apr-2014,A,B,60.73860931,-178.22917175,,,,,401677459,,
"66949",66949,Mk10,DS,2,0,1,44,44,09:49:49 17-Apr-2014,L,B,60.75416565,-178.20056152,,,,,401677440,,
"66949",66949,Mk10,DS,1,0,1,,,10:49:52 17-Apr-2014,R,B,60.76889038,-178.23472595,,,,,401677438,,
"66949",66949,Mk10,DS,1,0,1,,,13:03:51 17-Apr-2014,P,B,60.75944519,-178.22416687,,,,,401677463,,
"66949",66949,Mk10,DS,5,0,1,90,90,14:44:21 17-Apr-2014,P,1,60.71083450,-178.29722595,,,,,401677449,,
"66949",66949,Mk10,DS,2,0,0,49,49,15:44:22 17-Apr-2014,R,B,60.70611191,-178.25471497,,,,,401677448,,
"66949",66949,Mk10,DS,1,0,1,,,16:01:32 17-Apr-2014,N,B,60.70555496,-178.25500488,,,,,401677463,,
"66949",66949,Mk10,DS,1,0,0,,,16:28:01 17-Apr-2014,P,B,60.70583344,-178.25610352,,,,,401677455,,
"66949",66949,Mk10,DS,1,0,1,,,16:37:13 17-Apr-2014,K,B,60.70694351,-178.25721741,,,,,401677454,,
"66949",66949,Mk10,DS,1,0,0,,,17:21:41 17-Apr-2014,R,B,60.71500015,-178.29167175,,,,,401677454,,
"66949",66949,Mk10,DS,2,0,0,427,427,17:38:40 17-Apr-2014,N,B,60.70639038,-178.27610779,,,,,401677455,,
"66949",66949,Mk10,DS,1,0,0,,,18:10:12 17-Apr-2014,K,B,60.70750046,-178.27944946,,,,,401677457,,
"66949",66949,Mk10,DS,1,0,1,,,19:04:46 17-Apr-2014,R,B,60.70833206,-178.29083252,,,,,401677440,,
"66949",66949,Mk10,DS,4,0,2,150,90,19:19:46 17-Apr-2014,N,3,60.71111298,-178.36694336,,,,,401677440,,
"66949",66949,Mk10,DS,3,0,3,90,90,19:40:46 17-Apr-2014,P,A,60.70944595,-178.36749268,,,,,401677437,,
"66949",66949,Mk10,DS,1,0,0,,,19:48:16 17-Apr-2014,A,B,60.70972061,-178.36917114,,,,,401677437,,
"66949",66949,Mk10,DS,2,0,0,90,90,19:49:01 17-Apr-2014,K,B,60.70639038,-178.38221741,,,,,401677437,,
"66949",66949,Mk10,DS,1,0,1,,,00:05:42 18-Apr-2014,B,B,60.71333313,-178.48722839,,,,,401677438,,
"66949",66949,Mk10,DS,5,0,1,90,90,00:22:12 18-Apr-2014,N,3,60.69250107,-178.53639221,,,,,401677430,,
"66949",66949,Mk10,DS,6,0,0,108,90,00:40:42 18-Apr-2014,P,2,60.69499969,-178.53582764,,,,,401677431,,
"66949",66949,Mk10,DS,4,0,0,90,90,00:45:27 18-Apr-2014,K,2,60.69305420,-178.54972839,,,,,401677431,,
"66949",66949,Mk10,DS,4,0,0,90,90,00:43:57 18-Apr-2014,A,3,60.69250107,-178.55082703,,,,,401677431,,
"66949",66949,Mk10,DS,4,0,0,90,90,01:19:57 18-Apr-2014,L,2,60.68916702,-178.56222534,,,,,401677438,,
"66949",66949,Mk10,DS,8,0,0,90,90,01:55:12 18-Apr-2014,N,2,60.68611145,-178.59472656,,,,,401677440,,
"66949",66949,Mk10,DS,4,0,1,90,90,02:19:57 18-Apr-2014,K,2,60.68944550,-178.58528137,,,,,401677447,,
"66949",66949,Mk10,DS,3,0,1,90,90,02:23:42 18-Apr-2014,A,A,60.68944550,-178.58666992,,,,,401677445,,
"66949",66949,Mk10,DS,1,0,0,,,02:25:12 18-Apr-2014,P,B,60.68694305,-178.59361267,,,,,401677444,,
"66949",66949,Mk10,DS,2,0,0,90,90,02:58:57 18-Apr-2014,L,B,60.68249893,-178.61721802,,,,,401677443,,
"66949",66949,Mk10,DS,4,0,0,180,90,03:38:42 18-Apr-2014,N,2,60.68555450,-178.62167358,,,,,401677451,,
"66949",66949,Mk10,DS,1,0,0,,,03:43:12 18-Apr-2014,R,B,60.68555450,-178.62333679,,,,,401677451,,
"66949",66949,Mk10,DS,6,0,0,126,90,04:03:42 18-Apr-2014,K,3,60.68444443,-178.63305664,,,,,401677451,,
"66949",66949,Mk10,DS,2,0,1,90,90,04:03:27 18-Apr-2014,A,B,60.68361282,-178.63305664,,,,,401677452,,
"66949",66949,Mk10,DS,1,0,0,,,05:24:40 18-Apr-2014,R,B,60.68305588,-178.67083740,,,,,401677442,,
"66949",66949,Mk10,DS,1,0,1,,,05:37:23 18-Apr-2014,K,B,60.68166733,-178.67971802,,,,,401677457,,
"66949",66949,Mk10,DS,1,0,0,,,07:03:55 18-Apr-2014,R,B,60.68500137,-178.67250061,,,,,401677412,,
"66949",66949,Mk10,DS,1,0,0,,,07:21:57 18-Apr-2014,A,B,60.68361282,-178.74444580,,,,,401677471,,
"66949",66949,Mk10,DS,1,0,1,,,08:15:54 18-Apr-2014,B,B,60.69361115,-178.72055054,,,,,401677528,,
"66949",66949,Mk10,DS,1,0,1,,,09:34:13 18-Apr-2014,L,B,60.70305634,-178.76638794,,,,,401677461,,
"66949",66949,Mk10,DS,5,0,2,78,53,10:21:40 18-Apr-2014,R,0,60.74194336,-178.75138855,,,,,401677450,,
"66949",66949,Mk10,DS,3,0,0,90,90,10:43:51 18-Apr-2014,A,A,60.75083160,-178.75222778,,,,,401677463,,
"66949",66949,Mk10,DS,2,0,1,90,90,11:59:37 18-Apr-2014,R,B,60.76277924,-178.77082825,,,,,401677444,,
"66949",66949,Mk10,DS,5,0,0,90,90,00:08:43 19-Apr-2014,N,2,60.63416672,-178.93388367,,,,,401677414,,
"66949",66949,Mk10,DS,4,0,1,90,90,00:19:58 19-Apr-2014,K,3,60.63499832,-178.93167114,,,,,401677420,,
"66949",66949,Mk10,DS,6,0,0,90,90,00:23:43 19-Apr-2014,A,3,60.63583374,-178.93333435,,,,,401677419,,
"66949",66949,Mk10,DS,7,0,0,90,90,00:29:43 19-Apr-2014,P,3,60.63639069,-178.93417358,,,,,401677419,,
"66949",66949,Mk10,DS,2,0,1,180,180,01:08:43 19-Apr-2014,L,B,60.63722229,-178.93666077,,,,,401677446,,
"66949",66949,Mk10,DS,7,0,0,90,90,01:43:13 19-Apr-2014,N,3,60.63249969,-178.96556091,,,,,401677432,,
"66949",66949,Mk10,DS,1,0,0,,,01:58:13 19-Apr-2014,K,B,60.63249969,-178.96556091,,,,,401677422,,
"66949",66949,Mk10,DS,1,0,1,,,02:02:43 19-Apr-2014,A,B,60.63249969,-178.96861267,,,,,401677421,,
"66949",66949,Mk10,DS,4,0,0,90,90,02:12:28 19-Apr-2014,P,3,60.63000107,-178.96861267,,,,,401677420,,
"66949",66949,Mk10,DS,3,0,0,90,90,02:44:43 19-Apr-2014,L,A,60.63388824,-178.97805786,,,,,401677417,,
"66949",66949,Mk10,DS,7,0,1,90,90,03:29:43 19-Apr-2014,N,0,60.64583206,-178.89500427,,,,,401677420,,
"66949",66949,Mk10,DS,5,0,1,112,90,03:38:43 19-Apr-2014,K,0,60.63611221,-178.96360779,,,,,401677444,,
"66949",66949,Mk10,DS,5,0,2,675,90,03:44:43 19-Apr-2014,A,B,60.63639069,-178.96388245,,,,,401677456,,
"66949",66949,Mk10,DS,5,0,2,92,90,04:55:15 19-Apr-2014,R,1,60.62888718,-179.01638794,,,,,401677458,,
"66949",66949,Mk10,DS,1,0,0,,,06:07:26 19-Apr-2014,L,B,60.63666534,-178.99667358,,,,,401677468,,
"66949",66949,Mk10,DS,1,0,1,,,06:18:38 19-Apr-2014,B,B,60.63305664,-179.00639343,,,,,401677468,,
"66949",66949,Mk10,DS,1,0,1,,,07:00:05 19-Apr-2014,A,B,60.63833237,-178.99305725,,,,,401677472,,
"66949",66949,Mk10,DS,2,0,0,349,349,07:44:37 19-Apr-2014,L,B,60.60944366,-179.07972717,,,,,401677462,,
"66949",66949,Mk10,DS,3,0,1,155,142,08:14:12 19-Apr-2014,R,A,60.61249924,-179.09249878,,,,,401677459,,
"66949",66949,Mk10,DS,8,0,2,88,47,08:36:20 19-Apr-2014,A,3,60.60944366,-179.10833740,,,,,401677458,,
"66949",66949,Mk10,DS,2,0,1,469,469,09:26:14 19-Apr-2014,L,B,60.60944366,-179.10888672,,,,,401677451,,
"66949",66949,Mk10,DS,3,0,2,179,141,10:17:22 19-Apr-2014,A,A,60.58889008,-179.14555359,,,,,401677454,,
"66949",66949,Mk10,DS,1,0,1,,,11:06:09 19-Apr-2014,L,B,60.58083344,-179.16610718,,,,,401677464,,
"66949",66949,Mk10,DS,2,0,1,90,90,00:00:29 20-Apr-2014,N,B,60.72166824,-179.30583191,,,,,401677432,,
"66949",66949,Mk10,DS,6,0,0,90,90,00:01:59 20-Apr-2014,A,2,60.75277710,-179.23416138,,,,,401677444,,
"66949",66949,Mk10,DS,8,0,0,90,90,00:13:14 20-Apr-2014,P,1,60.75333405,-179.22277832,,,,,401677444,,
"66949",66949,Mk10,DS,3,0,0,90,90,00:52:14 20-Apr-2014,L,A,60.75249863,-179.22778320,,,,,401677416,,
"66949",66949,Mk10,DS,4,0,1,120,90,01:33:51 20-Apr-2014,K,2,60.74055481,-179.26361084,,,,,401677421,,
"66949",66949,Mk10,DS,3,0,1,90,90,01:38:26 20-Apr-2014,N,3,60.74000168,-179.26138306,,,,,401677421,,
"66949",66949,Mk10,DS,3,0,0,135,90,01:41:44 20-Apr-2014,A,A,60.73888779,-179.26194763,,,,,401677421,,
"66949",66949,Mk10,DS,4,0,1,150,90,01:58:14 20-Apr-2014,P,2,60.73805618,-179.25500488,,,,,401677428,,
"66949",66949,Mk10,DS,1,0,1,,,02:32:44 20-Apr-2014,L,B,60.73305511,-179.27305603,,,,,401677435,,
"66949",66949,Mk10,DS,5,0,1,90,90,03:14:44 20-Apr-2014,K,3,60.72249985,-179.30888367,,,,,401677440,,
"66949",66949,Mk10,DS,7,0,0,90,90,03:17:44 20-Apr-2014,N,2,60.72499847,-179.30555725,,,,,401677439,,
"66949",66949,Mk10,DS,1,0,0,,,03:20:44 20-Apr-2014,A,B,60.72360992,-179.30667114,,,,,401677441,,
"66949",66949,Mk10,DS,1,0,0,,,04:11:44 20-Apr-2014,L,B,60.71416855,-179.33944702,,,,,401677441,,
"66949",66949,Mk10,DS,3,0,0,90,90,04:20:44 20-Apr-2014,R,A,60.71777725,-179.34527588,,,,,401677442,,
"66949",66949,Mk10,DS,7,0,2,90,90,04:52:59 20-Apr-2014,K,3,60.71583176,-179.35000610,,,,,401677447,,
"66949",66949,Mk10,DS,4,0,1,90,90,04:58:59 20-Apr-2014,A,2,60.71416855,-179.35694885,,,,,401677449,,
"66949",66949,Mk10,DS,1,0,0,,,04:58:14 20-Apr-2014,N,B,60.71472168,-179.35278320,,,,,401677448,,
"66949",66949,Mk10,DS,7,0,0,90,90,05:52:14 20-Apr-2014,L,3,60.71027756,-179.38722229,,,,,401677452,,
"66949",66949,Mk10,DS,3,0,2,180,90,05:56:44 20-Apr-2014,B,A,60.71055603,-179.38610840,,,,,401677452,,
"66949",66949,Mk10,DS,6,0,0,108,90,06:01:39 20-Apr-2014,R,3,60.71500015,-179.39138794,,,,,401677452,,
"66949",66949,Mk10,DS,1,0,1,,,07:34:53 20-Apr-2014,B,B,60.70277786,-179.44610596,,,,,401677448,,
"66949",66949,Mk10,DS,1,0,0,,,07:34:53 20-Apr-2014,L,B,60.69694519,-179.44694519,,,,,401677446,,
"66949",66949,Mk10,DS,1,0,0,,,08:23:34 20-Apr-2014,A,B,60.71027756,-179.41194153,,,,,401677457,,
"66949",66949,Mk10,DS,2,0,2,236,236,09:11:04 20-Apr-2014,L,B,60.73555374,-179.33888245,,,,,401677452,,
"66949",66949,Mk10,DS,1,0,1,,,09:13:02 20-Apr-2014,B,B,60.73555374,-179.33860779,,,,,401677453,,
"66949",66949,Mk10,DS,3,0,2,158,101,09:57:06 20-Apr-2014,A,A,60.73416519,-179.35667419,,,,,401677456,,
"66949",66949,Mk10,DS,2,0,1,90,90,10:58:14 20-Apr-2014,R,B,60.73194504,-179.35499573,,,,,401677458,,
"66949",66949,Mk10,DS,1,0,1,,,00:14:22 21-Apr-2014,P,B,60.76277924,-179.34277344,,,,,401677455,,
"66949",66949,Mk10,DS,1,0,0,,,00:47:52 21-Apr-2014,L,Z,60.69861221,-179.36610413,,,,,401677499,,
"66949",66949,Mk10,DS,1,0,1,,,02:20:37 21-Apr-2014,L,B,60.74944305,-179.36193848,,,,,401677478,,
"66949",66949,Mk10,DS,1,0,0,,,03:05:13 21-Apr-2014,N,B,60.69555664,-179.38305664,,,,,401677438,,
"66949",66949,Mk10,DS,1,0,1,,,03:27:35 21-Apr-2014,P,B,60.68888855,-179.38777161,,,,,401677433,,
"66949",66949,Mk10,DS,2,0,1,180,180,03:58:22 21-Apr-2014,L,B,60.60833359,-179.61917114,,,,,401677452,,
"66949",66949,Mk10,DS,8,0,2,90,90,04:30:37 21-Apr-2014,K,3,60.60250092,-179.64222717,,,,,401677445,,
"66949",66949,Mk10,DS,3,0,1,135,90,04:52:22 21-Apr-2014,N,A,60.60083389,-179.65888977,,,,,401677441,,
"66949",66949,Mk10,DS,3,0,1,135,90,05:30:53 21-Apr-2014,R,A,60.59583282,-179.68305969,,,,,401677440,,
"66949",66949,Mk10,DS,3,0,2,900,180,05:40:23 21-Apr-2014,L,B,60.59416580,-179.69027710,,,,,401677442,,
"66949",66949,Mk10,DS,1,0,0,,,06:11:53 21-Apr-2014,K,B,60.58916855,-179.71166992,,,,,401677451,,
"66949",66949,Mk10,DS,8,0,3,90,90,07:11:08 21-Apr-2014,R,2,60.58472061,-179.74360657,,,,,401677451,,
"66949",66949,Mk10,DS,3,0,2,135,90,07:13:23 21-Apr-2014,B,A,60.58472061,-179.76416016,,,,,401677450,,
"66949",66949,Mk10,DS,1,0,0,,,07:54:34 21-Apr-2014,A,B,60.57860947,-179.79556274,,,,,401677454,,
"66949",66949,Mk10,DS,3,0,2,285,263,08:50:30 21-Apr-2014,R,A,60.59138870,-179.84861755,,,,,401677452,,
"66949",66949,Mk10,DS,2,0,1,373,373,08:50:46 21-Apr-2014,B,B,60.56916809,-179.85000610,,,,,401677465,,
"66949",66949,Mk10,DS,2,0,1,110,110,08:56:59 21-Apr-2014,L,B,60.57666779,-179.80583191,,,,,401677449,,
"66949",66949,Mk10,DS,3,0,0,135,90,09:36:47 21-Apr-2014,A,A,60.59860992,-179.92333984,,,,,401677457,,
"66949",66949,Mk10,DS,1,0,0,,,10:24:02 21-Apr-2014,R,B,60.60722351,-179.94471741,,,,,401677455,,
"66949",66949,Mk10,DS,2,0,0,90,90,10:41:17 21-Apr-2014,L,B,60.60833359,-179.95971680,,,,,401677453,,
"66949",66949,Mk10,DS,1,0,0,,,12:06:31 21-Apr-2014,R,B,60.62583160,-179.99194336,,,,,401677464,,
"66949",66949,Mk10,DS,3,0,3,264,219,12:12:54 21-Apr-2014,P,A,60.61639023,179.94139099,,,,,401677444,,
"66949",66949,Mk10,DS,7,0,4,70,44,13:38:24 21-Apr-2014,R,1,60.62444305,179.88610840,,,,,401677459,,
"66949",66949,Mk10,DS,1,0,1,,,13:56:16 21-Apr-2014,P,B,60.62749863,179.87693787,,,,,401677517,,
"66949",66949,Mk10,DS,1,0,0,,,16:33:34 21-Apr-2014,K,B,60.65083313,179.80166626,,,,,401677446,,
"66949",66949,Mk10,DS,1,0,0,,,18:12:57 21-Apr-2014,K,B,60.65888977,179.77749634,,,,,401677441,,
"66949",66949,Mk10,DS,1,0,1,,,18:33:11 21-Apr-2014,N,B,60.65805435,179.78416443,,,,,401677443,,
"66949",66949,Mk10,DS,1,0,0,,,18:33:11 21-Apr-2014,R,B,60.65499878,179.78999329,,,,,401677443,,
"66949",66949,Mk10,DS,1,0,1,,,19:52:08 21-Apr-2014,K,B,60.66833496,179.74139404,,,,,401677450,,
"66949",66949,Mk10,DS,1,0,0,,,20:05:15 21-Apr-2014,A,B,60.65527725,179.78166199,,,,,401677461,,
"66949",66949,Mk10,DS,1,0,0,,,01:03:02 22-Apr-2014,A,B,60.70555496,179.61250305,,,,,401677463,,
"66949",66949,Mk10,DS,1,0,0,,,01:16:17 22-Apr-2014,N,B,60.69388962,179.64277649,,,,,401677447,,
"66949",66949,Mk10,DS,1,0,1,,,02:01:02 22-Apr-2014,B,B,60.67777634,179.69610596,,,,,401677478,,
"66949",66949,Mk10,DS,2,0,1,53,53,02:09:39 22-Apr-2014,L,B,60.65083313,179.57083130,,,,,401677456,,
