DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue
"66949",66949,0.500000,Mk10,,04:13:16 15-Apr-2014,04:12:56 15-Apr-2014,-19,A,60.40972137,-177.00778198,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66949",66949,0.500000,Mk10,,04:16:16 15-Apr-2014,04:15:56 15-Apr-2014,-19,A,60.40972137,-177.00778198,,1,0,,1074,3.440,,,2.90,,,,,,,,,,,,,,,,,,,,,,,
"66949",66949,0.500000,Mk10,,04:17:46 15-Apr-2014,04:17:26 15-Apr-2014,-19,A,60.40972137,-177.00778198,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66949",66949,0.500000,Mk10,,05:02:46 15-Apr-2014,05:02:26 15-Apr-2014,-19,A,60.40916824,-177.00999451,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66949",66949,0.500000,Mk10,,05:04:16 15-Apr-2014,05:03:56 15-Apr-2014,-19,A,60.40916824,-177.00999451,,1,0,,1106,3.440,,,0.80,,,,,,,,,,,,,,,,,,,,,,,
"66949",66949,0.500000,Mk10,,05:05:58 15-Apr-2014,05:05:38 15-Apr-2014,-19,A,60.40916824,-177.00999451,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66949",66949,0.500000,Mk10,,05:14:09 15-Apr-2014,05:13:50 15-Apr-2014,-18,A,60.41194534,-177.01194763,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66949",66949,0.500000,Mk10,,05:15:23 15-Apr-2014,05:15:03 15-Apr-2014,-19,A,60.41194534,-177.01194763,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66949",66949,0.500000,Mk10,,05:16:08 15-Apr-2014,05:15:48 15-Apr-2014,-19,A,60.41194534,-177.01194763,,0,0,,1110,3.440,,,-1.60,,,,,,,,,,,,,,,,,,,,,,,
"66949",66949,0.500000,Mk10,,11:38:56 15-Apr-2014,11:38:37 15-Apr-2014,-18,B,60.43972397,-177.08639526,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
