DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue
"99279",99279,0.500000,Mk10,,06:19:02 26-Apr-2014,06:19:33 26-Apr-2014,31,3,60.63444519,-178.14138794,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99279",99279,0.500000,Mk10,,06:21:07 26-Apr-2014,06:21:38 26-Apr-2014,31,2,60.63416672,-178.12750244,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99279",99279,0.500000,Mk10,,07:03:41 26-Apr-2014,07:04:12 26-Apr-2014,31,3,60.60305405,-178.11222839,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99279",99279,0.500000,Mk10,,07:05:14 26-Apr-2014,07:05:45 26-Apr-2014,31,3,60.60305405,-178.11222839,,0,0,,859,3.312,,,-1.40,,,,,,,,,,,,,,,,,,,,,,,
"99279",99279,0.500000,Mk10,,07:06:38 26-Apr-2014,07:07:09 26-Apr-2014,31,3,60.60305405,-178.11222839,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99279",99279,0.500000,Mk10,,07:08:27 26-Apr-2014,07:08:58 26-Apr-2014,31,3,60.60305405,-178.11222839,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99279",99279,0.500000,Mk10,,07:12:07 26-Apr-2014,07:12:38 26-Apr-2014,31,3,60.60305405,-178.11222839,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99279",99279,0.500000,Mk10,,07:13:41 26-Apr-2014,07:14:12 26-Apr-2014,31,3,60.60305405,-178.11222839,,0,0,,1886,3.312,,,-1.30,,,,,,,,,,,,,,,,,,,,,,,
"99279",99279,0.500000,Mk10,,07:14:29 26-Apr-2014,07:15:00 26-Apr-2014,31,3,60.60305405,-178.11222839,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99279",99279,0.500000,Mk10,,07:47:39 26-Apr-2014,07:48:10 26-Apr-2014,31,3,60.58861160,-178.12333679,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99279",99279,0.500000,Mk10,,07:49:09 26-Apr-2014,07:49:40 26-Apr-2014,31,3,60.58861160,-178.12333679,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99279",99279,0.500000,Mk10,,07:50:39 26-Apr-2014,07:51:10 26-Apr-2014,31,3,60.58861160,-178.12333679,,1,0,,891,3.312,,,-1.10,,,,,,,,,,,,,,,,,,,,,,,
"99279",99279,0.500000,Mk10,,07:52:09 26-Apr-2014,07:52:40 26-Apr-2014,31,3,60.58861160,-178.12333679,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99279",99279,0.500000,Mk10,,07:53:39 26-Apr-2014,07:54:10 26-Apr-2014,31,3,60.58861160,-178.12333679,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99279",99279,0.500000,Mk10,,07:55:09 26-Apr-2014,07:55:40 26-Apr-2014,31,3,60.58861160,-178.12333679,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99279",99279,0.500000,Mk10,,07:56:39 26-Apr-2014,07:57:10 26-Apr-2014,31,2,60.58972168,-178.11555481,,1,0,,895,3.312,,,-0.80,,,,,,,,,,,,,,,,,,,,,,,
"99279",99279,0.500000,Mk10,,07:58:09 26-Apr-2014,07:58:40 26-Apr-2014,31,2,60.58972168,-178.11555481,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99279",99279,0.500000,Mk10,,07:59:39 26-Apr-2014,08:00:10 26-Apr-2014,31,2,60.58972168,-178.11555481,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99279",99279,0.500000,Mk10,,08:01:09 26-Apr-2014,08:01:40 26-Apr-2014,31,2,60.58805466,-178.11999512,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99279",99279,0.500000,Mk10,,08:02:39 26-Apr-2014,08:03:10 26-Apr-2014,31,2,60.58805466,-178.11999512,,1,0,,899,3.312,,,-0.50,,,,,,,,,,,,,,,,,,,,,,,
"99279",99279,0.500000,Mk10,,08:47:26 26-Apr-2014,08:47:57 26-Apr-2014,31,3,60.57860947,-178.12693787,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99279",99279,0.500000,Mk10,,08:49:12 26-Apr-2014,08:49:43 26-Apr-2014,31,3,60.57860947,-178.12693787,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99279",99279,0.500000,Mk10,,08:51:34 26-Apr-2014,08:52:05 26-Apr-2014,31,3,60.57860947,-178.12693787,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99279",99279,0.500000,Mk10,,08:53:12 26-Apr-2014,08:53:43 26-Apr-2014,31,3,60.57860947,-178.12693787,,0,0,,931,3.248,,,-1.20,,,,,,,,,,,,,,,,,,,,,,,
"99279",99279,0.500000,Mk10,,08:54:51 26-Apr-2014,08:55:22 26-Apr-2014,31,3,60.57860947,-178.12693787,CRC,0,0,,,,1.072,0.252,,-1.0,0.0,2,,,,,,,,,,,255,255,90,,,,,,,
"99279",99279,0.500000,Mk10,,09:27:27 26-Apr-2014,09:27:58 26-Apr-2014,31,B,60.56583405,-178.13333130,,0,0,,947,3.248,,,-1.00,,,,,,,,,,,,,,,,,,,,,,,
"99279",99279,0.500000,Mk10,,09:30:25 26-Apr-2014,09:30:56 26-Apr-2014,31,B,60.56583405,-178.13333130,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99279",99279,0.500000,Mk10,,09:36:51 26-Apr-2014,09:37:22 26-Apr-2014,31,A,60.56000137,-178.13139343,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99279",99279,0.500000,Mk10,,09:39:42 26-Apr-2014,09:40:13 26-Apr-2014,31,A,60.56000137,-178.13139343,,0,0,,951,3.184,,,-0.90,,,,,,,,,,,,,,,,,,,,,,,
"99279",99279,0.500000,Mk10,,09:44:29 26-Apr-2014,09:45:00 26-Apr-2014,31,2,60.55472183,-178.12693787,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99279",99279,0.500000,Mk10,,04:17:07 28-Apr-2014,04:17:41 28-Apr-2014,34,B,59.57500076,-177.13082886,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99279",99279,0.500000,Mk10,,07:29:51 07-May-2014,07:30:38 07-May-2014,47,B,55.22388840,-176.58305359,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99279",99279,0.500000,Mk10,,20:36:45 10-May-2014,20:37:37 10-May-2014,52,B,54.34083176,-177.36639404,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
