DeployID,Ptt,DepthSensor,Source,Instr,HistType,Date,Time Offset,Count,BadTherm,LocationQuality,Latitude,Longitude,NumBins,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72
"66978",66978,0.500000,Argos,Mk10,1Percent,03:00:00 29-Apr-2014,14.000000,13,,3,61.06722260,-177.55917358,24,,0,0,0,100,24,66,45,61,100,76,100,100,100,44,8,8,6,41,100,100,100,100,100,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Argos,Mk10,1Percent,00:00:00 30-Apr-2014,15.000000,9,,3,61.06722260,-177.55917358,24,,4,2,9,71,100,100,100,100,100,100,100,100,15,18,8,6,66,82,20,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Argos,Mk10,1Percent,00:00:00 01-May-2014,17.000000,6,,3,61.59222412,-178.10110474,24,,100,100,100,100,100,100,60,5,10,9,41,100,60,7,7,50,100,90,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Argos,Mk10,1Percent,00:00:00 02-May-2014,18.000000,8,,3,61.74277878,-178.04083252,24,,100,100,100,100,100,100,100,100,100,100,100,87,5,3,1,1,0,18,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Argos,Mk10,1Percent,00:00:00 03-May-2014,19.000000,10,,3,61.83361053,-178.05194092,24,,100,100,100,100,100,100,44,3,2,9,93,64,24,10,3,9,55,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Argos,Mk10,1Percent,00:00:00 04-May-2014,21.000000,9,,3,61.83361053,-178.05194092,24,,100,100,100,100,100,100,73,11,4,13,18,19,14,0,0,6,68,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Argos,Mk10,1Percent,00:00:00 05-May-2014,22.000000,6,,3,61.85111237,-177.52111816,24,,100,100,100,100,100,88,4,0,0,0,0,0,3,1,1,82,100,100,11,3,18,92,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Argos,Mk10,1Percent,00:00:00 06-May-2014,24.000000,13,,3,61.82833481,-177.33694458,24,,100,100,100,100,100,100,100,100,36,0,0,3,0,0,0,0,0,0,20,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Argos,Mk10,1Percent,00:00:00 07-May-2014,25.000000,10,,3,61.84388733,-176.99528503,24,,100,100,100,100,100,15,2,0,5,3,5,3,4,4,8,4,4,0,2,6,5,19,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Argos,Mk10,1Percent,00:00:00 08-May-2014,27.000000,8,,3,61.84388733,-176.99528503,24,,100,100,100,100,100,100,100,72,0,0,0,20,100,74,0,2,87,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Argos,Mk10,1Percent,00:00:00 09-May-2014,28.000000,10,,3,62.02500153,-176.37110901,24,,100,100,100,100,100,100,17,2,0,0,1,2,4,6,7,1,1,0,1,7,6,8,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Argos,Mk10,1Percent,00:00:00 10-May-2014,29.000000,18,,3,62.02500153,-176.37110901,24,,6,7,8,10,10,12,7,8,3,3,0,3,10,8,6,7,8,9,10,11,11,9,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Argos,Mk10,1Percent,00:00:00 11-May-2014,31.000000,7,,3,62.36611176,-174.44500732,24,,7,8,9,0,1,7,8,9,5,6,21,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Argos,Mk10,1Percent,00:00:00 12-May-2014,32.000000,10,,3,62.47027588,-174.25917053,24,,100,100,100,100,100,100,3,2,5,6,15,9,1,10,7,3,6,2,3,6,2,4,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Argos,Mk10,1Percent,00:00:00 13-May-2014,34.000000,9,,3,62.47027588,-174.25917053,24,,6,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Argos,Mk10,1Percent,00:00:00 14-May-2014,35.000000,6,,3,62.44527817,-172.56639099,24,,100,100,100,44,9,1,0,1,1,6,3,1,2,5,4,8,5,4,9,7,8,7,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Argos,Mk10,1Percent,00:00:00 15-May-2014,36.000000,7,,3,62.21361160,-171.55667114,24,,1,59,100,100,100,100,100,17,8,1,4,4,7,9,9,4,5,4,6,5,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Argos,Mk10,1Percent,00:00:00 16-May-2014,38.000000,4,,3,62.21361160,-171.55667114,24,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Argos,Mk10,1Percent,00:00:00 17-May-2014,40.000000,3,,A,61.19111252,-169.70222473,24,,2,1,0,2,0,0,2,1,1,2,0,0,0,2,0,0,0,1,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Argos,Mk10,1Percent,00:00:00 18-May-2014,42.000000,8,,2,60.68916702,-170.18028259,24,,0,1,0,0,1,3,7,6,5,1,4,0,3,6,6,4,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Argos,Mk10,1Percent,00:00:00 19-May-2014,43.000000,7,,2,60.68916702,-170.18028259,24,,0,0,0,0,0,0,0,0,0,5,3,2,4,2,1,0,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Argos,Mk10,1Percent,00:00:00 20-May-2014,45.000000,6,,3,60.39555740,-172.27055359,24,,0,0,1,0,6,0,1,5,3,0,0,0,0,3,7,6,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Argos,Mk10,1Percent,00:00:00 21-May-2014,47.000000,10,,3,60.39555740,-172.27055359,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
