DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
"66978",66978,Mk10,03:42:50 29-Apr-2014,,P,,,,CRC 12200.12204,03:42:36 29-Apr-2014,Status,2,1,58,58,164,47,168,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,Mk10,04:35:16 29-Apr-2014,,R,A,61.02111053,-177.60833740,CRC 34836.46212,04:32:01 29-Apr-2014,Status,0,1,58,72,1,136,20,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,Mk10,04:57:32 29-Apr-2014,,N,1,61.04222107,-177.67832947,CRC 12679.15308,,Behavior,179,24,121,62,56,124,67,24,2,24,146,165,66,4,50,36,19,0,57,139,64,224,3,196,33,132,132,10,38,72,73,
"66978",66978,Mk10,05:39:00 29-Apr-2014,,L,1,61.00916672,-177.57916260,CRC 12679.14184,03:33:00 29-Apr-2012,Behavior,179,24,113,58,56,124,67,24,2,24,146,165,66,4,50,36,19,0,57,201,68,224,1,196,98,52,128,11,102,76,0,
"66978",66978,Mk10,06:10:08 29-Apr-2014,,B,2,61.05389023,-177.57749939,CRC 56167.29421,04:35:00 13-Apr-2014,Behavior,189,182,121,26,72,248,210,56,109,4,11,193,2,177,66,17,0,20,197,150,220,0,51,137,68,88,1,52,34,0,0,
"66978",66978,Mk10,09:22:43 29-Apr-2014,,B,A,61.06416702,-177.52082825,CRC 56167.55975,,Behavior,189,182,120,58,72,248,210,56,109,4,139,193,66,177,66,17,0,20,196,150,220,0,51,137,64,248,1,52,18,0,0,
"66978",66978,Mk10,10:12:31 29-Apr-2014,,A,A,61.06694412,-177.51527405,CRC 23281.14435,06:40:00 29-Apr-2014,Behavior,181,175,25,58,106,56,48,0,143,40,148,56,193,38,112,130,224,9,19,104,69,36,74,158,69,88,194,200,154,24,200,
"66978",66978,Mk10,10:18:27 29-Apr-2014,,A,A,61.06694412,-177.51527405,CRC 8583.63850,03:33:00 29-Apr-2014,Behavior,178,24,121,58,56,124,67,24,2,24,146,165,66,4,50,36,19,0,57,201,68,224,1,196,98,52,128,11,102,72,0,
"66978",66978,Mk10,00:34:29 30-Apr-2014,,L,B,61.17305374,-177.75582886,CRC 43396.29877,,TAT,250,152,73,58,226,18,11,56,65,208,67,90,52,17,0,22,202,144,124,17,18,1,16,0,5,178,132,30,0,0,0,
"66978",66978,Mk10,01:37:22 30-Apr-2014,,A,B,61.18027878,-177.76750183,CRC 27386.64400,15:24:00 14-May-2014,Behavior,182,175,169,92,246,14,13,70,176,9,148,6,61,50,86,67,28,109,102,237,129,242,101,192,24,6,115,21,104,243,250,
"66978",66978,Mk10,03:01:56 30-Apr-2014,,N,2,61.22194290,-177.80111694,CRC 55973.16385,,Behavior,189,170,87,76,112,213,85,36,116,217,170,25,107,100,163,186,38,33,231,160,85,55,97,1,20,171,101,244,70,105,109,
