DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue
"66978",66978,0.500000,Mk10,,03:33:01 29-Apr-2014,03:33:15 29-Apr-2014,14,0,61.01111221,-177.58166504,CRC,0,0,,,,1.376,0.376,,-1.5,0.0,0,,,,,,,,,,,255,255,80,,,,,,,
"66978",66978,0.500000,Mk10,,03:33:45 29-Apr-2014,03:33:59 29-Apr-2014,14,0,61.01111221,-177.58166504,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,03:34:29 29-Apr-2014,03:34:43 29-Apr-2014,14,0,61.01111221,-177.58166504,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,03:35:13 29-Apr-2014,03:35:27 29-Apr-2014,14,0,61.01111221,-177.58166504,,0,0,,577,3.504,,,4.70,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,03:35:57 29-Apr-2014,03:36:11 29-Apr-2014,14,0,61.01111221,-177.58166504,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,03:36:41 29-Apr-2014,03:36:55 29-Apr-2014,14,0,61.01111221,-177.58166504,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,03:37:25 29-Apr-2014,03:37:39 29-Apr-2014,14,0,61.01111221,-177.58166504,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,03:38:09 29-Apr-2014,03:38:23 29-Apr-2014,14,0,61.01111221,-177.58166504,,1,0,,581,3.568,,,5.10,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,03:39:38 29-Apr-2014,03:39:52 29-Apr-2014,14,0,61.01111221,-177.58166504,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,03:44:05 29-Apr-2014,03:44:19 29-Apr-2014,14,,,,,1,0,,585,3.568,,,4.50,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,04:03:22 29-Apr-2014,04:03:36 29-Apr-2014,14,B,61.01027679,-177.57499695,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,04:32:59 29-Apr-2014,04:33:13 29-Apr-2014,14,A,61.02500153,-177.59304810,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,04:35:01 29-Apr-2014,04:35:16 29-Apr-2014,15,A,61.02500153,-177.59304810,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,04:39:49 29-Apr-2014,04:38:03 29-Apr-2014,-105,A,61.02500153,-177.59304810,,0,0,,613,3.440,,,-1.80,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,07:59:23 29-Apr-2014,07:59:37 29-Apr-2014,14,3,61.06722260,-177.55917358,,1,0,,734,3.312,,,-0.60,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,07:30:48 30-Apr-2014,07:31:04 30-Apr-2014,16,2,61.31166840,-177.86500549,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,09:53:12 30-Apr-2014,09:53:28 30-Apr-2014,16,2,61.33139038,-177.85694885,,1,0,,1246,3.184,,,0.40,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,01:40:52 01-May-2014,01:41:09 01-May-2014,17,2,61.48944473,-178.01611328,CRC,1,0,,,,1.360,0.232,,-1.0,82.0,-1,,,,,,,,,,,21,255,80,16,,,,,,
"66978",66978,0.500000,Mk10,,07:44:41 01-May-2014,07:44:58 01-May-2014,17,B,61.57110977,-178.15722656,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,02:08:54 02-May-2014,00:09:12 02-May-2014,-7181,A,61.73611069,-178.03083801,,1,0,,1630,3.376,,,6.10,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,00:56:22 02-May-2014,00:56:40 02-May-2014,18,A,61.74777603,-178.03916931,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,03:18:46 02-May-2014,03:19:04 02-May-2014,18,2,61.75860977,-178.03833008,,1,0,,1758,3.312,,,4.20,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,06:28:38 02-May-2014,06:28:56 02-May-2014,18,3,61.77500153,-178.04306030,,1,0,,1886,3.312,,,3.40,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,08:03:34 02-May-2014,08:03:52 02-May-2014,18,1,61.78472137,-178.02667236,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,02:34:16 03-May-2014,02:34:35 03-May-2014,19,1,61.82805634,-178.01499939,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,10:34:22 03-May-2014,10:34:41 03-May-2014,19,2,61.84611130,-178.01110840,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,07:47:30 04-May-2014,07:47:50 04-May-2014,20,B,61.82055664,-177.99916077,CRC,0,0,,,,1.552,0.316,,1.0,114.0,-2,,,,,,,,,,,21,255,80,16,,,,,,
"66978",66978,0.500000,Mk10,,09:43:40 04-May-2014,09:44:01 04-May-2014,21,2,61.85166550,-177.85694885,,0,0,,2654,3.184,,,-1.80,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,01:55:42 06-May-2014,01:56:05 06-May-2014,23,3,61.83944321,-177.35360718,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,04:18:06 06-May-2014,04:18:29 06-May-2014,23,B,61.81972122,-177.38667297,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,05:53:02 06-May-2014,05:53:25 06-May-2014,23,2,61.82972336,-177.33694458,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,06:40:30 06-May-2014,06:40:53 06-May-2014,23,A,61.82777786,-177.32695007,,1,0,,3294,3.312,,,4.20,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,08:28:36 07-May-2014,08:29:01 07-May-2014,25,A,61.81027603,-176.94917297,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,12:45:07 07-May-2014,12:45:31 07-May-2014,24,2,61.81305695,-176.59916687,,0,0,,3678,3.184,,,-1.40,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,00:26:42 08-May-2014,00:27:07 08-May-2014,25,0,61.87527847,-176.48971558,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,00:01:38 08-May-2014,02:02:03 08-May-2014,7225,A,61.93111038,-176.18305969,,1,0,,3806,3.376,,,38.80,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,02:04:36 09-May-2014,02:05:02 09-May-2014,26,A,62.00194550,-176.38444519,CRC,1,0,,,,1.240,0.196,,-1.0,80.0,-2,,,,,,,,,,,22,255,80,16,,,,,,
"66978",66978,0.500000,Mk10,,03:39:32 09-May-2014,03:39:58 09-May-2014,26,A,62.01083374,-176.36610413,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,04:27:00 09-May-2014,04:27:26 09-May-2014,26,2,62.02249908,-176.37028503,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,06:01:56 09-May-2014,06:02:22 09-May-2014,26,2,62.02888870,-176.37277222,,1,0,,4318,3.248,,,-0.10,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,11:00:31 09-May-2014,11:00:58 09-May-2014,27,A,61.98389053,-176.25639343,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,02:58:28 10-May-2014,02:58:56 10-May-2014,28,1,61.76610947,-175.59527588,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,13:39:21 11-May-2014,13:39:52 11-May-2014,31,3,62.36611176,-174.44500732,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,01:26:02 12-May-2014,01:26:33 12-May-2014,31,2,62.47694397,-174.24694824,CRC,1,0,,,,1.352,0.164,,0.0,80.0,-3,,,,,,,,,,,22,255,80,16,,,,,,
"66978",66978,0.500000,Mk10,,03:00:58 12-May-2014,03:01:29 12-May-2014,31,B,62.49694443,-174.22972107,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,11:03:02 12-May-2014,11:03:34 12-May-2014,32,B,62.45777893,-173.98527527,,0,0,,5470,3.120,,,-1.40,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,02:10:54 13-May-2014,02:11:27 13-May-2014,33,A,62.28111267,-173.30999756,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,14:33:00 13-May-2014,14:33:34 13-May-2014,34,B,62.28749847,-172.88360596,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,19:28:10 13-May-2014,19:28:44 13-May-2014,34,3,62.44305420,-172.55555725,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66978",66978,0.500000,Mk10,,21:43:01 13-May-2014,21:43:36 13-May-2014,35,3,62.44527817,-172.56639099,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
