DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue
"38549",38549,0.500000,Mk10,,05:28:44 17-May-2014,05:28:32 17-May-2014,-11,3,61.49333191,-165.90415955,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,06:57:32 17-May-2014,06:57:20 17-May-2014,-11,3,61.50249863,-165.89361572,,0,0,,7333,3.248,,,9.50,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,03:37:16 18-May-2014,03:37:04 18-May-2014,-11,1,61.80972290,-166.29972839,,0,0,,7461,3.248,,,4.40,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,08:00:12 18-May-2014,08:00:00 18-May-2014,-11,B,62.04333496,-166.29110718,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,14:06:58 18-May-2014,14:06:46 18-May-2014,-11,1,62.36805725,-166.03443909,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,00:01:29 19-May-2014,00:01:17 19-May-2014,-11,A,62.31916809,-166.22111511,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,03:35:51 20-May-2014,03:35:39 20-May-2014,-11,B,62.35555649,-165.84916687,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,15:05:46 20-May-2014,15:05:34 20-May-2014,-11,1,63.01472092,-165.41305542,,0,0,,8357,3.184,,,4.60,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,16:51:38 20-May-2014,16:51:26 20-May-2014,-11,2,63.07583237,-165.25138855,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,18:18:16 20-May-2014,18:18:04 20-May-2014,-11,1,63.07083511,-165.08305359,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,09:37:47 21-May-2014,09:37:34 21-May-2014,-12,B,63.46611023,-165.00332642,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,11:43:25 21-May-2014,11:43:13 21-May-2014,-11,2,63.50194550,-164.73889160,CRC,0,0,,,,1.080,0.324,,3.0,18.0,-6,,,,,,,,,,,18,255,79,,,,,,,
"38549",38549,0.500000,Mk10,,13:31:47 21-May-2014,13:31:34 21-May-2014,-12,1,63.46861267,-164.66444397,,0,0,,8741,3.184,,,4.40,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,05:05:26 22-May-2014,05:05:13 22-May-2014,-12,A,63.46416855,-165.41638184,,0,0,,8869,3.184,,,1.40,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,13:24:59 22-May-2014,13:24:46 22-May-2014,-12,2,63.56999969,-164.91972351,,0,0,,8997,3.184,,,3.50,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,17:05:30 22-May-2014,17:05:18 22-May-2014,-11,1,63.64972305,-164.69082642,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,18:07:38 22-May-2014,18:07:26 22-May-2014,-11,B,63.66777802,-164.58583069,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,01:26:49 23-May-2014,01:26:36 23-May-2014,-12,2,63.73249817,-164.23083496,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,05:16:42 23-May-2014,05:16:29 23-May-2014,-12,2,63.74444580,-164.26527405,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,11:57:34 23-May-2014,11:57:21 23-May-2014,-12,1,63.65361023,-164.02528381,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,13:10:50 23-May-2014,13:10:37 23-May-2014,-12,2,63.63972092,-163.98277283,CRC,0,0,,,,1.056,0.512,,3.0,24.0,-5,,,,,,,,,,,18,255,79,,,,,,,
"38549",38549,0.500000,Mk10,,01:39:41 24-May-2014,01:39:28 24-May-2014,-12,1,63.55166626,-163.61332703,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,06:29:19 24-May-2014,06:29:07 24-May-2014,-11,3,63.56861115,-163.62388611,,0,0,,9765,3.120,,,2.60,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,00:35:38 25-May-2014,00:35:25 25-May-2014,-12,B,63.54777908,-162.71583557,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,02:14:01 25-May-2014,02:13:48 25-May-2014,-12,B,63.54639053,-162.71861267,,0,0,,9893,3.184,,,4.80,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,03:54:07 25-May-2014,03:53:54 25-May-2014,-12,A,63.54639053,-162.69972229,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,07:39:54 25-May-2014,07:39:42 25-May-2014,-11,2,63.54555511,-162.63777161,,0,0,,10021,3.184,,,4.40,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,08:44:05 25-May-2014,08:43:53 25-May-2014,-11,2,63.52777863,-162.59916687,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,10:55:24 25-May-2014,10:55:11 25-May-2014,-12,2,63.53083420,-162.56056213,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,12:31:15 25-May-2014,12:31:03 25-May-2014,-11,3,63.53388977,-162.55139160,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,00:27:13 26-May-2014,00:27:00 26-May-2014,-12,2,63.53722382,-162.61972046,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,02:12:47 26-May-2014,02:12:34 26-May-2014,-12,2,63.55722046,-162.64582825,,0,0,,10277,3.248,,,6.00,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,03:35:00 26-May-2014,03:34:47 26-May-2014,-12,3,63.54777908,-162.64027405,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,05:10:24 26-May-2014,05:10:11 26-May-2014,-12,3,63.55361176,-162.62611389,,0,0,,10405,3.248,,,5.50,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,07:02:44 26-May-2014,07:02:31 26-May-2014,-12,2,63.52972412,-162.62527466,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,00:34:15 27-May-2014,00:34:02 27-May-2014,-12,2,63.54277802,-162.22111511,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,02:01:09 27-May-2014,02:00:56 27-May-2014,-12,1,63.58889008,-162.27027893,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,04:42:59 27-May-2014,04:42:46 27-May-2014,-12,A,63.61805725,-162.25250244,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,08:17:11 27-May-2014,08:16:58 27-May-2014,-12,2,63.61083221,-161.85221863,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,09:54:32 27-May-2014,09:54:19 27-May-2014,-12,A,63.59694290,-161.65554810,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,15:02:45 27-May-2014,15:02:32 27-May-2014,-12,2,63.55527878,-161.16528320,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38549",38549,0.500000,Mk10,,16:52:09 27-May-2014,16:51:56 27-May-2014,-12,2,63.56027603,-161.08721924,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
