DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Comment
"99277",99277,Mk10,04:48:52 12-Apr-2014,Argos,3,60.64527893,-177.93222046,153,460,50,90,,,,,
"99277",99277,Mk10,04:53:19 12-Apr-2014,Argos,3,60.64500046,-177.93194580,137,284,66,88,,,,,
"99277",99277,Mk10,05:17:37 12-Apr-2014,Argos,B,60.64611053,-177.93194580,335,806,139,91,,,,,
"99277",99277,Mk10,05:50:57 12-Apr-2014,Argos,B,60.64611053,-177.93194580,339,742,154,90,,,,,
"99277",99277,Mk10,06:06:01 12-Apr-2014,Argos,B,60.64555740,-177.93278503,410,839,199,89,,,,,
"99277",99277,Mk10,06:32:19 12-Apr-2014,Argos,A,60.64110947,-177.90916443,687,1055,447,71,,,,,
"99277",99277,Mk10,06:48:48 12-Apr-2014,Argos,B,60.64527893,-177.93222046,466,951,228,89,,,,,
"99277",99277,Mk10,07:04:42 12-Apr-2014,Argos,B,60.64527893,-177.93278503,495,1013,241,89,,,,,
"99277",99277,Mk10,07:48:08 12-Apr-2014,Argos,B,60.64527893,-177.93278503,564,1154,275,89,,,,,
"99277",99277,Mk10,08:35:35 12-Apr-2014,Argos,B,60.64527893,-177.93278503,632,1292,308,89,,,,,
"99277",99277,Mk10,08:35:35 12-Apr-2014,Argos,B,60.64555740,-177.93278503,624,1309,297,89,,,,,
"99277",99277,Mk10,09:15:24 12-Apr-2014,Argos,B,60.64694595,-177.93167114,666,1426,310,90,,,,,
"99277",99277,Mk10,09:26:38 12-Apr-2014,Argos,B,60.65611267,-177.93722534,516,3303,80,81,,,,,
"99277",99277,Mk10,10:13:25 12-Apr-2014,Argos,B,60.65833282,-177.92805481,565,2217,144,83,,,,,
"99277",99277,Mk10,10:15:48 12-Apr-2014,Argos,B,60.65666580,-177.93360901,580,2277,147,82,,,,,
"99277",99277,Mk10,11:02:52 12-Apr-2014,Argos,B,60.66583252,-177.90777588,2674,8702,821,85,,,,,
"99277",99277,Mk10,11:46:30 12-Apr-2014,Argos,1,60.68611145,-177.85194397,973,5413,174,106,,,,,
"99277",99277,Mk10,12:12:30 12-Apr-2014,Argos,B,60.69666672,-177.84777832,1589,5487,460,102,,,,,
"99277",99277,Mk10,13:28:13 12-Apr-2014,Argos,B,60.71055603,-177.81361389,1966,4935,783,92,,,,,
