DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
"99277",99277,Mk10,DS,2,0,0,44,44,05:05:13 15-Apr-2014,A,B,60.89361191,-178.97277832,,,,,401677562,,
"99277",99277,Mk10,DS,1,0,0,,,05:22:04 15-Apr-2014,R,B,60.89416504,-178.97332764,,,,,401677558,,
"99277",99277,Mk10,DS,1,0,0,,,05:22:04 15-Apr-2014,K,B,60.89250183,-178.95861816,,,,,401677576,,
"99277",99277,Mk10,DS,2,0,0,44,44,06:42:34 15-Apr-2014,A,B,60.89305496,-178.88694763,,,,,401677575,,
"99277",99277,Mk10,DS,1,0,0,,,06:54:38 15-Apr-2014,L,B,60.89694595,-178.99833679,,,,,401677569,,
"99277",99277,Mk10,DS,3,0,0,110,44,07:40:14 15-Apr-2014,B,A,60.90611267,-178.88888550,,,,,401677568,,
"99277",99277,Mk10,DS,1,0,0,,,08:28:02 15-Apr-2014,A,B,60.91138840,-178.88916016,,,,,401677577,,
"99277",99277,Mk10,DS,2,0,0,654,654,08:33:30 15-Apr-2014,L,B,60.92555618,-178.86027527,,,,,401677576,,
"99277",99277,Mk10,DS,1,0,0,,,08:38:57 15-Apr-2014,R,B,60.92777634,-178.85916138,,,,,401677558,,
"99277",99277,Mk10,DS,1,0,1,,,09:13:13 15-Apr-2014,B,B,60.93027878,-178.86000061,,,,,401677566,,
"99277",99277,Mk10,DS,1,0,0,,,10:05:59 15-Apr-2014,A,B,60.93000031,-178.85694885,,,,,401677593,,
"99277",99277,Mk10,DS,1,0,0,,,10:17:30 15-Apr-2014,R,B,60.94250107,-178.85083008,,,,,401677552,,
"99277",99277,Mk10,DS,1,0,0,,,10:17:30 15-Apr-2014,L,B,60.93444443,-178.85694885,,,,,401677592,,
"99277",99277,Mk10,DS,1,0,1,,,11:44:49 15-Apr-2014,P,B,60.95194626,-178.84777832,,,,,401677570,,
"99277",99277,Mk10,DS,3,0,1,82,77,13:24:24 15-Apr-2014,P,A,60.97000122,-178.80055237,,,,,401677564,,
"99277",99277,Mk10,DS,2,0,1,96,96,13:31:12 15-Apr-2014,R,B,60.96416855,-178.80972290,,,,,401677569,,
"99277",99277,Mk10,DS,2,0,0,152,152,14:47:20 15-Apr-2014,N,B,60.95944595,-178.80610657,,,,,401677574,,
"99277",99277,Mk10,DS,1,0,0,,,15:04:51 15-Apr-2014,P,B,60.96027756,-178.80416870,,,,,401677582,,
"99277",99277,Mk10,DS,3,0,0,222,185,15:08:46 15-Apr-2014,R,A,60.94499969,-178.77888489,,,,,401677579,,
"99277",99277,Mk10,DS,1,0,0,,,15:42:43 15-Apr-2014,K,B,60.95055389,-178.77221680,,,,,401677583,,
"99277",99277,Mk10,DS,4,0,1,91,89,16:20:32 15-Apr-2014,N,1,60.93750000,-178.78694153,,,,,401677575,,
"99277",99277,Mk10,DS,1,0,0,,,16:48:20 15-Apr-2014,P,B,60.93583298,-178.82388306,,,,,401677571,,
"99277",99277,Mk10,DS,1,0,0,,,16:48:20 15-Apr-2014,R,B,60.93527603,-178.82611084,,,,,401677558,,
"99277",99277,Mk10,DS,1,0,0,,,17:23:00 15-Apr-2014,K,B,60.93194580,-178.82666016,,,,,401677567,,
"99277",99277,Mk10,DS,1,0,1,,,18:00:42 15-Apr-2014,N,B,60.92889023,-178.82916260,,,,,401677569,,
"99277",99277,Mk10,DS,4,0,2,58,44,18:21:27 15-Apr-2014,P,0,60.94222260,-178.80082703,,,,,401677572,,
"99277",99277,Mk10,DS,6,0,1,79,44,18:26:32 15-Apr-2014,R,3,60.91833496,-178.78639221,,,,,401677575,,
"99277",99277,Mk10,DS,6,0,0,89,89,00:04:17 16-Apr-2014,L,3,60.92083359,-178.88417053,,,,,401677546,,
"99277",99277,Mk10,DS,6,0,1,89,89,00:41:22 16-Apr-2014,N,3,60.92111206,-178.90527344,,,,,401677554,,
"99277",99277,Mk10,DS,7,0,1,89,89,01:02:08 16-Apr-2014,P,3,60.92472076,-178.90972900,,,,,401677551,,
"99277",99277,Mk10,DS,5,0,0,89,89,01:24:23 16-Apr-2014,A,2,60.92666626,-178.91999817,,,,,401677553,,
"99277",99277,Mk10,DS,5,0,0,133,89,01:28:50 16-Apr-2014,K,2,60.92777634,-178.92361450,,,,,401677551,,
"99277",99277,Mk10,DS,5,0,0,89,89,01:40:42 16-Apr-2014,L,1,60.92750168,-178.91610718,,,,,401677548,,
"99277",99277,Mk10,DS,5,0,0,133,89,02:17:47 16-Apr-2014,N,1,60.92388916,-178.95138550,,,,,401677540,,
"99277",99277,Mk10,DS,4,0,0,89,89,02:43:45 16-Apr-2014,P,2,60.92444611,-178.94917297,,,,,401677544,,
"99277",99277,Mk10,DS,2,0,2,89,89,03:06:00 16-Apr-2014,A,B,60.92222214,-178.95582581,,,,,401677551,,
"99277",99277,Mk10,DS,5,0,0,89,89,03:11:56 16-Apr-2014,K,3,60.92499924,-178.97055054,,,,,401677550,,
"99277",99277,Mk10,DS,2,0,1,89,89,03:21:34 16-Apr-2014,L,B,60.92499924,-178.97055054,,,,,401677551,,
"99277",99277,Mk10,DS,9,0,1,381,89,04:04:58 16-Apr-2014,N,3,60.92583466,-178.98027039,,,,,401677554,,
"99277",99277,Mk10,DS,2,0,0,89,89,04:51:19 16-Apr-2014,K,3,60.92666626,-178.99945068,,,,,401677556,,
"99277",99277,Mk10,DS,8,0,0,89,89,04:47:36 16-Apr-2014,R,3,60.92638779,-178.99945068,,,,,401677556,,
"99277",99277,Mk10,DS,4,0,0,89,89,04:58:44 16-Apr-2014,L,3,60.92722321,-179.00083923,,,,,401677557,,
"99277",99277,Mk10,DS,2,0,0,70,70,08:08:36 16-Apr-2014,R,B,60.92416763,-179.04972839,,,,,401677584,,
"99277",99277,Mk10,DS,1,0,1,,,08:25:00 16-Apr-2014,L,B,60.92388916,-179.06304932,,,,,401677563,,
"99277",99277,Mk10,DS,1,0,0,,,08:53:26 16-Apr-2014,B,B,60.92499924,-179.04222107,,,,,401677564,,
"99277",99277,Mk10,DS,1,0,0,,,09:47:05 16-Apr-2014,R,B,60.92111206,-179.07360840,,,,,401677582,,
"99277",99277,Mk10,DS,1,0,0,,,10:06:50 16-Apr-2014,L,B,60.91777802,-179.10667419,,,,,401677567,,
"99277",99277,Mk10,DS,1,0,0,,,11:21:31 16-Apr-2014,R,B,60.91472244,-179.09638977,,,,,401677552,,
"99277",99277,Mk10,DS,1,0,1,,,12:59:10 16-Apr-2014,R,B,60.91555405,-179.08111572,,,,,401677539,,
"99277",99277,Mk10,DS,1,0,0,,,13:19:13 16-Apr-2014,P,B,60.91166687,-179.08666992,,,,,401677589,,
"99277",99277,Mk10,DS,1,0,1,,,14:39:59 16-Apr-2014,R,B,60.90777588,-179.01916504,,,,,401677572,,
"99277",99277,Mk10,DS,1,0,1,,,16:14:07 16-Apr-2014,N,B,60.86666489,-178.81944275,,,,,401677728,,
"99277",99277,Mk10,DS,1,0,1,,,16:14:07 16-Apr-2014,R,B,60.87361145,-179.23333740,,,,,401677477,,
"99277",99277,Mk10,DS,1,0,0,,,16:36:54 16-Apr-2014,P,B,60.86750031,-178.81416321,,,,,401677729,,
"99277",99277,Mk10,DS,1,0,1,,,17:53:57 16-Apr-2014,N,B,60.84916687,-178.81805420,,,,,401677752,,
"99277",99277,Mk10,DS,1,0,1,,,17:53:57 16-Apr-2014,R,B,60.75555420,-179.04138184,,,,,401677557,,
"99277",99277,Mk10,DS,1,0,1,,,19:31:03 16-Apr-2014,N,B,60.74555588,-179.03527832,,,,,401677609,,
"99277",99277,Mk10,DS,1,0,1,,,19:53:57 16-Apr-2014,P,B,60.73416519,-179.05027771,,,,,401677643,,
"99277",99277,Mk10,DS,1,0,1,,,20:05:18 16-Apr-2014,A,B,60.75611115,-179.17195129,,,,,401677589,,
"99277",99277,Mk10,DS,1,0,0,,,20:27:52 16-Apr-2014,L,B,60.75194550,-179.17222595,,,,,401677572,,
"99277",99277,Mk10,DS,1,0,1,,,21:00:03 16-Apr-2014,B,B,60.74416733,-179.17277527,,,,,401677580,,
"99277",99277,Mk10,DS,1,0,0,,,21:10:52 16-Apr-2014,N,B,60.74944305,-179.18527222,,,,,401677588,,
"99277",99277,Mk10,DS,1,0,1,,,21:32:05 16-Apr-2014,P,B,60.74833298,-179.19194031,,,,,401677592,,
"99277",99277,Mk10,DS,2,0,2,648,648,21:43:02 16-Apr-2014,A,B,60.75194550,-179.21388245,,,,,401677565,,
"99277",99277,Mk10,DS,1,0,1,,,22:14:57 16-Apr-2014,L,B,60.68277740,-179.21945190,,,,,401677665,,
"99277",99277,Mk10,DS,1,0,0,,,22:48:32 16-Apr-2014,N,B,60.64777756,-179.28860474,,,,,401677574,,
"99277",99277,Mk10,DS,1,0,0,,,22:48:32 16-Apr-2014,B,B,60.65000153,-179.28582764,,,,,401677568,,
"99277",99277,Mk10,DS,1,0,1,,,23:10:11 16-Apr-2014,P,B,60.61222076,-179.28999329,,,,,401677572,,
"99277",99277,Mk10,DS,1,0,1,,,23:31:56 16-Apr-2014,A,B,60.59749985,-179.30055237,,,,,401677573,,
"99277",99277,Mk10,DS,1,0,1,,,23:31:56 16-Apr-2014,K,B,60.57194519,-179.33222961,,,,,401677607,,
"99277",99277,Mk10,DS,1,0,0,,,23:53:13 16-Apr-2014,L,B,60.56138992,-179.34944153,,,,,401677620,,
"99277",99277,Mk10,DS,1,0,1,,,00:24:36 17-Apr-2014,B,B,60.54944611,-179.36889648,,,,,401677591,,
"99277",99277,Mk10,DS,1,0,0,,,00:35:44 17-Apr-2014,N,B,60.53250122,-179.39277649,,,,,401677588,,
"99277",99277,Mk10,DS,3,0,3,316,44,00:51:53 17-Apr-2014,P,A,60.52555466,-179.46194458,,,,,401677567,,
"99277",99277,Mk10,DS,1,0,1,,,01:07:27 17-Apr-2014,K,B,60.50666809,-179.47500610,,,,,401677594,,
"99277",99277,Mk10,DS,1,0,1,,,01:07:27 17-Apr-2014,A,B,60.50777817,-179.47805786,,,,,401677583,,
"99277",99277,Mk10,DS,1,0,1,,,01:28:17 17-Apr-2014,L,B,60.48638916,-179.50666809,,,,,401677583,,
"99277",99277,Mk10,DS,1,0,1,,,02:30:32 17-Apr-2014,P,B,60.40638733,-179.69250488,,,,,401677601,,
"99277",99277,Mk10,DS,1,0,1,,,02:49:13 17-Apr-2014,K,B,60.43916702,-179.64860535,,,,,401677616,,
"99277",99277,Mk10,DS,1,0,1,,,03:08:29 17-Apr-2014,L,B,60.41194534,-179.62666321,,,,,401677587,,
"99277",99277,Mk10,DS,2,0,2,558,558,03:57:08 17-Apr-2014,N,B,60.40000153,-179.64083862,,,,,401677576,,
"99277",99277,Mk10,DS,1,0,1,,,04:15:43 17-Apr-2014,R,B,60.42027664,-179.64472961,,,,,401677535,,
"99277",99277,Mk10,DS,1,0,0,,,04:25:01 17-Apr-2014,K,B,60.40416718,-179.64193726,,,,,401677596,,
"99277",99277,Mk10,DS,1,0,0,,,04:25:01 17-Apr-2014,A,B,60.37555695,-179.67361450,,,,,401677577,,
"99277",99277,Mk10,DS,2,0,1,576,576,05:57:00 17-Apr-2014,A,B,60.44055557,-179.67361450,,,,,401677579,,
"99277",99277,Mk10,DS,1,0,0,,,05:57:00 17-Apr-2014,R,B,60.42055511,-179.70138550,,,,,401677529,,
"99277",99277,Mk10,DS,1,0,0,,,06:06:36 17-Apr-2014,K,B,60.35972214,-179.76527405,,,,,401677615,,
"99277",99277,Mk10,DS,1,0,1,,,06:32:46 17-Apr-2014,L,B,60.42055511,-179.71166992,,,,,401677582,,
"99277",99277,Mk10,DS,1,0,1,,,07:02:10 17-Apr-2014,B,B,60.41388702,-179.66944885,,,,,401677571,,
"99277",99277,Mk10,DS,2,0,1,530,530,07:30:12 17-Apr-2014,R,B,60.45333481,-179.64138794,,,,,401677570,,
"99277",99277,Mk10,DS,1,0,0,,,07:39:03 17-Apr-2014,A,B,60.43083191,-179.66667175,,,,,401677574,,
"99277",99277,Mk10,DS,2,0,2,632,632,08:08:31 17-Apr-2014,L,B,60.41027832,-179.76611328,,,,,401677568,,
"99277",99277,Mk10,DS,2,0,0,393,393,08:35:55 17-Apr-2014,B,B,60.43555450,-179.74000549,,,,,401677576,,
"99277",99277,Mk10,DS,2,0,1,489,489,09:16:27 17-Apr-2014,A,B,60.40694427,-179.82083130,,,,,401677566,,
"99277",99277,Mk10,DS,1,0,0,,,09:16:27 17-Apr-2014,R,B,60.41222382,-179.79138184,,,,,401677573,,
"99277",99277,Mk10,DS,1,0,0,,,09:51:40 17-Apr-2014,L,B,60.38833237,-179.86138916,,,,,401677578,,
"99277",99277,Mk10,DS,1,0,0,,,10:51:40 17-Apr-2014,R,B,60.35610962,-179.92889404,,,,,401677542,,
"99277",99277,Mk10,DS,1,0,1,,,12:59:19 17-Apr-2014,P,B,60.31055450,179.97389221,,,,,401677556,,
"99277",99277,Mk10,DS,1,0,0,,,14:24:45 17-Apr-2014,N,Z,60.60333252,-162.44860840,,,,,401677561,,
