DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue
"40858",40858,0.500000,Mk10,,02:59:43 21-Apr-2014,02:59:45 21-Apr-2014,2,,,,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40858",40858,0.500000,Mk10,,03:02:02 21-Apr-2014,03:02:04 21-Apr-2014,2,,,,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40858",40858,0.500000,Mk10,,03:03:34 21-Apr-2014,03:03:36 21-Apr-2014,2,,,,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40858",40858,0.500000,Mk10,,03:05:06 21-Apr-2014,03:05:08 21-Apr-2014,2,,,,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40858",40858,0.500000,Mk10,,03:06:38 21-Apr-2014,03:06:40 21-Apr-2014,2,,,,,1,0,,1470,3.440,,,-1.30,,,,,,,,,,,,,,,,,,,,,,,
"40858",40858,0.500000,Mk10,,03:08:10 21-Apr-2014,03:08:12 21-Apr-2014,2,,,,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40858",40858,0.500000,Mk10,,03:09:42 21-Apr-2014,03:09:44 21-Apr-2014,2,,,,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40858",40858,0.500000,Mk10,,03:11:14 21-Apr-2014,03:11:16 21-Apr-2014,2,,,,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40858",40858,0.500000,Mk10,,04:01:54 21-Apr-2014,04:01:57 21-Apr-2014,3,B,60.36888885,-178.01861572,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40858",40858,0.500000,Mk10,,04:25:32 21-Apr-2014,04:25:34 21-Apr-2014,2,B,60.36888885,-178.01832581,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40858",40858,0.500000,Mk10,,04:46:16 21-Apr-2014,04:46:18 21-Apr-2014,2,B,60.37222290,-177.99000549,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40858",40858,0.500000,Mk10,,04:49:50 21-Apr-2014,04:49:53 21-Apr-2014,3,B,60.37222290,-177.99000549,,0,0,,1506,3.376,,,-1.20,,,,,,,,,,,,,,,,,,,,,,,
"40858",40858,0.500000,Mk10,,05:25:39 21-Apr-2014,05:25:41 21-Apr-2014,2,B,60.38000107,-177.97639465,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40858",40858,0.500000,Mk10,,05:33:49 21-Apr-2014,05:33:52 21-Apr-2014,3,B,60.38000107,-177.97639465,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40858",40858,0.500000,Mk10,,05:39:03 21-Apr-2014,05:39:05 21-Apr-2014,2,1,60.42166519,-178.03222656,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40858",40858,0.500000,Mk10,,05:39:52 21-Apr-2014,05:39:54 21-Apr-2014,2,1,60.42166519,-178.03222656,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40858",40858,0.500000,Mk10,,05:40:39 21-Apr-2014,05:40:41 21-Apr-2014,2,1,60.42166519,-178.03222656,CRC,0,0,,,,1.072,0.340,,-0.5,0.0,1,,,,,,,,,,,255,255,80,,,,,,,
"40858",40858,0.500000,Mk10,,05:41:36 21-Apr-2014,05:41:38 21-Apr-2014,2,1,60.42166519,-178.03222656,,0,0,,1522,3.376,,,-1.60,,,,,,,,,,,,,,,,,,,,,,,
"40858",40858,0.500000,Mk10,,05:44:39 21-Apr-2014,05:44:42 21-Apr-2014,3,1,60.42166519,-178.03222656,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40858",40858,0.500000,Mk10,,06:21:21 21-Apr-2014,06:21:24 21-Apr-2014,3,B,60.42250061,-178.03611755,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40858",40858,0.500000,Mk10,,06:24:23 21-Apr-2014,06:24:26 21-Apr-2014,3,B,60.42250061,-178.03611755,,0,0,,1538,3.376,,,-1.30,,,,,,,,,,,,,,,,,,,,,,,
"40858",40858,0.500000,Mk10,,07:07:31 21-Apr-2014,07:07:33 21-Apr-2014,2,B,60.42666626,-178.03222656,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40858",40858,0.500000,Mk10,,02:10:50 22-Apr-2014,02:10:54 22-Apr-2014,4,1,60.54138947,-178.56527710,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40858",40858,0.500000,Mk10,,06:52:08 22-Apr-2014,06:52:11 22-Apr-2014,3,3,60.54222107,-178.80749512,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40858",40858,0.500000,Mk10,,22:43:35 22-Apr-2014,22:43:39 22-Apr-2014,4,1,60.79888916,-179.35833740,,0,0,,2131,3.248,,,-1.10,,,,,,,,,,,,,,,,,,,,,,,
"40858",40858,0.500000,Mk10,,06:32:17 23-Apr-2014,06:32:21 23-Apr-2014,4,2,60.85194397,-179.56138611,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40858",40858,0.500000,Mk10,,07:21:21 23-Apr-2014,07:21:25 23-Apr-2014,4,3,60.85694504,-179.58082581,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40858",40858,0.500000,Mk10,,08:10:25 23-Apr-2014,08:10:29 23-Apr-2014,4,1,60.86000061,-179.59584045,CRC,1,0,,,,1.048,0.272,,-1.0,342.0,7,,,,,,,,,,,17,255,80,,,,,,,
"40858",40858,0.500000,Mk10,,00:09:12 24-Apr-2014,00:09:16 24-Apr-2014,4,2,60.88527679,-179.84445190,,1,0,,2515,3.376,,,3.50,,,,,,,,,,,,,,,,,,,,,,,
"40858",40858,0.500000,Mk10,,01:47:20 24-Apr-2014,01:47:24 24-Apr-2014,4,2,60.88444519,-179.88000488,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40858",40858,0.500000,Mk10,,02:36:24 24-Apr-2014,02:36:28 24-Apr-2014,4,1,60.88639069,-179.91749573,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40858",40858,0.500000,Mk10,,04:14:32 24-Apr-2014,04:14:36 24-Apr-2014,4,3,60.89222336,-179.92250061,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40858",40858,0.500000,Mk10,,08:35:33 24-Apr-2014,08:35:37 24-Apr-2014,4,1,60.88777924,179.91139221,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
