DeployID,Ptt,Instr,SW,PercentDecoded,Passes,PercentArgosLoc,MsgPerPass,DS,DI,MinPower,AvgPower,MaxPower,MinInterval,EarliestXmitTime,LatestXmitTime,XmitDays,EarliestDataTime,LatestDataTime,DataDays,ReleaseDate,ReleaseType
"40858",40858,Mk10,,93,184,97,4,702,,,,,0,02:59:45 21-Apr-2014,10:38:09 27-Apr-2014,6,02:00:00 21-Apr-2014,06:48:06 27-Apr-2014,6,,,
