DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Comment
"39498",39498,Mk10,03:12:26 03-May-2014,Argos,1,61.50055695,-179.05000305,602,1559,232,101,,,,,
"39498",39498,Mk10,03:52:11 03-May-2014,Argos,B,61.49750137,-179.06694031,602,1880,192,109,,,,,
"39498",39498,Mk10,04:13:11 03-May-2014,Argos,3,61.49444580,-179.04222107,174,466,64,93,,,,,
"39498",39498,Mk10,04:27:26 03-May-2014,Argos,2,61.49472046,-179.05166626,336,1867,60,86,,,,,
"39498",39498,Mk10,05:29:41 03-May-2014,Argos,2,61.49499893,-179.04194641,309,462,206,7,,,,,
"39498",39498,Mk10,05:54:26 03-May-2014,Argos,2,61.49583435,-179.03222656,364,921,143,87,,,,,
"39498",39498,Mk10,06:13:56 03-May-2014,Argos,B,61.49583435,-179.03222656,987,2122,459,89,,,,,
"39498",39498,Mk10,06:22:56 03-May-2014,Argos,B,61.49055481,-179.04472351,287,1411,58,106,,,,,
"39498",39498,Mk10,06:30:26 03-May-2014,Argos,3,61.49750137,-179.06361389,197,454,85,66,,,,,
"39498",39498,Mk10,07:06:26 03-May-2014,Argos,3,61.49694443,-179.04499817,195,477,79,68,,,,,
"39498",39498,Mk10,07:27:26 03-May-2014,Argos,3,61.49777603,-179.04055786,158,749,33,101,,,,,
"39498",39498,Mk10,08:05:26 03-May-2014,Argos,A,61.49916840,-179.03750610,250,1217,51,70,,,,,
"39498",39498,Mk10,08:12:26 03-May-2014,Argos,0,61.49555588,-179.05000305,1765,24122,129,78,,,,,
"39498",39498,Mk10,00:13:12 04-May-2014,Argos,3,61.46027756,-178.96417236,210,549,80,81,,,,,
"39498",39498,Mk10,00:38:42 04-May-2014,Argos,3,61.45249939,-178.96665955,201,555,73,92,,,,,
"39498",39498,Mk10,00:51:27 04-May-2014,Argos,A,61.45083237,-178.96833801,289,734,113,95,,,,,
"39498",39498,Mk10,01:06:27 04-May-2014,Argos,2,61.45555496,-178.96194458,336,1637,69,83,,,,,
"39498",39498,Mk10,01:22:57 04-May-2014,Argos,1,61.45500183,-178.96916199,803,2633,244,91,,,,,
"39498",39498,Mk10,01:52:57 04-May-2014,Argos,B,61.45888901,-178.96611023,458,959,218,89,,,,,
"39498",39498,Mk10,02:22:12 04-May-2014,Argos,2,61.45249939,-178.97305298,271,1357,54,79,,,,,
"39498",39498,Mk10,02:29:42 04-May-2014,Argos,2,61.44833374,-178.98388672,423,815,219,90,,,,,
"39498",39498,Mk10,02:48:27 04-May-2014,Argos,B,61.44805527,-178.98416138,708,1456,344,90,,,,,
"39498",39498,Mk10,03:00:27 04-May-2014,Argos,2,61.44861221,-178.98693848,489,1475,161,95,,,,,
"39498",39498,Mk10,04:01:57 04-May-2014,Argos,3,61.43972397,-179.00000000,139,282,68,91,,,,,
"39498",39498,Mk10,04:09:27 04-May-2014,Argos,2,61.44222260,-179.00527954,448,1896,106,83,,,,,
"39498",39498,Mk10,04:40:57 04-May-2014,Argos,B,61.43111038,-179.00332642,408,1277,130,92,,,,,
"39498",39498,Mk10,05:11:42 04-May-2014,Argos,3,61.43249893,-179.00778198,174,542,55,96,,,,,
"39498",39498,Mk10,05:51:27 04-May-2014,Argos,A,61.43333435,-179.01554871,219,592,81,74,,,,,
"39498",39498,Mk10,06:19:12 04-May-2014,Argos,2,61.43722153,-179.01583862,356,648,194,59,,,,,
"39498",39498,Mk10,06:46:12 04-May-2014,Argos,3,61.43111038,-179.02360535,145,298,70,84,,,,,
"39498",39498,Mk10,08:40:12 04-May-2014,Argos,3,61.43444443,-179.01916504,162,450,58,90,,,,,
"39498",39498,Mk10,00:26:42 05-May-2014,Argos,1,61.40000153,-179.00500488,768,2825,208,109,,,,,
"39498",39498,Mk10,00:28:12 05-May-2014,Argos,3,61.39916611,-178.99972534,203,468,88,101,,,,,
"39498",39498,Mk10,00:49:57 05-May-2014,Argos,1,61.40194321,-178.95527649,1123,7677,164,82,,,,,
"39498",39498,Mk10,01:07:57 05-May-2014,Argos,1,61.39222336,-178.97027588,774,1609,371,87,,,,,
"39498",39498,Mk10,01:33:27 05-May-2014,Argos,B,61.39916611,-178.97749329,1204,4085,354,98,,,,,
"39498",39498,Mk10,02:00:27 05-May-2014,Argos,3,61.39583206,-179.00277710,141,215,92,99,,,,,
"39498",39498,Mk10,02:03:27 05-May-2014,Argos,3,61.39583206,-178.99972534,146,455,46,78,,,,,
"39498",39498,Mk10,02:36:27 05-May-2014,Argos,A,61.39527893,-178.99916077,2585,3785,1765,127,,,,,
"39498",39498,Mk10,03:46:12 05-May-2014,Argos,2,61.38416672,-179.00999451,487,5753,41,77,,,,,
"39498",39498,Mk10,03:50:42 05-May-2014,Argos,3,61.38611221,-178.99667358,147,376,57,87,,,,,
"39498",39498,Mk10,04:52:57 05-May-2014,Argos,A,61.37555695,-179.00361633,566,1786,179,79,,,,,
"39498",39498,Mk10,05:26:27 05-May-2014,Argos,2,61.37194443,-179.02861023,281,867,91,90,,,,,
"39498",39498,Mk10,05:43:57 05-May-2014,Argos,B,61.37583160,-179.01889038,2156,6061,767,80,,,,,
"39498",39498,Mk10,06:08:42 05-May-2014,Argos,A,61.36639023,-179.03361511,270,1075,67,97,,,,,
"39498",39498,Mk10,06:30:57 05-May-2014,Argos,2,61.36944580,-179.05194092,477,2495,91,96,,,,,
"39498",39498,Mk10,06:31:57 05-May-2014,Argos,A,61.36388779,-179.03555298,239,1014,56,78,,,,,
"39498",39498,Mk10,07:43:40 05-May-2014,Argos,B,61.36611176,-179.02888489,438,1074,178,84,,,,,
"39498",39498,Mk10,08:08:02 05-May-2014,Argos,B,61.36388779,-179.03334045,3179,8141,1241,74,,,,,
"39498",39498,Mk10,08:08:02 05-May-2014,Argos,B,61.36222076,-179.03582764,2447,6309,949,76,,,,,
"39498",39498,Mk10,09:01:28 05-May-2014,Argos,B,61.35833359,-179.04222107,2917,6886,1235,76,,,,,
"39498",39498,Mk10,09:32:54 05-May-2014,Argos,B,61.36055374,-179.03889465,746,1682,331,75,,,,,
"39498",39498,Mk10,09:46:16 05-May-2014,Argos,2,61.38000107,-179.10556030,469,1972,111,104,,,,,
"39498",39498,Mk10,09:47:04 05-May-2014,Argos,0,61.38777924,-179.11639404,1746,6501,469,99,,,,,
"39498",39498,Mk10,00:02:28 06-May-2014,Argos,A,61.36722183,-178.87693787,3299,17813,611,102,,,,,
"39498",39498,Mk10,00:17:11 06-May-2014,Argos,B,61.36805725,-178.87861633,1942,8238,457,101,,,,,
"39498",39498,Mk10,00:32:54 06-May-2014,Argos,B,61.35833359,-178.90361023,1830,7672,436,106,,,,,
"39498",39498,Mk10,00:44:34 06-May-2014,Argos,B,61.34777832,-178.81527710,1042,2526,429,80,,,,,
"39498",39498,Mk10,00:58:13 06-May-2014,Argos,1,61.40083313,-178.96777344,1272,3899,415,83,,,,,
"39498",39498,Mk10,01:16:35 06-May-2014,Argos,0,61.35666656,-178.95777893,5510,7131,4257,101,,,,,
"39498",39498,Mk10,01:37:12 06-May-2014,Argos,A,61.34361267,-178.81639099,917,2383,352,57,,,,,
"39498",39498,Mk10,01:55:57 06-May-2014,Argos,1,61.35499954,-178.86000061,579,2145,156,82,,,,,
"39498",39498,Mk10,02:23:42 06-May-2014,Argos,2,61.34249878,-178.87472534,489,1880,127,105,,,,,
"39498",39498,Mk10,02:38:42 06-May-2014,Argos,B,61.34249878,-178.87500000,555,1412,218,99,,,,,
"39498",39498,Mk10,02:53:42 06-May-2014,Argos,B,61.35083389,-178.85945129,838,1286,546,88,,,,,
"39498",39498,Mk10,03:19:12 06-May-2014,Argos,A,61.34055710,-178.88583374,550,1251,241,107,,,,,
"39498",39498,Mk10,03:38:12 06-May-2014,Argos,3,61.34027863,-178.88499451,141,594,33,88,,,,,
"39498",39498,Mk10,04:16:57 06-May-2014,Argos,B,61.33444595,-178.89250183,299,671,133,94,,,,,
"39498",39498,Mk10,04:29:42 06-May-2014,Argos,B,61.33277893,-178.89472961,348,676,178,87,,,,,
"39498",39498,Mk10,04:59:42 06-May-2014,Argos,3,61.33305740,-178.88444519,131,310,55,89,,,,,
"39498",39498,Mk10,05:53:42 06-May-2014,Argos,B,61.32472229,-178.88305664,272,566,130,126,,,,,
"39498",39498,Mk10,06:01:12 06-May-2014,Argos,3,61.32944489,-178.89027405,141,482,41,84,,,,,
"39498",39498,Mk10,06:10:12 06-May-2014,Argos,A,61.32666779,-178.88806152,233,729,74,95,,,,,
"39498",39498,Mk10,07:05:42 06-May-2014,Argos,B,61.32027817,-178.89332581,543,1266,232,91,,,,,
"39498",39498,Mk10,07:36:12 06-May-2014,Argos,3,61.32833481,-178.89944458,184,797,42,75,,,,,
"39498",39498,Mk10,07:38:20 06-May-2014,Argos,3,61.32805634,-178.89999390,137,391,48,96,,,,,
"39498",39498,Mk10,07:45:27 06-May-2014,Argos,3,61.32749939,-178.90083313,137,493,38,79,,,,,
"39498",39498,Mk10,08:43:48 06-May-2014,Argos,2,61.32972336,-178.88278198,460,3281,64,81,,,,,
"39498",39498,Mk10,00:04:59 07-May-2014,Argos,2,61.34055710,-178.68028259,263,442,155,81,,,,,
"39498",39498,Mk10,00:05:44 07-May-2014,Argos,2,61.33777618,-178.66917419,272,741,99,105,,,,,
"39498",39498,Mk10,00:32:44 07-May-2014,Argos,3,61.33583450,-178.66555786,238,2533,22,79,,,,,
"39498",39498,Mk10,00:45:29 07-May-2014,Argos,3,61.33499908,-178.67416382,230,867,61,90,,,,,
"39498",39498,Mk10,00:52:14 07-May-2014,Argos,2,61.33527756,-178.66471863,254,597,107,81,,,,,
"39498",39498,Mk10,01:16:59 07-May-2014,Argos,3,61.33889008,-178.65638733,226,409,125,103,,,,,
"39498",39498,Mk10,01:44:44 07-May-2014,Argos,3,61.33889008,-178.66111755,197,559,69,79,,,,,
"39498",39498,Mk10,02:16:59 07-May-2014,Argos,2,61.33611298,-178.65638733,259,1060,63,79,,,,,
"39498",39498,Mk10,02:22:59 07-May-2014,Argos,3,61.33916855,-178.64999390,228,578,89,93,,,,,
"39498",39498,Mk10,02:29:44 07-May-2014,Argos,2,61.33722305,-178.64999390,270,789,92,92,,,,,
