DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
"39498",39498,Mk10,DS,1,0,1,,,09:48:37 30-Apr-2014,A,B,61.14638901,-178.63972473,,,,,401677398,,
"39498",39498,Mk10,DS,7,0,2,240,90,00:02:39 01-May-2014,P,B,61.20388794,-178.79777527,,,,,401677304,,
"39498",39498,Mk10,DS,1,0,0,,,00:25:54 01-May-2014,K,B,61.24611282,-178.81694031,,,,,401677292,,
"39498",39498,Mk10,DS,1,0,1,,,00:34:54 01-May-2014,B,B,61.24361038,-178.77000427,,,,,401677289,,
"39498",39498,Mk10,DS,7,0,0,90,90,01:13:54 01-May-2014,N,2,61.24722290,-178.82833862,,,,,401677295,,
"39498",39498,Mk10,DS,5,0,0,90,90,01:40:54 01-May-2014,P,2,61.25222397,-178.82221985,,,,,401677305,,
"39498",39498,Mk10,DS,2,0,1,180,180,01:57:24 01-May-2014,L,B,61.25361252,-178.81971741,,,,,401677312,,
"39498",39498,Mk10,DS,3,0,1,180,90,02:02:54 01-May-2014,K,A,61.25555420,-178.83999634,,,,,401677309,,
"39498",39498,Mk10,DS,4,0,1,840,90,02:52:54 01-May-2014,N,1,61.26722336,-178.83082581,,,,,401677313,,
"39498",39498,Mk10,DS,3,0,0,90,90,02:52:54 01-May-2014,N,A,61.26333237,-178.85333252,,,,,401677312,,
"39498",39498,Mk10,DS,1,0,0,,,02:54:24 01-May-2014,A,B,61.26610947,-178.83471680,,,,,401677316,,
"39498",39498,Mk10,DS,6,0,1,108,90,03:43:39 01-May-2014,K,2,61.27277756,-178.86944580,,,,,401677314,,
"39498",39498,Mk10,DS,3,0,1,90,90,04:36:24 01-May-2014,N,A,61.28472137,-178.87777710,,,,,401677331,,
"39498",39498,Mk10,DS,6,0,0,108,90,05:16:54 01-May-2014,R,2,61.28805542,-178.90388489,,,,,401677358,,
"39498",39498,Mk10,DS,5,0,0,112,90,05:14:39 01-May-2014,L,3,61.28499985,-178.90472412,,,,,401677356,,
"39498",39498,Mk10,DS,4,0,0,93,90,05:22:15 01-May-2014,K,1,61.29722214,-178.84584045,,,,,401677364,,
"39498",39498,Mk10,DS,4,0,0,45,45,06:53:57 01-May-2014,L,B,61.31138992,-178.95083618,,,,,401677449,,
"39498",39498,Mk10,DS,2,0,2,80,80,07:57:03 01-May-2014,A,B,61.32555389,-178.98388672,,,,,401677458,,
"39498",39498,Mk10,DS,9,0,2,61,45,09:29:26 01-May-2014,A,1,61.34444427,-179.13833618,,,,,401677466,,
"39498",39498,Mk10,DS,2,0,1,90,90,10:14:11 01-May-2014,R,B,61.34388733,-179.13278198,,,,,401677380,,
"39498",39498,Mk10,DS,2,0,2,270,270,10:20:12 01-May-2014,L,B,61.33805466,-179.08917236,,,,,401677403,,
"39498",39498,Mk10,DS,3,0,0,89,89,00:01:55 02-May-2014,K,A,61.43111038,-178.96804810,,,,,401677284,,
"39498",39498,Mk10,DS,11,0,1,90,90,00:03:25 02-May-2014,L,2,61.43027878,-178.97222900,,,,,401677287,,
"39498",39498,Mk10,DS,6,0,1,90,90,00:52:55 02-May-2014,A,2,61.43500137,-178.98249817,,,,,401677283,,
"39498",39498,Mk10,DS,6,0,0,90,89,01:01:10 02-May-2014,N,3,61.43722153,-178.98416138,,,,,401677284,,
"39498",39498,Mk10,DS,6,0,2,108,90,01:30:55 02-May-2014,P,3,61.44083405,-178.98527527,,,,,401677283,,
"39498",39498,Mk10,DS,5,0,0,89,89,01:36:25 02-May-2014,K,3,61.44083405,-178.98138428,,,,,401677281,,
"39498",39498,Mk10,DS,5,0,1,112,90,01:43:55 02-May-2014,L,2,61.43999863,-178.98027039,,,,,401677281,,
"39498",39498,Mk10,DS,6,0,2,90,90,02:33:25 02-May-2014,A,3,61.44361115,-178.97610474,,,,,401677290,,
"39498",39498,Mk10,DS,7,0,2,285,90,02:47:40 02-May-2014,N,3,61.44499969,-178.97805786,,,,,401677291,,
"39498",39498,Mk10,DS,7,0,0,105,90,03:18:38 02-May-2014,K,2,61.44472122,-178.98388672,,,,,401677298,,
"39498",39498,Mk10,DS,4,0,0,90,90,03:24:25 02-May-2014,L,3,61.44416809,-178.98889160,,,,,401677297,,
"39498",39498,Mk10,DS,4,0,0,120,90,04:13:55 02-May-2014,A,1,61.45083237,-178.97166443,,,,,401677301,,
"39498",39498,Mk10,DS,4,0,0,90,90,04:26:40 02-May-2014,N,3,61.44916534,-178.97749329,,,,,401677299,,
