DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
"40862",40862,Mk10,00:35:11 21-Apr-2014,,B,B,60.36805725,-177.88806152,CRC 24024.48405,23:00:00 20-Apr-2014,Percent,229,221,137,41,118,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,200,0,,,,,
"40862",40862,Mk10,01:43:15 21-Apr-2014,,P,2,60.38360977,-177.82139587,CRC 32216.46920,23:00:00 28-Apr-2014,Percent,231,221,137,57,118,0,0,0,0,0,0,0,0,2,8,0,0,4,0,0,0,0,0,0,0,200,0,,,,,
"40862",40862,Mk10,06:06:48 21-Apr-2014,,K,2,60.40666580,-177.92721558,CRC 32216.1347,23:00:00 20-Apr-2014,TAT,167,221,137,41,118,0,0,0,0,16,0,0,0,64,0,0,0,0,64,0,16,0,0,0,0,200,0,,,,,
"40862",40862,Mk10,08:04:45 21-Apr-2014,,A,B,60.41777802,-177.96305847,CRC 18118.33731,01:31:00 20-Apr-2014,Behavior,180,108,105,40,23,244,147,197,244,114,153,103,140,51,7,174,127,70,80,65,93,37,79,249,232,143,65,198,73,116,59,
"40862",40862,Mk10,08:49:02 21-Apr-2014,,B,2,60.39611053,-177.93804932,CRC 32216.54900,23:00:00 20-Apr-2014,Percent,103,221,137,41,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,165,238,195,97,96,184,136,,,,,
"40862",40862,Mk10,08:54:24 21-Apr-2014,,B,2,60.39611053,-177.93804932,CRC 56049.23263,23:11:00 28-Apr-2014,Behavior,189,175,25,57,114,252,199,24,21,20,42,13,96,148,97,48,61,0,192,9,128,224,4,176,44,35,131,45,129,160,0,
"40862",40862,Mk10,09:00:21 21-Apr-2014,,L,3,60.39694595,-177.96166992,CRC 56049.40717,23:00:00 20-Apr-2014,DivePDT,157,175,25,41,114,232,199,60,21,48,42,13,96,148,97,48,61,0,192,9,128,224,4,176,44,35,131,45,129,160,0,
"40862",40862,Mk10,00:02:53 22-Apr-2014,,P,A,60.39916611,-178.19999695,CRC 24978.49886,07:17:00 21-Apr-2014,Behavior,182,25,41,42,116,120,50,1,167,53,7,96,77,8,168,179,64,26,145,80,16,16,227,11,128,248,3,40,84,7,128,
"40862",40862,Mk10,01:32:21 22-Apr-2014,,P,3,60.34583282,-178.35249329,CRC 32216.39543,23:00:00 28-Apr-2014,Percent,231,221,137,57,118,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,104,8,,,,,
"40862",40862,Mk10,08:52:46 22-Apr-2014,,L,2,60.45055389,-178.56555176,CRC 26002.50348,07:17:00 21-Apr-2014,Behavior,182,89,41,42,116,120,50,1,167,21,7,96,77,8,168,179,192,26,145,84,22,0,227,11,128,217,155,50,101,236,240,
"40862",40862,Mk10,10:59:45 22-Apr-2014,,A,B,60.49444580,-178.61166382,CRC 27374.16292,08:14:00 21-Apr-2014,Behavior,182,174,233,42,131,129,218,13,1,240,13,64,104,16,0,74,102,102,102,99,51,19,51,61,201,134,48,134,0,123,240,
"40862",40862,Mk10,13:09:05 22-Apr-2014,,R,B,60.55888748,-178.49833679,CRC 29180.28294,12:17:00 29-Nov-2011,Behavior,183,31,206,250,196,79,88,78,194,35,44,10,63,56,24,11,138,233,33,140,234,127,231,51,143,172,194,48,11,102,249,
"40862",40862,Mk10,13:14:22 22-Apr-2014,,R,B,60.55888748,-178.49833679,CRC 38860.2589,14:52:00 21-Apr-2014,Behavior,185,124,201,42,237,0,205,28,193,208,9,216,7,32,128,97,14,176,116,3,16,14,4,0,25,27,89,184,84,163,118,
"40862",40862,Mk10,16:33:12 22-Apr-2014,,R,0,60.65333176,-178.39778137,CRC 31959.40430,09:42:00 21-Apr-2014,Behavior,183,205,121,42,154,128,197,44,128,224,2,184,242,0,0,147,130,16,152,240,160,24,130,0,6,1,132,139,0,0,0,
"40862",40862,Mk10,16:52:16 22-Apr-2014,,N,2,60.63944626,-178.46888733,CRC 2626.5399,14:51:00 22-Apr-2014,Behavior,176,164,41,44,236,193,139,24,173,151,245,211,4,13,250,0,1,160,117,131,65,35,132,212,80,38,127,202,65,204,33,
"40862",40862,Mk10,17:11:20 22-Apr-2014,,P,2,60.62888718,-178.45582581,CRC 15445.3809,10:12:00 22-Apr-2014,Behavior,179,197,89,44,163,0,58,52,10,132,8,232,246,30,12,20,129,16,64,1,233,122,8,4,6,48,68,87,32,0,0,
"40862",40862,Mk10,17:52:24 22-Apr-2014,,K,2,60.63027954,-178.49389648,CRC 56568.44688,10:18:00 21-Apr-2014,Behavior,189,207,137,42,164,128,88,160,64,240,0,37,114,17,59,203,152,110,227,47,103,198,254,95,249,79,215,179,187,255,255,
"40862",40862,Mk10,18:05:36 22-Apr-2014,,R,A,60.61999893,-178.50694275,CRC 32101.17515,13:56:00 22-Apr-2012,LinkedTemperature,199,214,81,44,219,128,53,30,193,16,3,48,226,19,9,50,72,128,96,2,210,6,3,32,26,50,48,22,0,0,0,
"40862",40862,Mk10,00:04:21 23-Apr-2014,,R,A,60.61999893,-178.50694275,CRC 12146.60022,11:47:00 22-Apr-2014,Behavior,178,247,41,44,187,192,136,154,65,112,4,240,146,25,128,52,36,32,72,1,76,80,135,166,10,144,172,28,0,0,0,
"40862",40862,Mk10,00:42:29 23-Apr-2014,,A,3,60.68722153,-178.68916321,CRC 28232.49464,13:53:00 21-Apr-2014,Behavior,182,228,137,42,221,64,223,42,192,240,3,250,100,6,128,39,14,224,236,161,138,21,130,96,15,160,172,3,4,0,0,
"40862",40862,Mk10,04:31:16 23-Apr-2014,,N,B,60.71611023,-178.74833679,CRC 39811.44092,10:06:00 21-Apr-2011,Behavior,185,184,61,42,161,128,101,60,65,16,3,184,84,8,128,25,75,153,68,0,220,5,129,128,8,2,100,19,64,0,64,
"40862",40862,Mk10,05:18:12 23-Apr-2014,,L,2,60.70360947,-178.79916382,CRC 26785.20007,04:56:00 22-Apr-2014,Behavior,182,138,25,44,78,0,248,60,58,247,241,112,88,116,124,24,193,18,173,54,41,22,193,21,64,15,138,121,254,26,137,
"40862",40862,Mk10,06:56:28 23-Apr-2014,,L,3,60.71083450,-178.84889221,CRC 39811.26503,10:06:00 21-Apr-2014,Behavior,185,184,57,42,161,128,101,56,65,16,3,184,84,8,128,25,75,144,64,0,213,13,1,128,8,2,100,19,0,0,0,
