DeployID,Ptt,Instr,SW,PercentDecoded,Passes,PercentArgosLoc,MsgPerPass,DS,DI,MinPower,AvgPower,MaxPower,MinInterval,EarliestXmitTime,LatestXmitTime,XmitDays,EarliestDataTime,LatestDataTime,DataDays,ReleaseDate,ReleaseType
"99282",99282,Mk10,,87,250,100,3,626,,,,,0,05:33:05 28-Apr-2014,13:08:33 14-May-2014,16,05:00:00 28-Apr-2014,12:21:14 14-May-2014,16,,,
