DeployID,Ptt,Instr,SW,PercentDecoded,Passes,PercentArgosLoc,MsgPerPass,DS,DI,MinPower,AvgPower,MaxPower,MinInterval,EarliestXmitTime,LatestXmitTime,XmitDays,EarliestDataTime,LatestDataTime,DataDays,ReleaseDate,ReleaseType
"39490",39490,Mk10,,88,621,96,3,1914,,,,,0,05:42:11 26-Apr-2014,00:07:50 28-May-2014,32,05:00:00 26-Apr-2014,00:00:00 27-May-2014,31,,,
