DeployID,Ptt,DepthSensor,Source,Instr,HistType,Date,Time Offset,Count,BadTherm,LocationQuality,Latitude,Longitude,NumBins,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72
"39490",39490,0.500000,Argos,Mk10,1Percent,05:00:00 26-Apr-2014,1.000000,27,,3,60.65083313,-178.31500244,24,,0,0,0,0,0,100,82,100,100,30,1,18,99,100,69,90,100,100,100,100,31,23,24,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,1Percent,00:00:00 27-Apr-2014,2.000000,20,,3,60.65083313,-178.31500244,24,,48,88,100,100,100,100,100,100,100,92,35,8,73,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,1Percent,00:00:00 28-Apr-2014,3.000000,11,,3,60.65083313,-178.31500244,24,,100,43,25,29,60,100,100,100,100,50,91,100,100,73,40,81,53,2,38,0,16,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,1Percent,00:00:00 29-Apr-2014,4.000000,8,,3,61.01694489,-177.97666931,24,,100,100,100,100,100,100,100,70,28,99,100,100,100,100,64,5,4,6,6,8,6,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,1Percent,00:00:00 30-Apr-2014,5.000000,13,,3,61.01694489,-177.97666931,24,,6,8,7,8,9,8,10,19,10,8,5,11,12,8,9,8,9,7,13,9,7,5,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,1Percent,00:00:00 01-May-2014,6.000000,4,,3,60.72888947,-176.33749390,24,,5,6,7,6,5,7,9,6,4,2,3,4,0,1,2,7,9,11,10,10,5,17,55,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,1Percent,00:00:00 02-May-2014,7.000000,5,,2,60.23694611,-173.80778503,24,,17,13,13,14,9,13,13,14,13,29,22,17,10,9,8,8,8,8,6,7,8,6,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,1Percent,00:00:00 03-May-2014,8.000000,7,,2,60.08139038,-173.57804871,24,,1,7,7,5,2,4,0,0,0,0,0,1,0,0,0,0,0,6,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,1Percent,00:00:00 04-May-2014,9.000000,1,,3,59.39083481,-171.34222412,24,,0,0,1,6,7,34,79,22,2,43,22,14,10,1,0,0,0,0,0,2,0,11,40,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,1Percent,00:00:00 06-May-2014,11.000000,3,,3,59.13472366,-170.22471619,24,,1,2,5,0,0,0,0,0,1,45,17,20,12,6,0,0,0,0,0,0,0,0,15,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,1Percent,00:00:00 07-May-2014,12.000000,4,,3,59.13472366,-170.22471619,24,,0,0,31,0,1,0,2,0,2,1,1,29,78,24,3,2,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,1Percent,00:00:00 08-May-2014,13.000000,4,,3,58.84555435,-169.85110474,24,,0,5,8,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,3,0,0,3,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,1Percent,00:00:00 09-May-2014,14.000000,8,,B,58.75249863,-170.20693970,24,,3,3,0,0,1,6,2,0,0,0,14,39,12,4,0,0,0,1,3,7,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,1Percent,00:00:00 10-May-2014,15.000000,3,,1,59.21444321,-169.88444519,24,,0,0,2,1,0,0,0,0,0,0,9,3,0,0,0,0,0,2,1,1,1,2,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,1Percent,00:00:00 11-May-2014,16.000000,4,,3,59.21027756,-169.17916870,24,,11,11,9,3,3,0,0,0,0,0,0,16,98,18,3,2,4,3,20,100,41,4,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,1Percent,00:00:00 13-May-2014,18.000000,2,,3,59.08444595,-169.83082581,24,,2,3,9,2,0,85,33,7,1,1,25,85,22,7,2,0,1,0,0,0,0,3,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,1Percent,00:00:00 16-May-2014,21.000000,2,,1,59.03166580,-169.88221741,24,,0,0,2,0,0,0,0,0,0,4,38,30,13,1,0,1,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,1Percent,00:00:00 17-May-2014,22.000000,2,,2,59.63805389,-170.23167419,24,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,10,12,0,7,0,3,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,1Percent,00:00:00 18-May-2014,23.000000,1,,2,59.63805389,-170.23167419,24,,0,0,2,0,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,1Percent,00:00:00 19-May-2014,24.000000,1,,B,59.54916763,-170.56056213,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,1Percent,00:00:00 20-May-2014,25.000000,3,,B,59.35944366,-170.86666870,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,1Percent,00:00:00 21-May-2014,26.000000,9,,A,62.38972092,-175.52722168,24,,0,0,0,0,4,8,2,0,0,0,0,0,0,0,7,3,5,0,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,1Percent,00:00:00 22-May-2014,27.000000,16,,A,62.38972092,-175.52722168,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,1Percent,00:00:00 23-May-2014,28.000000,8,,3,64.37055206,-177.47193909,24,,0,0,0,0,1,1,1,3,64,100,100,100,100,100,100,100,100,85,49,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,1Percent,00:00:00 24-May-2014,29.000000,11,,3,64.39138794,-177.34222412,24,,100,100,100,53,100,100,100,100,100,100,100,100,100,81,45,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,1Percent,00:00:00 25-May-2014,30.000000,9,,3,64.45972443,-177.06916809,24,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,1Percent,00:00:00 26-May-2014,30.000000,1,,3,64.45972443,-177.06916809,24,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,10,65,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
