DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue
"39490",39490,0.500000,Mk10,,05:42:10 26-Apr-2014,05:42:11 26-Apr-2014,1,3,60.63166809,-178.10221863,,0,0,,734,3.504,,,2.60,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Mk10,,05:46:30 26-Apr-2014,05:46:31 26-Apr-2014,1,3,60.63166809,-178.10221863,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Mk10,,05:47:58 26-Apr-2014,05:47:59 26-Apr-2014,1,3,60.63166809,-178.10221863,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Mk10,,06:09:58 26-Apr-2014,06:09:59 26-Apr-2014,1,3,60.63333511,-178.10360718,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Mk10,,06:11:26 26-Apr-2014,06:11:27 26-Apr-2014,1,3,60.63333511,-178.10360718,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Mk10,,06:12:54 26-Apr-2014,06:12:55 26-Apr-2014,1,3,60.63333511,-178.10360718,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Mk10,,06:14:22 26-Apr-2014,06:14:23 26-Apr-2014,1,3,60.63333511,-178.10360718,,1,0,,758,3.504,,,2.80,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Mk10,,06:15:50 26-Apr-2014,06:15:51 26-Apr-2014,1,3,60.63333511,-178.10360718,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Mk10,,06:17:18 26-Apr-2014,06:17:19 26-Apr-2014,1,3,60.63333511,-178.10360718,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Mk10,,06:18:46 26-Apr-2014,06:18:47 26-Apr-2014,1,3,60.63333511,-178.10360718,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Mk10,,06:21:42 26-Apr-2014,06:21:43 26-Apr-2014,1,A,60.63249969,-178.10360718,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Mk10,,06:23:10 26-Apr-2014,06:23:11 26-Apr-2014,1,A,60.63249969,-178.10360718,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Mk10,,07:04:03 26-Apr-2014,07:04:04 26-Apr-2014,1,3,60.63138962,-178.10694885,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Mk10,,07:05:31 26-Apr-2014,07:05:32 26-Apr-2014,1,3,60.63138962,-178.10694885,,1,0,,798,3.440,,,-0.90,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Mk10,,07:06:59 26-Apr-2014,07:07:00 26-Apr-2014,1,3,60.63138962,-178.10694885,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Mk10,,07:09:55 26-Apr-2014,07:09:56 26-Apr-2014,1,3,60.63138962,-178.10694885,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Mk10,,07:11:23 26-Apr-2014,07:11:24 26-Apr-2014,1,3,60.63138962,-178.10694885,,1,0,,802,3.440,,,-0.40,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Mk10,,07:14:19 26-Apr-2014,07:14:20 26-Apr-2014,1,3,60.63138962,-178.10694885,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Mk10,,07:15:47 26-Apr-2014,07:15:48 26-Apr-2014,1,3,60.63138962,-178.10694885,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Mk10,,07:48:03 26-Apr-2014,07:48:04 26-Apr-2014,1,3,60.62611008,-178.11444092,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39490",39490,0.500000,Mk10,,07:49:31 26-Apr-2014,07:49:32 26-Apr-2014,1,3,60.62611008,-178.11444092,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
