DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,What,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Shallow,Deep
"39490",39490,0.500000,Argos,Mk10,21,05:40:00 26-Apr-2014,09:37:34 26-Apr-2014,Message,10,,,,14244.000000,14264.000000,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,21,05:40:00 26-Apr-2014,06:41:44 26-Apr-2014,Surface,,,,,3703,3705,,,,,,,,,,,,,3704,0
"39490",39490,0.500000,Argos,Mk10,21,06:41:44 26-Apr-2014,06:43:40 26-Apr-2014,Dive,1,Square,5.5,5.5,115,117,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,21,06:43:40 26-Apr-2014,06:44:38 26-Apr-2014,Surface,,,,,57,59,,,,,,,,,,,,,58,0
"39490",39490,0.500000,Argos,Mk10,21,06:44:38 26-Apr-2014,06:46:18 26-Apr-2014,Dive,1,Square,5.5,5.5,99,101,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,21,06:46:18 26-Apr-2014,09:22:20 26-Apr-2014,Surface,,,,,9361,9363,,,,,,,,,,,,,9362,0
"39490",39490,0.500000,Argos,Mk10,21,09:22:20 26-Apr-2014,09:23:40 26-Apr-2014,Dive,1,V,7.5,7.5,79,81,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,21,09:23:40 26-Apr-2014,09:32:10 26-Apr-2014,Surface,,,,,509,511,,,,,,,,,,,,,444,66
"39490",39490,0.500000,Argos,Mk10,21,09:32:10 26-Apr-2014,09:33:10 26-Apr-2014,Dive,1,U,7.0,7.0,59,61,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,21,09:33:10 26-Apr-2014,09:36:12 26-Apr-2014,Surface,,,,,181,183,,,,,,,,,,,,,182,0
"39490",39490,0.500000,Argos,Mk10,21,09:36:12 26-Apr-2014,09:37:34 26-Apr-2014,Dive,1,V,24.5,25.0,81,83,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,27,09:37:00 26-Apr-2014,09:50:24 26-Apr-2014,Message,11,,,,793.000000,815.000000,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,27,09:37:00 26-Apr-2014,09:38:16 26-Apr-2014,Surface,,,,,75,77,,,,,,,,,,,,,76,0
"39490",39490,0.500000,Argos,Mk10,27,09:38:16 26-Apr-2014,09:39:44 26-Apr-2014,Dive,1,Square,18.0,18.0,87,89,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,27,09:39:44 26-Apr-2014,09:40:24 26-Apr-2014,Surface,,,,,39,41,,,,,,,,,,,,,40,0
"39490",39490,0.500000,Argos,Mk10,27,09:40:24 26-Apr-2014,09:41:58 26-Apr-2014,Dive,1,U,18.5,18.5,93,95,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,27,09:41:58 26-Apr-2014,09:42:56 26-Apr-2014,Surface,,,,,57,59,,,,,,,,,,,,,58,0
"39490",39490,0.500000,Argos,Mk10,27,09:42:56 26-Apr-2014,09:44:02 26-Apr-2014,Dive,1,Square,16.0,16.0,65,67,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,27,09:44:02 26-Apr-2014,09:44:50 26-Apr-2014,Surface,,,,,47,49,,,,,,,,,,,,,48,0
"39490",39490,0.500000,Argos,Mk10,27,09:44:50 26-Apr-2014,09:46:16 26-Apr-2014,Dive,1,Square,16.0,16.0,85,87,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,27,09:46:16 26-Apr-2014,09:47:14 26-Apr-2014,Surface,,,,,57,59,,,,,,,,,,,,,58,0
"39490",39490,0.500000,Argos,Mk10,27,09:47:14 26-Apr-2014,09:49:18 26-Apr-2014,Dive,1,Square,18.0,18.0,123,125,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,27,09:49:18 26-Apr-2014,09:50:24 26-Apr-2014,Surface,,,,,65,67,,,,,,,,,,,,,66,0
"39490",39490,0.500000,Argos,Mk10,23,09:51:00 26-Apr-2014,10:07:24 26-Apr-2014,Message,10,,,,974.000000,994.000000,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,23,09:51:00 26-Apr-2014,09:53:28 26-Apr-2014,Dive,1,V,26.5,27.0,147,149,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,23,09:53:28 26-Apr-2014,09:54:20 26-Apr-2014,Surface,,,,,51,53,,,,,,,,,,,,,52,0
"39490",39490,0.500000,Argos,Mk10,23,09:54:20 26-Apr-2014,09:56:24 26-Apr-2014,Dive,1,Square,16.0,16.0,123,125,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,23,09:56:24 26-Apr-2014,09:57:38 26-Apr-2014,Surface,,,,,73,75,,,,,,,,,,,,,74,0
"39490",39490,0.500000,Argos,Mk10,23,09:57:38 26-Apr-2014,09:59:58 26-Apr-2014,Dive,1,U,19.0,19.0,139,141,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,23,09:59:58 26-Apr-2014,10:01:02 26-Apr-2014,Surface,,,,,63,65,,,,,,,,,,,,,64,0
"39490",39490,0.500000,Argos,Mk10,23,10:01:02 26-Apr-2014,10:03:16 26-Apr-2014,Dive,1,U,20.0,20.0,133,135,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,23,10:03:16 26-Apr-2014,10:04:10 26-Apr-2014,Surface,,,,,53,55,,,,,,,,,,,,,54,0
"39490",39490,0.500000,Argos,Mk10,23,10:04:10 26-Apr-2014,10:06:32 26-Apr-2014,Dive,1,Square,14.5,14.5,141,143,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,23,10:06:32 26-Apr-2014,10:07:24 26-Apr-2014,Surface,,,,,51,53,,,,,,,,,,,,,52,0
"39490",39490,0.500000,Argos,Mk10,18,10:07:00 26-Apr-2014,10:19:18 26-Apr-2014,Message,10,,,,728.000000,748.000000,,,,,,,,,,,,,
"39490",39490,0.500000,Argos,Mk10,18,10:07:00 26-Apr-2014,10:08:02 26-Apr-2014,Dive,1,V,21.0,21.0,61,63,,,,,,,,,,,,,
