DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Comment
"38549",38549,Mk10,04:31:47 29-Apr-2014,Argos,B,61.01416779,-177.51083374,269,1326,54,91,,,,,
"38549",38549,Mk10,04:39:29 29-Apr-2014,Argos,1,61.02722168,-177.48944092,822,2163,312,93,,,,,
"38549",38549,Mk10,05:04:21 29-Apr-2014,Argos,B,61.02027893,-177.48971558,951,3044,297,91,,,,,
"38549",38549,Mk10,05:08:59 29-Apr-2014,Argos,A,61.02750015,-177.45472717,583,1236,274,92,,,,,
"38549",38549,Mk10,05:40:13 29-Apr-2014,Argos,0,61.02805710,-177.40695190,1714,4108,715,83,,,,,
"38549",38549,Mk10,06:07:17 29-Apr-2014,Argos,B,61.01750183,-177.39416504,1727,8302,359,88,,,,,
"38549",38549,Mk10,06:16:21 29-Apr-2014,Argos,B,61.01750183,-177.39083862,2709,14019,523,82,,,,,
"38549",38549,Mk10,06:21:19 29-Apr-2014,Argos,A,61.01527786,-177.33583069,684,1952,239,103,,,,,
"38549",38549,Mk10,06:55:08 29-Apr-2014,Argos,B,60.98777771,-177.35221863,2268,28335,181,81,,,,,
"38549",38549,Mk10,07:23:26 29-Apr-2014,Argos,B,60.99000168,-177.34805298,1762,24762,125,88,,,,,
"38549",38549,Mk10,07:51:43 29-Apr-2014,Argos,B,60.96805573,-177.21110535,2701,16769,435,67,,,,,
"38549",38549,Mk10,07:58:18 29-Apr-2014,Argos,A,60.98916626,-177.13888550,486,1291,182,108,,,,,
"38549",38549,Mk10,08:30:13 29-Apr-2014,Argos,B,60.98055649,-177.12971497,1331,8629,205,95,,,,,
"38549",38549,Mk10,09:04:33 29-Apr-2014,Argos,B,61.01222229,-176.93695068,789,3928,158,69,,,,,
"38549",38549,Mk10,09:22:07 29-Apr-2014,Argos,B,61.01222229,-176.93666077,653,2045,208,72,,,,,
"38549",38549,Mk10,09:37:10 29-Apr-2014,Argos,B,60.99944305,-176.92361450,5536,15958,1920,74,,,,,
"38549",38549,Mk10,10:09:20 29-Apr-2014,Argos,A,60.99555588,-176.96833801,2795,5136,1520,156,,,,,
"38549",38549,Mk10,10:44:33 29-Apr-2014,Argos,B,60.98361206,-176.97721863,838,2878,244,111,,,,,
"38549",38549,Mk10,11:13:03 29-Apr-2014,Argos,B,60.96500015,-176.98916626,1885,6855,518,103,,,,,
"38549",38549,Mk10,12:25:17 29-Apr-2014,Argos,1,60.86583328,-176.72193909,1235,1859,820,30,,,,,
"38549",38549,Mk10,12:49:09 29-Apr-2014,Argos,B,60.86583328,-176.72193909,1374,1865,1011,74,,,,,
"38549",38549,Mk10,13:46:03 29-Apr-2014,Argos,A,60.88277817,-176.64805603,2015,13108,309,84,,,,,
"38549",38549,Mk10,14:07:46 29-Apr-2014,Argos,B,60.88555527,-176.61721802,1452,2717,776,89,,,,,
"38549",38549,Mk10,14:28:19 29-Apr-2014,Argos,A,60.85638809,-176.58166504,868,1596,471,99,,,,,
"38549",38549,Mk10,14:54:45 29-Apr-2014,Argos,B,60.85889053,-176.56443787,1567,2502,981,75,,,,,
"38549",38549,Mk10,15:24:47 29-Apr-2014,Argos,B,60.86555481,-176.55250549,1116,4188,297,115,,,,,
"38549",38549,Mk10,15:47:54 29-Apr-2014,Argos,B,60.87111282,-176.54417419,457,2793,74,112,,,,,
"38549",38549,Mk10,16:10:49 29-Apr-2014,Argos,B,60.82222366,-176.43972778,1013,4160,246,71,,,,,
"38549",38549,Mk10,16:29:54 29-Apr-2014,Argos,1,60.82611084,-176.39971924,886,2109,372,95,,,,,
"38549",38549,Mk10,17:02:32 29-Apr-2014,Argos,0,60.82527924,-176.37944031,2842,21654,372,97,,,,,
"38549",38549,Mk10,17:29:04 29-Apr-2014,Argos,B,60.83305740,-176.40554810,393,1929,79,95,,,,,
"38549",38549,Mk10,17:46:50 29-Apr-2014,Argos,A,60.81083298,-176.28527832,881,3785,205,83,,,,,
"38549",38549,Mk10,18:19:04 29-Apr-2014,Argos,B,60.82277679,-176.26972961,1143,10759,121,103,,,,,
"38549",38549,Mk10,18:46:48 29-Apr-2014,Argos,B,60.81027603,-176.28582764,2836,6097,1318,88,,,,,
"38549",38549,Mk10,18:55:54 29-Apr-2014,Argos,B,60.78361130,-176.32444763,1469,10953,197,82,,,,,
"38549",38549,Mk10,19:11:24 29-Apr-2014,Argos,B,60.78388977,-176.30583191,1867,9675,360,83,,,,,
"38549",38549,Mk10,19:26:25 29-Apr-2014,Argos,A,60.79138947,-176.10028076,1005,1737,580,95,,,,,
"38549",38549,Mk10,19:50:53 29-Apr-2014,Argos,B,60.81916809,-176.26943970,2120,6892,652,97,,,,,
"38549",38549,Mk10,19:50:53 29-Apr-2014,Argos,B,60.79722214,-176.08082581,923,4390,194,103,,,,,
"38549",38549,Mk10,20:26:47 29-Apr-2014,Argos,B,60.79333496,-176.11166382,692,1326,361,90,,,,,
"38549",38549,Mk10,20:41:00 29-Apr-2014,Argos,B,60.75805664,-176.10194397,1607,10170,254,68,,,,,
"38549",38549,Mk10,20:51:36 29-Apr-2014,Argos,B,60.77166748,-176.08694458,2384,12167,466,75,,,,,
"38549",38549,Mk10,21:10:53 29-Apr-2014,Argos,A,60.80583191,-175.94778442,1397,1878,1038,33,,,,,
"38549",38549,Mk10,21:27:39 29-Apr-2014,Argos,B,60.79138947,-176.14778137,5141,19051,1387,85,,,,,
"38549",38549,Mk10,21:32:50 29-Apr-2014,Argos,B,60.80916595,-175.94305420,3639,5539,2390,95,,,,,
"38549",38549,Mk10,22:05:23 29-Apr-2014,Argos,B,60.83333206,-175.93499756,2869,9060,908,93,,,,,
"38549",38549,Mk10,22:20:59 29-Apr-2014,Argos,0,60.85472107,-175.91055298,1989,26874,147,99,,,,,
"38549",38549,Mk10,22:23:55 29-Apr-2014,Argos,1,60.84333420,-175.82556152,698,1892,257,97,,,,,
"38549",38549,Mk10,22:46:58 29-Apr-2014,Argos,A,60.82777786,-175.80027771,881,3887,199,89,,,,,
"38549",38549,Mk10,23:09:51 29-Apr-2014,Argos,0,60.81388855,-175.78111267,2952,20915,416,78,,,,,
"38549",38549,Mk10,23:09:51 29-Apr-2014,Argos,B,60.85055542,-175.81138611,355,628,200,87,,,,,
"38549",38549,Mk10,23:47:01 29-Apr-2014,Argos,0,60.81111145,-175.76472473,2311,16027,333,89,,,,,
"38549",38549,Mk10,23:56:19 29-Apr-2014,Argos,1,60.80722046,-175.71694946,939,3398,259,72,,,,,
"38549",38549,Mk10,00:02:39 30-Apr-2014,Argos,0,60.79416656,-175.73693848,1853,18892,181,80,,,,,
"38549",38549,Mk10,00:29:55 30-Apr-2014,Argos,B,60.79360962,-175.74139404,2478,6927,886,84,,,,,
"38549",38549,Mk10,00:48:32 30-Apr-2014,Argos,A,60.78833389,-175.66444397,796,1885,336,93,,,,,
"38549",38549,Mk10,01:23:48 30-Apr-2014,Argos,A,60.76416779,-175.61027527,753,1901,298,67,,,,,
"38549",38549,Mk10,01:35:25 30-Apr-2014,Argos,B,60.75833511,-175.60055542,1090,3112,381,81,,,,,
"38549",38549,Mk10,01:51:12 30-Apr-2014,Argos,A,60.75166702,-175.59138489,393,845,182,87,,,,,
"38549",38549,Mk10,02:13:33 30-Apr-2014,Argos,B,60.75138855,-175.56777954,772,2827,210,79,,,,,
"38549",38549,Mk10,02:30:52 30-Apr-2014,Argos,A,60.73833466,-175.53472900,662,2129,206,66,,,,,
"38549",38549,Mk10,03:08:23 30-Apr-2014,Argos,A,60.72583389,-175.48138428,1030,9705,109,84,,,,,
"38549",38549,Mk10,03:15:33 30-Apr-2014,Argos,B,60.72194290,-175.48944092,2306,40475,131,80,,,,,
"38549",38549,Mk10,03:33:34 30-Apr-2014,Argos,B,60.74555588,-175.50222778,1133,2910,441,84,,,,,
"38549",38549,Mk10,03:48:11 30-Apr-2014,Argos,B,60.75138855,-175.47666931,394,1993,77,101,,,,,
"38549",38549,Mk10,04:07:41 30-Apr-2014,Argos,B,60.74944305,-175.45722961,511,1737,150,104,,,,,
"38549",38549,Mk10,04:07:41 30-Apr-2014,Argos,B,60.74139023,-175.44027710,552,2338,130,96,,,,,
"38549",38549,Mk10,04:48:43 30-Apr-2014,Argos,0,60.72194290,-175.33250427,2089,10267,425,117,,,,,
"38549",38549,Mk10,04:53:50 30-Apr-2014,Argos,A,60.69944382,-175.29916382,1964,3988,967,58,,,,,
"38549",38549,Mk10,05:25:43 30-Apr-2014,Argos,B,60.70777893,-175.24417114,2226,2802,1768,167,,,,,
"38549",38549,Mk10,05:49:47 30-Apr-2014,Argos,B,60.70972061,-175.23138428,2440,3256,1828,94,,,,,
"38549",38549,Mk10,05:49:47 30-Apr-2014,Argos,B,60.70916748,-175.23611450,3224,8582,1211,83,,,,,
"38549",38549,Mk10,05:52:07 30-Apr-2014,Argos,B,60.70722198,-175.23944092,314,2528,39,100,,,,,
"38549",38549,Mk10,06:28:53 30-Apr-2014,Argos,B,60.70722198,-175.10722351,201,721,56,65,,,,,
"38549",38549,Mk10,07:06:05 30-Apr-2014,Argos,A,60.68805695,-175.04249573,456,1493,139,67,,,,,
"38549",38549,Mk10,07:23:51 30-Apr-2014,Argos,B,60.70722198,-175.10722351,365,751,177,83,,,,,
"38549",38549,Mk10,07:28:06 30-Apr-2014,Argos,B,60.68555450,-175.01445007,3054,4637,2011,53,,,,,
"38549",38549,Mk10,08:09:57 30-Apr-2014,Argos,A,60.65583420,-174.98138428,1637,10324,259,82,,,,,
"38549",38549,Mk10,08:48:56 30-Apr-2014,Argos,A,60.64083481,-174.92138672,562,1368,230,86,,,,,
"38549",38549,Mk10,09:05:14 30-Apr-2014,Argos,B,60.62638855,-174.91082764,826,2809,242,87,,,,,
"38549",38549,Mk10,09:08:47 30-Apr-2014,Argos,A,60.62722397,-174.89027405,588,2242,154,87,,,,,
"38549",38549,Mk10,09:08:47 30-Apr-2014,Argos,B,60.61416626,-174.94999695,2041,21482,193,78,,,,,
"38549",38549,Mk10,09:50:19 30-Apr-2014,Argos,B,60.61500168,-174.85777283,708,1830,274,115,,,,,
