DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,What,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Shallow,Deep
"99279",99279,0.500000,Argos,Mk10,8,02:36:00 26-Apr-2014,09:04:08 26-Apr-2014,Message,10,,,,23249.000000,23327.000000,,,,,,,,,,,,,
"99279",99279,0.500000,Argos,Mk10,8,02:36:00 26-Apr-2014,07:10:00 26-Apr-2014,Surface,,,,,16410,16470,,,,,,,,,,,,,15910,530
"99279",99279,0.500000,Argos,Mk10,8,07:10:00 26-Apr-2014,07:11:34 26-Apr-2014,Dive,1,V,85.0,86.5,93,95,,,,,,,,,,,,,
"99279",99279,0.500000,Argos,Mk10,8,07:11:34 26-Apr-2014,07:19:42 26-Apr-2014,Surface,,,,,487,489,,,,,,,,,,,,,488,0
"99279",99279,0.500000,Argos,Mk10,8,07:19:42 26-Apr-2014,07:21:36 26-Apr-2014,Dive,1,V,79.0,80.5,113,115,,,,,,,,,,,,,
"99279",99279,0.500000,Argos,Mk10,8,07:21:36 26-Apr-2014,08:36:36 26-Apr-2014,Surface,,,,,4499,4501,,,,,,,,,,,,,4500,0
"99279",99279,0.500000,Argos,Mk10,8,08:36:36 26-Apr-2014,08:37:36 26-Apr-2014,Dive,1,Square,5.0,5.0,59,61,,,,,,,,,,,,,
"99279",99279,0.500000,Argos,Mk10,8,08:37:36 26-Apr-2014,08:56:56 26-Apr-2014,Surface,,,,,1159,1161,,,,,,,,,,,,,1160,0
"99279",99279,0.500000,Argos,Mk10,8,08:56:56 26-Apr-2014,08:58:28 26-Apr-2014,Dive,1,Square,23.0,23.0,91,93,,,,,,,,,,,,,
"99279",99279,0.500000,Argos,Mk10,8,08:58:28 26-Apr-2014,09:01:14 26-Apr-2014,Surface,,,,,165,167,,,,,,,,,,,,,166,0
"99279",99279,0.500000,Argos,Mk10,8,09:01:14 26-Apr-2014,09:04:08 26-Apr-2014,Dive,1,U,54.5,55.0,173,175,,,,,,,,,,,,,
"99279",99279,0.500000,Argos,Mk10,1,13:03:00 26-Apr-2014,14:38:06 26-Apr-2014,Message,10,,,,5696.000000,5716.000000,,,,,,,,,,,,,
"99279",99279,0.500000,Argos,Mk10,1,13:03:00 26-Apr-2014,13:09:38 26-Apr-2014,Surface,,,,,397,399,,,,,,,,,,,,,372,26
"99279",99279,0.500000,Argos,Mk10,1,13:09:38 26-Apr-2014,13:11:00 26-Apr-2014,Dive,1,U,26.5,27.0,81,83,,,,,,,,,,,,,
"99279",99279,0.500000,Argos,Mk10,1,13:11:00 26-Apr-2014,13:39:10 26-Apr-2014,Surface,,,,,1689,1691,,,,,,,,,,,,,1635,55
