DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
"99279",99279,Mk10,DS,3,0,0,278,171,09:30:56 26-Apr-2014,A,A,60.56000137,-178.13139343,,,,,401677405,,
"99279",99279,Mk10,DS,4,0,1,197,134,09:42:36 26-Apr-2014,L,2,60.55472183,-178.12693787,,,,,401677405,,
"99279",99279,Mk10,DS,1,0,1,,,10:30:02 26-Apr-2014,B,B,60.54055405,-178.13694763,,,,,401677402,,
"99279",99279,Mk10,DS,2,1,0,,,11:08:50 26-Apr-2014,R,B,60.53250122,-178.13888550,,,,,401677396,,
"99279",99279,Mk10,DS,1,0,0,,,11:17:58 26-Apr-2014,A,B,60.53305435,-178.13777161,,,,,401677398,,
"99279",99279,Mk10,DS,3,0,2,170,146,11:20:56 26-Apr-2014,P,A,60.52639008,-178.12306213,,,,,401677409,,
"99279",99279,Mk10,DS,1,0,1,,,12:45:04 26-Apr-2014,R,B,60.49916840,-178.12777710,,,,,401677389,,
"99279",99279,Mk10,DS,4,3,0,,,13:01:32 26-Apr-2014,P,2,60.47527695,-178.07167053,,,,,401677403,,
"99279",99279,Mk10,DS,1,0,0,,,00:34:43 27-Apr-2014,P,B,60.25305557,-178.12055969,,,,,401677395,,
"99279",99279,Mk10,DS,1,0,0,,,01:00:32 27-Apr-2014,A,B,60.46250153,-178.07110596,,,,,401677394,,
"99279",99279,Mk10,DS,1,0,0,,,02:26:32 27-Apr-2014,P,B,60.37972260,-178.08778381,,,,,401677370,,
"99279",99279,Mk10,DS,1,0,0,,,02:46:23 27-Apr-2014,L,B,60.39166641,-178.06639099,,,,,401677321,,
"99279",99279,Mk10,DS,1,0,0,,,05:23:16 27-Apr-2014,K,B,60.31222153,-178.08305359,,,,,401677310,,
"99279",99279,Mk10,DS,1,0,0,,,05:23:16 27-Apr-2014,N,B,60.29166794,-178.07972717,,,,,401677354,,
"99279",99279,Mk10,DS,1,0,1,,,10:35:07 27-Apr-2014,R,B,60.21055603,-178.07444763,,,,,401677275,,
"99279",99279,Mk10,DS,1,0,0,,,14:29:40 27-Apr-2014,P,B,59.91638947,-178.02972412,,,,,401677415,,
"99279",99279,Mk10,DS,1,0,0,,,17:22:22 27-Apr-2014,K,B,59.75166702,-178.02833557,,,,,401677451,,
"99279",99279,Mk10,DS,1,0,0,,,17:32:05 27-Apr-2014,N,B,60.00500107,-177.96360779,,,,,401677462,,
"99279",99279,Mk10,DS,1,0,1,,,19:02:44 27-Apr-2014,K,Z,59.83805466,-177.91638184,,,,,401677301,,
"99279",99279,Mk10,DS,2,0,1,45,45,19:14:15 27-Apr-2014,N,B,59.68277740,-177.29417419,,,,,401677405,,
"99279",99279,Mk10,DS,1,0,0,,,19:42:21 27-Apr-2014,A,B,59.90944290,-177.95750427,,,,,401677479,,
"99279",99279,Mk10,DS,1,0,0,,,20:43:01 27-Apr-2014,K,Z,59.58416748,-177.83305359,,,,,401677270,,
"99279",99279,Mk10,DS,1,0,0,,,21:24:17 27-Apr-2014,A,B,59.76638794,-177.88945007,,,,,401677357,,
"99279",99279,Mk10,DS,2,0,0,322,322,21:32:55 27-Apr-2014,L,B,59.57500076,-177.37889099,,,,,401677453,,
"99279",99279,Mk10,DS,2,0,0,558,558,22:10:59 27-Apr-2014,B,B,59.57500076,-177.37889099,,,,,401677398,,
"99279",99279,Mk10,DS,1,0,0,,,22:20:18 27-Apr-2014,K,B,59.57500076,-177.33666992,,,,,401677372,,
"99279",99279,Mk10,DS,1,0,1,,,22:56:32 27-Apr-2014,P,B,59.57500076,-177.37750244,,,,,401677382,,
"99279",99279,Mk10,DS,1,0,1,,,22:56:32 27-Apr-2014,A,B,59.57472229,-177.30888367,,,,,401677390,,
"99279",99279,Mk10,DS,2,0,1,241,241,23:15:20 27-Apr-2014,L,B,59.57444382,-177.31277466,,,,,401677389,,
"99279",99279,Mk10,DS,1,0,0,,,00:09:46 28-Apr-2014,N,B,59.57389069,-177.30944824,,,,,401677357,,
"99279",99279,Mk10,DS,1,0,1,,,00:54:09 28-Apr-2014,L,B,59.57500076,-177.22805786,,,,,401677386,,
"99279",99279,Mk10,DS,1,0,1,,,02:17:02 28-Apr-2014,A,B,59.57333374,-177.18638611,,,,,401677389,,
"99279",99279,Mk10,DS,1,0,0,,,04:17:40 28-Apr-2014,L,B,59.57500076,-177.13082886,,,,,401677394,,
"99279",99279,Mk10,DS,2,0,1,90,90,04:50:47 28-Apr-2014,K,B,59.35444260,-176.99305725,,,,,401677394,,
"99279",99279,Mk10,DS,2,0,0,371,371,05:11:16 28-Apr-2014,R,B,59.56666565,-177.07943726,,,,,401677464,,
"99279",99279,Mk10,DS,2,0,1,45,45,05:35:59 28-Apr-2014,A,B,59.36972046,-177.00971985,,,,,401677405,,
"99279",99279,Mk10,DS,2,0,1,406,406,05:48:48 28-Apr-2014,L,B,59.31388855,-177.05639648,,,,,401677391,,
"99279",99279,Mk10,DS,1,0,0,,,06:53:09 28-Apr-2014,R,B,59.31444550,-177.05639648,,,,,401677398,,
"99279",99279,Mk10,DS,4,0,3,92,48,07:08:38 28-Apr-2014,A,1,59.29861069,-177.05917358,,,,,401677397,,
"99279",99279,Mk10,DS,2,0,1,275,275,07:32:58 28-Apr-2014,L,B,59.32389069,-176.90666199,,,,,401677388,,
"99279",99279,Mk10,DS,7,0,2,107,49,08:29:08 28-Apr-2014,R,2,59.25500107,-177.08277893,,,,,401677394,,
"99279",99279,Mk10,DS,5,0,1,167,144,08:48:52 28-Apr-2014,A,3,59.24777603,-177.08361816,,,,,401677392,,
"99279",99279,Mk10,DS,2,0,0,191,191,09:09:16 28-Apr-2014,L,B,59.23749924,-177.06500244,,,,,401677394,,
"99279",99279,Mk10,DS,1,0,1,,,09:50:08 28-Apr-2014,B,B,59.28749847,-177.06694031,,,,,401677355,,
"99279",99279,Mk10,DS,2,0,1,115,115,10:06:35 28-Apr-2014,R,B,59.23027802,-177.10249329,,,,,401677392,,
"99279",99279,Mk10,DS,2,0,2,322,322,10:31:49 28-Apr-2014,A,B,59.28444290,-177.08111572,,,,,401677365,,
"99279",99279,Mk10,DS,3,0,1,195,180,12:40:26 28-Apr-2014,P,A,59.17499924,-177.10527039,,,,,401677395,,
"99279",99279,Mk10,DS,1,0,0,,,13:25:00 28-Apr-2014,R,B,59.16027832,-177.11193848,,,,,401677393,,
"99279",99279,Mk10,DS,1,0,0,,,13:57:03 28-Apr-2014,N,B,59.15999985,-177.11111450,,,,,401677405,,
"99279",99279,Mk10,DS,4,0,1,245,176,14:17:37 28-Apr-2014,P,1,59.12472153,-177.11721802,,,,,401677395,,
"99279",99279,Mk10,DS,1,0,1,,,16:35:33 28-Apr-2014,R,B,59.12388992,-177.11389160,,,,,401677377,,
"99279",99279,Mk10,DS,1,0,0,,,17:03:23 28-Apr-2014,K,B,59.06777954,-177.14222717,,,,,401677416,,
"99279",99279,Mk10,DS,3,0,1,270,238,18:36:42 28-Apr-2014,K,A,58.96916580,-177.11944580,,,,,401677391,,
"99279",99279,Mk10,DS,1,0,0,,,18:58:24 28-Apr-2014,N,B,58.95527649,-177.12083435,,,,,401677389,,
"99279",99279,Mk10,DS,1,0,1,,,19:19:40 28-Apr-2014,A,B,58.98833466,-177.16667175,,,,,401677412,,
"99279",99279,Mk10,DS,3,0,0,193,170,19:40:16 28-Apr-2014,L,A,58.95222092,-177.13194275,,,,,401677411,,
"99279",99279,Mk10,DS,1,0,0,,,20:56:56 28-Apr-2014,P,B,58.91500092,-177.14805603,,,,,401677388,,
"99279",99279,Mk10,DS,1,0,0,,,21:05:35 28-Apr-2014,A,B,58.94222260,-177.15055847,,,,,401677400,,
"99279",99279,Mk10,DS,1,0,0,,,21:05:35 28-Apr-2014,A,B,58.94027710,-177.12666321,,,,,401677402,,
"99279",99279,Mk10,DS,3,0,1,240,46,21:50:27 28-Apr-2014,B,A,58.88805389,-177.18916321,,,,,401677394,,
"99279",99279,Mk10,DS,1,0,1,,,22:19:21 28-Apr-2014,N,B,58.94027710,-177.12889099,,,,,401677405,,
"99279",99279,Mk10,DS,1,0,0,,,22:38:28 28-Apr-2014,P,B,58.92750168,-177.18638611,,,,,401677373,,
"99279",99279,Mk10,DS,2,0,0,428,428,22:38:28 28-Apr-2014,A,B,58.93055725,-177.18833923,,,,,401677402,,
"99279",99279,Mk10,DS,2,0,1,534,534,23:01:17 28-Apr-2014,L,B,58.88444519,-177.15943909,,,,,401677395,,
"99279",99279,Mk10,DS,1,0,0,,,23:57:48 28-Apr-2014,N,B,58.93583298,-177.12861633,,,,,401677392,,
"99279",99279,Mk10,DS,1,0,0,,,05:38:08 29-Apr-2014,L,B,58.87944412,-177.16000366,,,,,401677347,,
"99279",99279,Mk10,DS,1,0,1,,,06:08:10 29-Apr-2014,K,B,58.87916565,-177.16111755,,,,,401677356,,
"99279",99279,Mk10,DS,2,0,0,414,414,06:23:02 29-Apr-2014,R,B,58.70666504,-177.19749451,,,,,401677392,,
"99279",99279,Mk10,DS,1,0,0,,,07:48:47 29-Apr-2014,B,B,58.70583344,-177.19194031,,,,,401677375,,
"99279",99279,Mk10,DS,3,0,2,268,44,08:27:08 29-Apr-2014,A,A,58.66333389,-177.22694397,,,,,401677386,,
"99279",99279,Mk10,DS,3,0,1,273,257,09:02:42 29-Apr-2014,L,A,58.63333511,-177.21221924,,,,,401677391,,
"99279",99279,Mk10,DS,1,0,0,,,09:23:31 29-Apr-2014,B,B,58.63333511,-177.21221924,,,,,401677390,,
"99279",99279,Mk10,DS,2,0,2,209,209,09:37:28 29-Apr-2014,R,B,58.62305450,-177.21417236,,,,,401677395,,
"99279",99279,Mk10,DS,2,0,1,44,44,12:31:50 29-Apr-2014,P,B,58.53527832,-177.23805237,,,,,401677389,,
"99279",99279,Mk10,DS,2,0,0,49,49,15:26:59 29-Apr-2014,N,B,58.50138855,-177.24417114,,,,,401677374,,
"99279",99279,Mk10,DS,1,0,0,,,16:40:23 29-Apr-2014,K,B,58.47083282,-177.26055908,,,,,401677398,,
"99279",99279,Mk10,DS,1,0,1,,,17:28:12 29-Apr-2014,P,B,58.46861267,-177.26445007,,,,,401677410,,
"99279",99279,Mk10,DS,1,0,1,,,17:42:30 29-Apr-2014,R,B,58.47722244,-177.26194763,,,,,401677405,,
"99279",99279,Mk10,DS,1,0,0,,,19:27:10 29-Apr-2014,R,B,58.43861008,-177.27333069,,,,,401677408,,
"99279",99279,Mk10,DS,2,0,2,45,45,21:20:38 29-Apr-2014,L,B,58.34972382,-177.31721497,,,,,401677398,,
"99279",99279,Mk10,DS,1,0,1,,,22:21:07 29-Apr-2014,A,B,58.38916779,-177.28833008,,,,,401677401,,
"99279",99279,Mk10,DS,2,0,1,45,45,22:31:44 29-Apr-2014,P,B,58.45916748,-177.29055786,,,,,401677419,,
"99279",99279,Mk10,DS,1,0,1,,,22:52:30 29-Apr-2014,L,B,58.43861008,-177.31472778,,,,,401677430,,
"99279",99279,Mk10,DS,1,0,1,,,23:18:51 29-Apr-2014,B,B,58.43083191,-177.33305359,,,,,401677402,,
"99279",99279,Mk10,DS,1,0,1,,,01:35:42 30-Apr-2014,A,B,58.38722229,-177.36639404,,,,,401677417,,
"99279",99279,Mk10,DS,2,0,2,44,44,02:11:38 30-Apr-2014,L,B,58.38305664,-177.36666870,,,,,401677422,,
"99279",99279,Mk10,DS,1,0,0,,,02:23:28 30-Apr-2014,K,B,58.37861252,-177.38583374,,,,,401677388,,
"99279",99279,Mk10,DS,1,0,0,,,04:08:13 30-Apr-2014,R,B,58.34500122,-177.40028381,,,,,401677398,,
"99279",99279,Mk10,DS,1,0,0,,,04:08:13 30-Apr-2014,K,B,58.34944534,-177.40222168,,,,,401677385,,
"99279",99279,Mk10,DS,1,0,0,,,05:49:26 30-Apr-2014,R,B,58.30583191,-177.42639160,,,,,401677412,,
"99279",99279,Mk10,DS,1,0,1,,,05:49:26 30-Apr-2014,K,B,58.29277802,-177.43527222,,,,,401677392,,
"99279",99279,Mk10,DS,1,0,0,,,07:09:53 30-Apr-2014,L,B,58.28749847,-177.44416809,,,,,401677423,,
"99279",99279,Mk10,DS,2,0,0,46,46,07:32:17 30-Apr-2014,R,B,58.25916672,-177.45832825,,,,,401677390,,
"99279",99279,Mk10,DS,1,0,1,,,09:07:10 30-Apr-2014,B,B,58.25472260,-177.46472168,,,,,401677421,,
"99279",99279,Mk10,DS,1,0,1,,,09:07:10 30-Apr-2014,R,B,58.26694489,-177.46722412,,,,,401677408,,
"99279",99279,Mk10,DS,1,0,1,,,10:31:24 30-Apr-2014,L,B,58.23916626,-177.48666382,,,,,401677405,,
"99279",99279,Mk10,DS,1,0,1,,,14:05:55 30-Apr-2014,P,B,58.18083191,-177.52888489,,,,,401677401,,
"99279",99279,Mk10,DS,1,0,0,,,15:43:31 30-Apr-2014,P,B,58.15944290,-177.54194641,,,,,401677399,,
"99279",99279,Mk10,DS,1,0,0,,,16:54:38 30-Apr-2014,N,B,58.13055420,-177.56166077,,,,,401677404,,
"99279",99279,Mk10,DS,1,0,0,,,20:24:41 30-Apr-2014,A,B,58.05583191,-177.61361694,,,,,401677405,,
"99279",99279,Mk10,DS,1,0,1,,,20:35:32 30-Apr-2014,P,B,58.05805588,-177.61889648,,,,,401677412,,
"99279",99279,Mk10,DS,2,0,0,44,44,21:56:56 30-Apr-2014,A,B,58.02722168,-177.64611816,,,,,401677394,,
"99279",99279,Mk10,DS,1,0,1,,,21:57:18 30-Apr-2014,N,B,58.02750015,-177.66777039,,,,,401677418,,
"99279",99279,Mk10,DS,2,0,1,257,257,22:17:53 30-Apr-2014,P,B,58.03416824,-177.70222473,,,,,401677413,,
"99279",99279,Mk10,DS,3,0,2,341,339,22:35:50 30-Apr-2014,L,A,58.02138901,-177.75582886,,,,,401677398,,
"99279",99279,Mk10,DS,2,0,1,394,394,22:53:19 30-Apr-2014,B,B,58.01083374,-177.74278259,,,,,401677414,,
"99279",99279,Mk10,DS,1,0,1,,,23:36:54 30-Apr-2014,A,B,57.99166489,-177.76277161,,,,,401677392,,
"99279",99279,Mk10,DS,1,0,1,,,00:37:00 01-May-2014,B,B,57.99416733,-177.76194763,,,,,401677388,,
"99279",99279,Mk10,DS,4,0,2,493,45,01:12:28 01-May-2014,N,B,57.98611069,-177.73333740,,,,,401677423,,
"99279",99279,Mk10,DS,1,0,1,,,01:59:13 01-May-2014,K,B,57.94777679,-177.74749756,,,,,401677400,,
"99279",99279,Mk10,DS,1,0,1,,,02:54:16 01-May-2014,N,B,57.93666840,-177.74638367,,,,,401677395,,
"99279",99279,Mk10,DS,1,0,1,,,03:38:01 01-May-2014,K,B,57.93194580,-177.74499512,,,,,401677396,,
"99279",99279,Mk10,DS,1,0,1,,,05:21:56 01-May-2014,L,B,57.87722397,-177.78833008,,,,,401677398,,
"99279",99279,Mk10,DS,1,0,0,,,05:21:56 01-May-2014,R,B,57.87777710,-177.78778076,,,,,401677397,,
"99279",99279,Mk10,DS,1,0,0,,,05:21:56 01-May-2014,K,B,57.90499878,-177.74055481,,,,,401677375,,
"99279",99279,Mk10,DS,1,0,0,,,06:12:28 01-May-2014,A,B,57.85388947,-177.79861450,,,,,401677391,,
"99279",99279,Mk10,DS,1,0,0,,,08:43:19 01-May-2014,B,B,57.77722168,-177.83471680,,,,,401677393,,
"99279",99279,Mk10,DS,1,0,1,,,08:43:19 01-May-2014,L,B,57.78138733,-177.83193970,,,,,401677396,,
"99279",99279,Mk10,DS,2,0,1,45,45,12:09:22 01-May-2014,P,B,57.76777649,-177.80055237,,,,,401677419,,
"99279",99279,Mk10,DS,2,0,0,45,45,13:49:59 01-May-2014,P,B,57.70138931,-177.81750488,,,,,401677408,,
"99279",99279,Mk10,DS,1,0,0,,,15:44:09 01-May-2014,K,B,57.64222336,-177.83277893,,,,,401677398,,
"99279",99279,Mk10,DS,1,0,0,,,16:52:12 01-May-2014,N,B,57.64777756,-177.83082581,,,,,401677398,,
"99279",99279,Mk10,DS,1,0,1,,,18:20:45 01-May-2014,R,B,57.57583237,-177.85556030,,,,,401677406,,
"99279",99279,Mk10,DS,1,0,1,,,19:10:46 01-May-2014,K,B,57.58555603,-177.84805298,,,,,401677396,,
"99279",99279,Mk10,DS,4,0,2,105,45,02:42:15 02-May-2014,N,0,57.47249985,-177.74667358,,,,,401677375,,
"99279",99279,Mk10,DS,1,0,1,,,03:20:20 02-May-2014,K,B,57.34611130,-177.91360474,,,,,401677381,,
"99279",99279,Mk10,DS,1,0,0,,,06:26:55 02-May-2014,R,B,57.40194321,-177.89527893,,,,,401677373,,
"99279",99279,Mk10,DS,1,0,0,,,07:26:15 02-May-2014,A,B,57.38833237,-177.88638306,,,,,401677372,,
"99279",99279,Mk10,DS,1,0,0,,,10:08:49 02-May-2014,L,B,57.34916687,-177.88389587,,,,,401677415,,
"99279",99279,Mk10,DS,1,0,0,,,11:18:51 02-May-2014,R,B,57.33277893,-177.84361267,,,,,401677348,,
"99279",99279,Mk10,DS,1,0,0,,,11:59:19 02-May-2014,P,B,57.30444336,-177.89500427,,,,,401677401,,
"99279",99279,Mk10,DS,1,0,0,,,22:23:27 02-May-2014,L,B,57.10472107,-177.79804993,,,,,401677394,,
"99279",99279,Mk10,DS,3,0,3,225,180,22:55:33 02-May-2014,A,A,57.09249878,-177.41806030,,,,,401677375,,
"99279",99279,Mk10,DS,1,0,0,,,23:36:41 02-May-2014,P,B,57.09222412,-177.41722107,,,,,401677319,,
"99279",99279,Mk10,DS,1,0,1,,,23:47:25 02-May-2014,B,B,56.92499924,-177.79777527,,,,,401677341,,
"99279",99279,Mk10,DS,1,0,1,,,23:57:59 02-May-2014,L,B,57.01610947,-177.68333435,,,,,401677292,,
"99279",99279,Mk10,DS,3,0,1,45,45,05:56:35 03-May-2014,R,A,56.96805573,-177.47305298,,,,,401677360,,
"99279",99279,Mk10,DS,1,0,0,,,06:33:19 03-May-2014,L,B,56.89777756,-177.66528320,,,,,401677342,,
"99279",99279,Mk10,DS,1,0,0,,,08:51:37 03-May-2014,A,B,56.97083282,-177.55833435,,,,,401677393,,
"99279",99279,Mk10,DS,1,0,0,,,02:34:32 04-May-2014,K,B,56.83777618,-177.28443909,,,,,401677366,,
"99279",99279,Mk10,DS,1,0,0,,,03:33:09 04-May-2014,A,Z,56.61611176,-176.98666382,,,,,401677386,,
"99279",99279,Mk10,DS,1,0,0,,,08:27:29 04-May-2014,A,B,56.50583267,-176.86471558,,,,,401677359,,
"99279",99279,Mk10,DS,1,0,0,,,10:08:01 04-May-2014,A,B,56.45194626,-176.77055359,,,,,401677400,,
"99279",99279,Mk10,DS,1,0,0,,,13:23:44 04-May-2014,P,B,56.34555435,-176.62138367,,,,,401677414,,
"99279",99279,Mk10,DS,1,0,0,,,15:04:35 04-May-2014,P,B,56.39583206,-176.71722412,,,,,401677396,,
"99279",99279,Mk10,DS,4,0,0,206,45,16:08:13 04-May-2014,N,1,56.36639023,-176.85139465,,,,,401677391,,
"99279",99279,Mk10,DS,3,0,2,286,45,16:14:42 04-May-2014,K,A,56.36833191,-176.85583496,,,,,401677395,,
"99279",99279,Mk10,DS,1,0,1,,,07:19:29 05-May-2014,B,B,56.01083374,-176.63528442,,,,,401677431,,
"99279",99279,Mk10,DS,2,0,2,311,311,08:11:37 05-May-2014,R,B,56.07749939,-176.75222778,,,,,401677394,,
"99279",99279,Mk10,DS,1,0,1,,,08:14:12 05-May-2014,A,B,56.06527710,-176.67277527,,,,,401677400,,
"99279",99279,Mk10,DS,1,0,1,,,10:57:42 06-May-2014,L,,,,,,,,401650000,,
"99279",99279,Mk10,DS,1,0,0,,,12:52:19 06-May-2014,P,,,,,,,,401650000,,
"99279",99279,Mk10,DS,1,0,0,,,14:05:29 06-May-2014,N,,,,,,,,401650000,,
"99279",99279,Mk10,DS,1,0,0,,,14:39:52 06-May-2014,P,,,,,,,,401650000,,
"99279",99279,Mk10,DS,1,0,1,,,15:52:32 06-May-2014,N,,,,,,,,401650000,,
"99279",99279,Mk10,DS,1,0,0,,,18:49:14 06-May-2014,K,,,,,,,,401650000,,
"99279",99279,Mk10,DS,1,0,1,,,19:03:18 06-May-2014,R,,,,,,,,401650000,,
"99279",99279,Mk10,DS,1,0,0,,,22:31:04 06-May-2014,B,,,,,,,,401650000,,
"99279",99279,Mk10,DS,1,0,0,,,22:35:09 06-May-2014,B,,,,,,,,401650000,,
"99279",99279,Mk10,DS,2,0,0,307,307,22:51:34 06-May-2014,P,B,55.41638947,-176.79943848,,,,,401677326,,
"99279",99279,Mk10,DS,2,0,0,354,354,23:04:52 06-May-2014,L,B,55.29555511,-176.61666870,,,,,401677381,,
"99279",99279,Mk10,DS,3,0,0,310,308,23:10:46 06-May-2014,A,A,55.29694366,-176.60667419,,,,,401677391,,
"99279",99279,Mk10,DS,2,0,0,74,74,03:20:49 07-May-2014,N,B,55.24666595,-176.58833313,,,,,401677399,,
"99279",99279,Mk10,DS,1,0,0,,,07:16:30 07-May-2014,L,B,55.20305634,-176.57722473,,,,,401677402,,
"99279",99279,Mk10,DS,1,0,0,,,07:30:37 07-May-2014,A,B,55.22388840,-176.58305359,,,,,401677402,,
"99279",99279,Mk10,DS,2,0,0,45,45,08:24:46 07-May-2014,B,B,55.25055695,-176.59194946,,,,,401677398,,
"99279",99279,Mk10,DS,1,0,0,,,08:47:57 07-May-2014,R,B,55.24638748,-176.59527588,,,,,401677408,,
"99279",99279,Mk10,DS,1,0,0,,,08:58:53 07-May-2014,L,B,55.24388885,-176.59693909,,,,,401677398,,
"99279",99279,Mk10,DS,1,0,1,,,09:10:08 07-May-2014,A,B,55.25083160,-176.59416199,,,,,401677392,,
"99279",99279,Mk10,DS,1,0,0,,,12:44:47 07-May-2014,P,B,55.23166656,-176.60194397,,,,,401677432,,
"99279",99279,Mk10,DS,1,0,1,,,14:20:10 07-May-2014,P,B,55.22000122,-176.59971619,,,,,401677401,,
"99279",99279,Mk10,DS,2,0,0,45,45,15:36:37 07-May-2014,N,B,55.14916611,-176.57943726,,,,,401677395,,
"99279",99279,Mk10,DS,1,0,0,,,16:02:39 07-May-2014,P,B,55.14083481,-176.58610535,,,,,401677410,,
"99279",99279,Mk10,DS,1,0,0,,,18:30:33 07-May-2014,R,B,55.09916687,-176.57804871,,,,,401677408,,
"99279",99279,Mk10,DS,1,0,1,,,18:56:39 07-May-2014,N,B,55.09944534,-176.57943726,,,,,401677416,,
"99279",99279,Mk10,DS,1,0,1,,,21:12:19 07-May-2014,L,B,55.06055450,-176.58721924,,,,,401677389,,
"99279",99279,Mk10,DS,1,0,1,,,21:12:19 07-May-2014,A,B,55.06555557,-176.58972168,,,,,401677388,,
"99279",99279,Mk10,DS,6,0,2,336,45,22:43:12 07-May-2014,P,B,55.14833450,-176.60888672,,,,,401677404,,
"99279",99279,Mk10,DS,1,0,0,,,04:09:35 08-May-2014,K,B,55.03722382,-176.72305298,,,,,401677336,,
"99279",99279,Mk10,DS,1,0,0,,,08:40:53 08-May-2014,A,B,55.02027893,-176.71556091,,,,,401677399,,
"99279",99279,Mk10,DS,1,0,0,,,16:17:09 08-May-2014,K,B,55.00249863,-176.72138977,,,,,401677413,,
"99279",99279,Mk10,DS,1,0,0,,,16:17:09 08-May-2014,R,B,54.99861145,-176.72500610,,,,,401677397,,
"99279",99279,Mk10,DS,1,0,0,,,17:31:17 08-May-2014,P,B,54.99833298,-176.73750305,,,,,401677411,,
"99279",99279,Mk10,DS,1,0,1,,,17:56:07 08-May-2014,K,B,54.99388885,-176.74166870,,,,,401677415,,
"99279",99279,Mk10,DS,1,0,0,,,21:51:00 08-May-2014,B,B,54.98583221,-176.75639343,,,,,401677424,,
"99279",99279,Mk10,DS,1,0,0,,,00:10:38 09-May-2014,P,B,54.97444534,-176.75416565,,,,,401677413,,
"99279",99279,Mk10,DS,1,0,0,,,01:17:32 09-May-2014,N,B,54.97360992,-176.77111816,,,,,401677397,,
"99279",99279,Mk10,DS,1,0,1,,,01:48:56 09-May-2014,P,B,54.97388840,-176.77667236,,,,,401677401,,
"99279",99279,Mk10,DS,1,0,0,,,02:04:52 09-May-2014,K,B,54.97472382,-176.77471924,,,,,401677402,,
"99279",99279,Mk10,DS,1,0,0,,,03:41:01 09-May-2014,K,B,54.97027588,-176.79556274,,,,,401677394,,
"99279",99279,Mk10,DS,1,0,1,,,04:27:59 09-May-2014,R,B,54.96389008,-176.79943848,,,,,401677411,,
"99279",99279,Mk10,DS,1,0,0,,,06:13:01 09-May-2014,R,B,54.95944595,-176.80610657,,,,,401677406,,
"99279",99279,Mk10,DS,2,0,0,44,44,06:55:33 09-May-2014,L,B,54.94638824,-176.77333069,,,,,401677382,,
"99279",99279,Mk10,DS,1,0,0,,,07:35:28 09-May-2014,B,B,54.93916702,-176.78694153,,,,,401677384,,
"99279",99279,Mk10,DS,1,0,0,,,07:48:56 09-May-2014,R,B,54.92777634,-176.81056213,,,,,401677413,,
"99279",99279,Mk10,DS,2,0,1,626,626,08:42:19 09-May-2014,L,B,54.87527847,-176.93028259,,,,,401677401,,
