DeployID,Ptt,DepthSensor,Source,Instr,HistType,Date,Time Offset,Count,BadTherm,LocationQuality,Latitude,Longitude,NumBins,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72
"39482",39482,0.500000,Argos,Mk10,1Percent,03:00:00 27-Apr-2014,23.000000,18,,3,60.69916534,-178.12805176,24,,0,0,0,86,30,22,8,9,47,100,100,100,100,91,18,10,10,13,89,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39482",39482,0.500000,Argos,Mk10,1Percent,00:00:00 28-Apr-2014,24.000000,10,,3,60.69916534,-178.12805176,24,,100,100,100,100,100,100,27,4,29,10,19,21,49,40,8,3,8,5,7,72,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39482",39482,0.500000,Argos,Mk10,1Percent,00:00:00 29-Apr-2014,26.000000,12,,3,60.83194351,-178.13499451,24,,100,100,100,100,100,100,100,27,5,2,24,36,10,3,4,11,16,91,100,100,100,85,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39482",39482,0.500000,Argos,Mk10,1Percent,00:00:00 30-Apr-2014,28.000000,6,,3,61.08000183,-177.94277954,24,,17,21,0,2,3,2,13,64,20,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39482",39482,0.500000,Argos,Mk10,1Percent,00:00:00 01-May-2014,29.000000,13,,3,61.28222275,-178.11416626,24,,100,100,100,100,33,7,12,7,10,8,11,4,6,7,29,9,10,5,34,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39482",39482,0.500000,Argos,Mk10,1Percent,00:00:00 02-May-2014,31.000000,11,,3,61.80916595,-178.05027771,24,,100,100,100,100,100,100,100,58,5,2,13,35,34,11,1,98,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39482",39482,0.500000,Argos,Mk10,1Percent,00:00:00 03-May-2014,33.000000,4,,3,61.80916595,-178.05027771,24,,100,100,100,100,100,100,53,0,0,48,83,9,0,0,1,96,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39482",39482,0.500000,Argos,Mk10,1Percent,00:00:00 04-May-2014,35.000000,11,,3,61.95083237,-177.91667175,24,,100,100,100,100,100,100,32,0,0,25,100,93,30,100,59,0,1,1,75,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39482",39482,0.500000,Argos,Mk10,1Percent,00:00:00 05-May-2014,36.000000,12,,3,61.79805374,-177.83500671,24,,100,100,100,100,100,100,100,30,0,16,16,2,0,1,0,1,0,6,5,7,5,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39482",39482,0.500000,Argos,Mk10,1Percent,00:00:00 06-May-2014,38.000000,10,,3,61.83750153,-177.55139160,24,,0,0,1,90,100,100,100,100,100,100,100,100,24,23,4,15,83,100,100,50,17,20,5,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
