DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
"39482",39482,Mk10,DS,6,0,1,110,92,00:31:41 28-Apr-2014,P,1,60.79944611,-178.14860535,,,,,401677483,,
"39482",39482,Mk10,DS,3,0,0,184,92,00:37:58 28-Apr-2014,A,A,60.79611206,-178.15194702,,,,,401677487,,
"39482",39482,Mk10,DS,1,0,0,,,00:55:36 28-Apr-2014,L,B,60.79611206,-178.15194702,,,,,401677494,,
"39482",39482,Mk10,DS,1,0,0,,,01:32:24 28-Apr-2014,B,B,60.80083466,-178.15277100,,,,,401677539,,
"39482",39482,Mk10,DS,6,0,1,92,92,01:39:18 28-Apr-2014,K,2,60.80694580,-178.15695190,,,,,401677538,,
"39482",39482,Mk10,DS,5,0,0,115,92,01:46:58 28-Apr-2014,N,3,60.80611038,-178.15583801,,,,,401677539,,
"39482",39482,Mk10,DS,2,0,1,276,276,02:14:34 28-Apr-2014,P,B,60.81000137,-178.15750122,,,,,401677542,,
"39482",39482,Mk10,DS,3,0,1,92,92,02:16:06 28-Apr-2014,A,0,60.82916641,-178.12472534,,,,,401677541,,
"39482",39482,Mk10,DS,5,0,0,92,92,02:33:44 28-Apr-2014,L,1,60.83139038,-178.13667297,,,,,401677505,,
"39482",39482,Mk10,DS,13,0,4,117,92,03:17:11 28-Apr-2014,K,1,60.81416702,-178.15805054,,,,,401677525,,
"39482",39482,Mk10,DS,8,0,1,552,92,03:57:18 28-Apr-2014,A,2,60.81750107,-178.14971924,,,,,401677530,,
"39482",39482,Mk10,DS,6,0,2,110,92,05:11:40 28-Apr-2014,R,3,60.83194351,-178.13499451,,,,,401677550,,
"39482",39482,Mk10,DS,4,0,1,92,92,05:14:44 28-Apr-2014,N,2,60.83055496,-178.13333130,,,,,401677552,,
"39482",39482,Mk10,DS,3,0,1,184,92,05:34:10 28-Apr-2014,A,A,60.83388901,-178.13444519,,,,,401677552,,
"39482",39482,Mk10,DS,3,0,0,138,92,05:54:36 28-Apr-2014,L,A,60.83750153,-178.13610840,,,,,401677554,,
"39482",39482,Mk10,DS,2,0,1,348,348,06:26:30 28-Apr-2014,B,B,60.83666611,-178.12916565,,,,,401677545,,
"39482",39482,Mk10,DS,2,0,0,318,318,06:39:04 28-Apr-2014,K,B,60.84194565,-178.11860657,,,,,401677541,,
"39482",39482,Mk10,DS,6,0,2,129,47,06:52:21 28-Apr-2014,R,2,60.84527588,-178.12445068,,,,,401677539,,
"39482",39482,Mk10,DS,1,0,1,,,07:17:17 28-Apr-2014,A,B,60.84555435,-178.12472534,,,,,401677542,,
"39482",39482,Mk10,DS,3,0,0,168,160,07:32:58 28-Apr-2014,L,A,60.85138702,-178.13806152,,,,,401677539,,
"39482",39482,Mk10,DS,3,0,1,152,47,08:11:06 28-Apr-2014,B,A,60.86611176,-178.12832642,,,,,401677540,,
"39482",39482,Mk10,DS,7,0,2,110,49,08:50:08 28-Apr-2014,A,3,60.87083435,-178.14111328,,,,,401677539,,
"39482",39482,Mk10,DS,3,0,1,178,129,09:14:12 28-Apr-2014,L,A,60.87138748,-178.14666748,,,,,401677538,,
"39482",39482,Mk10,DS,1,0,1,,,09:45:07 28-Apr-2014,B,B,60.87805557,-178.14443970,,,,,401677540,,
"39482",39482,Mk10,DS,1,0,0,,,10:08:49 28-Apr-2014,R,B,60.87944412,-178.14500427,,,,,401677539,,
"39482",39482,Mk10,DS,6,0,3,110,92,00:20:22 29-Apr-2014,P,1,61.01610947,-178.03334045,,,,,401677530,,
"39482",39482,Mk10,DS,2,0,0,92,92,00:19:36 29-Apr-2014,A,B,61.00083160,-178.15666199,,,,,401677499,,
"39482",39482,Mk10,DS,1,0,1,,,00:46:26 29-Apr-2014,L,B,61.02055740,-178.03416443,,,,,401677525,,
"39482",39482,Mk10,DS,7,0,0,92,92,01:34:44 29-Apr-2014,N,2,61.01111221,-178.03388977,,,,,401677531,,
"39482",39482,Mk10,DS,2,0,0,184,184,01:55:26 29-Apr-2014,A,B,61.01499939,-178.16360474,,,,,401677520,,
"39482",39482,Mk10,DS,4,0,0,122,92,02:03:06 29-Apr-2014,P,3,61.02833176,-178.05027771,,,,,401677510,,
"39482",39482,Mk10,DS,4,0,0,92,92,02:49:52 29-Apr-2014,K,2,61.04027939,-178.04138184,,,,,401677518,,
"39482",39482,Mk10,DS,4,0,0,122,92,03:16:19 29-Apr-2014,N,2,61.04916763,-178.02278137,,,,,401677528,,
"39482",39482,Mk10,DS,1,0,0,,,03:38:10 29-Apr-2014,A,B,61.04777908,-178.02250671,,,,,401677531,,
"39482",39482,Mk10,DS,1,0,1,,,03:42:46 29-Apr-2014,P,B,61.04750061,-178.02250671,,,,,401677523,,
"39482",39482,Mk10,DS,3,0,0,92,92,04:04:14 29-Apr-2014,L,A,61.06999969,-178.01249695,,,,,401677512,,
"39482",39482,Mk10,DS,3,0,0,138,92,04:34:23 29-Apr-2014,K,A,61.06250000,-177.97778320,,,,,401677484,,
"39482",39482,Mk10,DS,2,0,2,92,92,04:37:58 29-Apr-2014,R,A,61.07722092,-178.00999451,,,,,401677493,,
"39482",39482,Mk10,DS,2,0,0,92,92,05:00:12 29-Apr-2014,N,B,61.05805588,-177.97277832,,,,,401677504,,
"39482",39482,Mk10,DS,2,0,2,276,276,05:15:32 29-Apr-2014,A,B,61.06111145,-177.98306274,,,,,401677535,,
"39482",39482,Mk10,DS,4,0,2,122,92,05:40:04 29-Apr-2014,L,1,61.07110977,-177.97111511,,,,,401677551,,
"39482",39482,Mk10,DS,3,0,3,138,92,06:06:08 29-Apr-2014,B,A,61.07333374,-177.95304871,,,,,401677550,,
"39482",39482,Mk10,DS,3,0,0,92,92,06:13:48 29-Apr-2014,K,A,61.07444382,-177.94749451,,,,,401677550,,
"39482",39482,Mk10,DS,7,0,2,92,92,06:19:56 29-Apr-2014,R,3,61.08000183,-177.94277954,,,,,401677548,,
"39482",39482,Mk10,DS,5,0,1,115,92,06:49:50 29-Apr-2014,A,3,61.08166504,-177.92333984,,,,,401677553,,
"39482",39482,Mk10,DS,2,0,0,387,387,07:19:16 29-Apr-2014,L,A,61.07277679,-177.89500427,,,,,401677555,,
"39482",39482,Mk10,DS,1,0,0,,,07:19:16 29-Apr-2014,L,B,61.08166504,-177.92333984,,,,,401677552,,
"39482",39482,Mk10,DS,1,0,0,,,07:45:06 29-Apr-2014,B,B,61.08305740,-177.91694641,,,,,401677540,,
"39482",39482,Mk10,DS,1,0,0,,,08:00:03 29-Apr-2014,R,B,61.08416748,-177.91194153,,,,,401677541,,
"39482",39482,Mk10,DS,7,0,2,99,50,08:29:43 29-Apr-2014,A,1,61.07527924,-177.85278320,,,,,401677540,,
"39482",39482,Mk10,DS,2,0,0,146,146,09:04:47 29-Apr-2014,L,A,61.07083511,-177.82666016,,,,,401677540,,
"39482",39482,Mk10,DS,1,0,0,,,09:27:16 29-Apr-2014,B,B,61.07027817,-177.81027222,,,,,401677538,,
"39482",39482,Mk10,DS,2,0,1,49,49,09:37:51 29-Apr-2014,R,B,61.06944275,-177.79306030,,,,,401677545,,
"39482",39482,Mk10,DS,3,0,1,270,156,10:49:33 29-Apr-2014,L,A,61.06805420,-177.77638245,,,,,401677538,,
"39482",39482,Mk10,DS,4,0,2,167,123,00:02:44 30-Apr-2014,P,2,61.15194321,-177.93444824,,,,,401677538,,
"39482",39482,Mk10,DS,1,0,1,,,00:02:44 30-Apr-2014,A,B,61.15194321,-177.93444824,,,,,401677539,,
"39482",39482,Mk10,DS,2,0,0,161,161,01:54:49 30-Apr-2014,P,B,61.15250015,-177.89222717,,,,,401677533,,
"39482",39482,Mk10,DS,3,0,2,169,169,02:12:30 30-Apr-2014,L,A,61.17277908,-178.01972961,,,,,401677547,,
"39482",39482,Mk10,DS,1,0,0,,,02:26:19 30-Apr-2014,K,B,61.16944504,-177.97833252,,,,,401677546,,
"39482",39482,Mk10,DS,1,0,0,,,03:33:53 30-Apr-2014,P,B,61.15499878,-177.86944580,,,,,401677541,,
"39482",39482,Mk10,DS,2,0,1,177,177,03:49:53 30-Apr-2014,L,B,61.17055511,-177.94194031,,,,,401677570,,
"39482",39482,Mk10,DS,3,0,1,138,68,04:08:07 30-Apr-2014,K,2,61.22027588,-178.05278015,,,,,401677538,,
"39482",39482,Mk10,DS,2,0,0,196,196,04:06:48 30-Apr-2014,R,B,61.19388962,-178.02444458,,,,,401677525,,
"39482",39482,Mk10,DS,2,0,0,361,361,04:51:29 30-Apr-2014,N,B,61.19499969,-178.02444458,,,,,401677542,,
"39482",39482,Mk10,DS,2,0,0,178,178,04:52:59 30-Apr-2014,A,B,61.19388962,-178.04972839,,,,,401677555,,
"39482",39482,Mk10,DS,2,0,1,436,436,05:25:44 30-Apr-2014,L,B,61.19416809,-178.03889465,,,,,401677551,,
"39482",39482,Mk10,DS,5,0,4,142,53,05:42:54 30-Apr-2014,B,2,61.25000000,-178.10583496,,,,,401677551,,
"39482",39482,Mk10,DS,9,0,6,109,53,05:48:58 30-Apr-2014,R,3,61.25305557,-178.09555054,,,,,401677537,,
"39482",39482,Mk10,DS,1,0,1,,,06:36:30 30-Apr-2014,A,B,61.25333405,-178.08721924,,,,,401677543,,
"39482",39482,Mk10,DS,7,0,1,92,92,07:06:40 30-Apr-2014,L,3,61.27611160,-178.11444092,,,,,401677536,,
"39482",39482,Mk10,DS,5,0,0,138,92,07:22:00 30-Apr-2014,B,3,61.28222275,-178.11416626,,,,,401677534,,
"39482",39482,Mk10,DS,8,0,0,92,92,07:27:22 30-Apr-2014,R,3,61.28194427,-178.10749817,,,,,401677534,,
"39482",39482,Mk10,DS,8,0,1,60,46,08:51:32 30-Apr-2014,L,2,61.30666733,-178.08639526,,,,,401677536,,
"39482",39482,Mk10,DS,4,0,3,153,92,09:07:55 30-Apr-2014,B,2,61.31027603,-178.06721497,,,,,401677532,,
"39482",39482,Mk10,DS,5,0,1,92,92,09:05:52 30-Apr-2014,R,2,61.31000137,-178.07861328,,,,,401677530,,
"39482",39482,Mk10,DS,6,0,1,110,92,09:48:48 30-Apr-2014,A,2,61.31638718,-178.05999756,,,,,401677535,,
"39482",39482,Mk10,DS,5,0,1,115,92,10:32:53 30-Apr-2014,L,1,61.31999969,-178.04750061,,,,,401677537,,
"39482",39482,Mk10,DS,2,0,0,92,92,10:41:42 30-Apr-2014,R,B,61.32777786,-178.05999756,,,,,401677537,,
"39482",39482,Mk10,DS,1,0,1,,,12:16:00 30-Apr-2014,P,B,61.34416580,-178.05332947,,,,,401677550,,
"39482",39482,Mk10,DS,5,0,1,92,92,13:55:40 30-Apr-2014,P,2,61.33222198,-178.08250427,,,,,401677552,,
"39482",39482,Mk10,DS,3,0,1,138,92,13:57:43 30-Apr-2014,R,A,61.33111191,-178.07943726,,,,,401677551,,
"39482",39482,Mk10,DS,1,0,0,,,00:00:29 01-May-2014,P,B,61.41194534,-178.11054993,,,,,401677549,,
"39482",39482,Mk10,DS,3,0,1,92,92,00:20:25 01-May-2014,L,A,61.45388794,-178.17443848,,,,,401677537,,
"39482",39482,Mk10,DS,4,0,0,122,92,01:40:09 01-May-2014,P,2,61.46638870,-178.19027710,,,,,401677541,,
"39482",39482,Mk10,DS,3,0,0,92,92,02:03:09 01-May-2014,K,A,61.46749878,-178.18388367,,,,,401677536,,
"39482",39482,Mk10,DS,6,0,1,92,92,02:52:59 01-May-2014,N,1,61.48500061,-178.19111633,,,,,401677540,,
"39482",39482,Mk10,DS,6,0,1,92,92,03:43:35 01-May-2014,K,1,61.49222183,-178.22944641,,,,,401677554,,
"39482",39482,Mk10,DS,2,0,1,139,139,04:34:29 01-May-2014,A,A,61.49750137,-178.25389099,,,,,401677542,,
"39482",39482,Mk10,DS,3,0,0,270,152,04:39:57 01-May-2014,N,B,61.49694443,-178.25222778,,,,,401677542,,
"39482",39482,Mk10,DS,2,0,0,422,422,05:14:04 01-May-2014,L,B,61.49833298,-178.24861145,,,,,401677541,,
"39482",39482,Mk10,DS,2,0,0,422,422,05:17:35 01-May-2014,R,B,61.49583435,-178.24389648,,,,,401677540,,
"39482",39482,Mk10,DS,2,0,0,209,209,05:26:48 01-May-2014,K,B,61.50055695,-178.24583435,,,,,401677543,,
"39482",39482,Mk10,DS,3,0,1,129,47,06:15:58 01-May-2014,A,A,61.51027679,-178.26943970,,,,,401677539,,
"39482",39482,Mk10,DS,4,0,0,205,183,06:54:12 01-May-2014,L,3,61.53722382,-178.24833679,,,,,401677544,,
"39482",39482,Mk10,DS,3,0,0,211,183,06:57:32 01-May-2014,R,2,61.53388977,-178.25917053,,,,,401677542,,
"39482",39482,Mk10,DS,1,0,0,,,07:02:51 01-May-2014,K,B,61.51944351,-178.27694702,,,,,401677547,,
"39482",39482,Mk10,DS,2,0,0,253,253,07:06:18 01-May-2014,B,A,61.53666687,-178.24638367,,,,,401677543,,
"39482",39482,Mk10,DS,6,0,1,137,48,07:47:14 01-May-2014,A,2,61.55055618,-178.23500061,,,,,401677541,,
"39482",39482,Mk10,DS,5,0,0,204,84,08:30:58 01-May-2014,L,1,61.57166672,-178.22749329,,,,,401677541,,
"39482",39482,Mk10,DS,5,0,1,100,84,08:38:21 01-May-2014,R,3,61.57027817,-178.22749329,,,,,401677540,,
"39482",39482,Mk10,DS,5,0,1,197,47,08:40:01 01-May-2014,B,2,61.57527924,-178.21472168,,,,,401677540,,
"39482",39482,Mk10,DS,7,0,1,121,56,09:27:27 01-May-2014,A,2,61.59194565,-178.20472717,,,,,401677539,,
"39482",39482,Mk10,DS,5,0,2,141,47,10:12:47 01-May-2014,R,2,61.60305405,-178.18804932,,,,,401677538,,
"39482",39482,Mk10,DS,2,0,0,249,249,10:19:58 01-May-2014,L,B,61.60444260,-178.18139648,,,,,401677538,,
"39482",39482,Mk10,DS,1,0,0,,,10:26:05 01-May-2014,B,B,61.61277771,-178.20472717,,,,,401677534,,
"39482",39482,Mk10,DS,1,0,0,,,11:15:08 01-May-2014,A,B,61.62138748,-178.20443726,,,,,401677541,,
"39482",39482,Mk10,DS,1,0,0,,,00:00:30 02-May-2014,K,B,61.61500168,-178.19555664,,,,,401677530,,
"39482",39482,Mk10,DS,5,0,1,92,92,00:07:24 02-May-2014,L,3,61.77666855,-178.02528381,,,,,401677500,,
"39482",39482,Mk10,DS,3,0,3,184,92,00:52:38 02-May-2014,A,A,61.78610992,-178.06166077,,,,,401677493,,
"39482",39482,Mk10,DS,6,0,0,92,92,01:01:50 02-May-2014,N,3,61.78777695,-178.03721619,,,,,401677511,,
"39482",39482,Mk10,DS,6,0,0,110,92,01:29:26 02-May-2014,P,2,61.78277588,-178.05778503,,,,,401677516,,
"39482",39482,Mk10,DS,6,0,1,92,92,01:35:34 02-May-2014,K,2,61.79138947,-178.03416443,,,,,401677510,,
"39482",39482,Mk10,DS,2,0,0,184,184,01:47:50 02-May-2014,L,B,61.78722382,-178.01943970,,,,,401677498,,
"39482",39482,Mk10,DS,2,0,2,184,184,02:33:50 02-May-2014,A,B,61.79055405,-178.02111816,,,,,401677503,,
"39482",39482,Mk10,DS,7,0,1,92,92,02:38:26 02-May-2014,N,1,61.79639053,-178.03582764,,,,,401677508,,
"39482",39482,Mk10,DS,1,0,1,,,03:07:34 02-May-2014,P,B,61.81333160,-178.06555176,,,,,401677497,,
"39482",39482,Mk10,DS,6,0,1,110,92,03:20:21 02-May-2014,K,2,61.79527664,-178.04110718,,,,,401677510,,
"39482",39482,Mk10,DS,1,0,0,,,03:29:02 02-May-2014,L,B,61.79666519,-178.04194641,,,,,401677516,,
"39482",39482,Mk10,DS,2,0,1,92,92,04:12:44 02-May-2014,A,B,61.78916550,-178.03334045,,,,,401677541,,
"39482",39482,Mk10,DS,5,0,3,322,92,04:27:18 02-May-2014,N,A,61.80055618,-178.04194641,,,,,401677545,,
"39482",39482,Mk10,DS,3,0,0,92,92,04:57:58 02-May-2014,K,3,61.80194473,-178.04833984,,,,,401677553,,
"39482",39482,Mk10,DS,3,0,1,138,92,05:03:20 02-May-2014,L,A,61.80916595,-178.04583740,,,,,401677549,,
"39482",39482,Mk10,DS,6,0,1,92,92,05:52:24 02-May-2014,A,3,61.80916595,-178.05027771,,,,,401677555,,
"39482",39482,Mk10,DS,8,0,1,92,92,06:24:36 02-May-2014,R,3,61.80694580,-178.04556274,,,,,401677554,,
"39482",39482,Mk10,DS,7,0,0,107,92,06:41:28 02-May-2014,L,3,61.80805588,-178.05111694,,,,,401677551,,
"39482",39482,Mk10,DS,3,0,1,184,92,06:48:53 02-May-2014,B,A,61.80749893,-178.05332947,,,,,401677552,,
"39482",39482,Mk10,DS,6,0,1,135,92,07:26:42 02-May-2014,A,3,61.80944443,-178.05749512,,,,,401677555,,
"39482",39482,Mk10,DS,4,0,0,200,93,08:05:14 02-May-2014,R,2,61.81805420,-178.03611755,,,,,401677542,,
"39482",39482,Mk10,DS,3,0,1,137,50,08:26:38 02-May-2014,L,1,61.82500076,-178.02944946,,,,,401677542,,
"39482",39482,Mk10,DS,2,0,0,275,275,08:29:16 02-May-2014,B,B,61.81972122,-178.06027222,,,,,401677543,,
"39482",39482,Mk10,DS,1,0,0,,,09:10:43 02-May-2014,A,B,61.82500076,-178.06166077,,,,,401677539,,
"39482",39482,Mk10,DS,2,0,1,237,237,09:43:49 02-May-2014,R,B,61.82527924,-178.03778076,,,,,401677537,,
"39482",39482,Mk10,DS,2,0,1,257,257,10:10:20 02-May-2014,L,B,61.83666611,-178.02777100,,,,,401677543,,
"39482",39482,Mk10,DS,7,0,2,199,92,00:35:01 03-May-2014,A,A,61.89944458,-177.99082947,,,,,401677503,,
"39482",39482,Mk10,DS,2,0,0,92,92,01:13:21 03-May-2014,K,2,61.90055466,-177.99555969,,,,,401677508,,
"39482",39482,Mk10,DS,6,0,0,92,92,01:17:34 03-May-2014,P,3,61.90305710,-177.98500061,,,,,401677509,,
"39482",39482,Mk10,DS,2,0,0,184,184,01:35:35 03-May-2014,L,B,61.89916611,-177.98750305,,,,,401677515,,
"39482",39482,Mk10,DS,2,0,2,92,92,02:13:55 03-May-2014,A,B,61.90333176,-177.98056030,,,,,401677502,,
"39482",39482,Mk10,DS,6,0,0,110,92,02:29:15 03-May-2014,N,1,61.90583420,-178.02055359,,,,,401677501,,
"39482",39482,Mk10,DS,6,0,1,110,92,02:54:49 03-May-2014,K,1,61.89555740,-178.04222107,,,,,401677505,,
"39482",39482,Mk10,DS,7,0,1,444,92,03:11:25 03-May-2014,L,2,61.91749954,-178.00000000,,,,,401677498,,
"39482",39482,Mk10,DS,6,0,1,92,92,04:14:17 03-May-2014,N,3,61.91666794,-178.01861572,,,,,401677505,,
"39482",39482,Mk10,DS,3,0,1,92,92,04:13:32 03-May-2014,R,A,61.90944290,-178.02833557,,,,,401677502,,
"39482",39482,Mk10,DS,8,0,0,92,92,04:28:52 03-May-2014,K,2,61.91888809,-178.01361084,,,,,401677506,,
"39482",39482,Mk10,DS,5,0,0,92,92,04:50:20 03-May-2014,L,2,61.91500092,-178.04611206,,,,,401677513,,
"39482",39482,Mk10,DS,11,0,1,165,92,05:32:39 03-May-2014,A,2,61.91694260,-178.03778076,,,,,401677535,,
"39482",39482,Mk10,DS,3,0,0,92,92,06:15:26 03-May-2014,K,A,61.92277908,-178.01361084,,,,,401677552,,
"39482",39482,Mk10,DS,1,0,1,,,06:20:48 03-May-2014,B,B,61.92111206,-178.02944946,,,,,401677554,,
"39482",39482,Mk10,DS,3,0,1,92,92,06:30:00 03-May-2014,L,A,61.92472076,-178.03860474,,,,,401677556,,
"39482",39482,Mk10,DS,1,0,1,,,09:07:10 03-May-2014,R,B,61.93861008,-178.00750732,,,,,401677533,,
"39482",39482,Mk10,DS,2,0,1,191,191,09:46:53 03-May-2014,B,B,61.92833328,-177.97055054,,,,,401677554,,
"39482",39482,Mk10,DS,6,0,2,92,92,09:51:32 03-May-2014,L,3,61.95083237,-177.91667175,,,,,401677532,,
"39482",39482,Mk10,DS,2,0,0,92,92,10:32:10 03-May-2014,A,B,61.96916580,-177.90583801,,,,,401677528,,
"39482",39482,Mk10,DS,1,0,0,,,10:46:44 03-May-2014,R,B,61.96805573,-177.90666199,,,,,401677532,,
"39482",39482,Mk10,DS,3,0,2,47,47,15:03:34 03-May-2014,P,A,61.96055603,-177.78500366,,,,,401677544,,
"39482",39482,Mk10,DS,4,0,1,92,92,00:13:35 04-May-2014,A,3,61.92638779,-177.75332642,,,,,401677538,,
"39482",39482,Mk10,DS,3,0,1,138,92,00:38:53 04-May-2014,N,A,61.92472076,-177.75444031,,,,,401677550,,
"39482",39482,Mk10,DS,3,0,1,92,92,00:49:37 04-May-2014,K,A,61.92444611,-177.75610352,,,,,401677552,,
"39482",39482,Mk10,DS,5,0,0,115,92,01:05:52 04-May-2014,P,1,61.91138840,-177.82055664,,,,,401677543,,
"39482",39482,Mk10,DS,5,0,0,92,92,02:15:29 04-May-2014,N,2,61.90888977,-177.81195068,,,,,401677474,,
"39482",39482,Mk10,DS,5,0,0,92,92,02:29:17 04-May-2014,K,1,61.90499878,-177.80888367,,,,,401677503,,
"39482",39482,Mk10,DS,7,0,0,184,92,02:47:41 04-May-2014,P,1,61.90527725,-177.78778076,,,,,401677508,,
"39482",39482,Mk10,DS,4,0,0,92,92,03:32:55 04-May-2014,A,1,61.88916779,-177.78582764,,,,,401677510,,
"39482",39482,Mk10,DS,4,0,1,92,92,04:07:25 04-May-2014,N,2,61.89250183,-177.82110596,,,,,401677512,,
"39482",39482,Mk10,DS,6,0,0,147,92,04:02:49 04-May-2014,K,2,61.89444351,-177.77444458,,,,,401677512,,
"39482",39482,Mk10,DS,1,0,0,,,04:07:25 04-May-2014,N,B,61.88777924,-177.77471924,,,,,401677509,,
"39482",39482,Mk10,DS,2,0,2,92,92,04:40:23 04-May-2014,L,B,61.89305496,-177.81277466,,,,,401677525,,
"39482",39482,Mk10,DS,11,0,0,266,92,05:11:03 04-May-2014,A,1,61.88388824,-177.80583191,,,,,401677547,,
"39482",39482,Mk10,DS,2,0,0,92,92,06:16:59 04-May-2014,L,B,61.89083481,-177.81333923,,,,,401677554,,
"39482",39482,Mk10,DS,2,0,0,47,47,09:46:48 04-May-2014,L,B,61.89416504,-177.81056213,,,,,401677539,,
"39482",39482,Mk10,DS,3,0,2,138,92,10:12:04 04-May-2014,A,A,61.89611053,-177.83833313,,,,,401677538,,
"39482",39482,Mk10,DS,4,0,2,1932,92,10:19:28 04-May-2014,R,B,61.89333344,-177.83749390,,,,,401677535,,
"39482",39482,Mk10,DS,9,0,2,230,92,00:28:10 05-May-2014,N,2,61.84999847,-177.83944702,,,,,401677531,,
"39482",39482,Mk10,DS,4,0,1,92,92,01:11:52 05-May-2014,L,0,61.86222076,-177.84666443,,,,,401677490,,
"39482",39482,Mk10,DS,3,0,0,92,92,01:34:06 05-May-2014,A,A,61.85444260,-177.84527588,,,,,401677467,,
"39482",39482,Mk10,DS,6,0,0,92,92,02:05:32 05-May-2014,K,2,61.83750153,-177.84889221,,,,,401677483,,
"39482",39482,Mk10,DS,8,0,1,105,92,02:03:14 05-May-2014,N,1,61.83861160,-177.85278320,,,,,401677486,,
"39482",39482,Mk10,DS,5,0,0,92,92,02:35:26 05-May-2014,P,2,61.84249878,-177.81304932,,,,,401677506,,
"39482",39482,Mk10,DS,3,0,1,138,92,02:47:42 05-May-2014,L,A,61.84416580,-177.81361389,,,,,401677506,,
"39482",39482,Mk10,DS,3,0,0,92,92,03:12:14 05-May-2014,A,A,61.83722305,-177.81443787,,,,,401677514,,
"39482",39482,Mk10,DS,7,0,0,107,92,03:45:12 05-May-2014,K,1,61.83527756,-177.81694031,,,,,401677523,,
"39482",39482,Mk10,DS,5,0,1,92,92,03:50:34 05-May-2014,N,2,61.83638763,-177.81582642,,,,,401677525,,
"39482",39482,Mk10,DS,5,0,0,92,92,04:27:22 05-May-2014,L,2,61.82916641,-177.82417297,,,,,401677543,,
"39482",39482,Mk10,DS,7,0,1,92,92,04:50:22 05-May-2014,R,1,61.83277893,-177.74972534,,,,,401677539,,
