DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
"39498",39498,Mk10,02:37:39 27-Apr-2014,,A,B,60.67277908,-178.14639282,CRC 39338.46898,00:09:54 27-Apr-2014,Status,0,1,54,2,118,153,170,,,,,,,,,,,,,,,,,,,,,,,,,
"39498",39498,Mk10,08:25:21 27-Apr-2014,,B,1,60.80749893,-178.27528381,CRC 57860.7248,04:49:00 27-Apr-2011,Behavior,190,32,77,54,76,65,80,18,197,114,148,78,62,6,2,143,177,72,32,0,77,131,65,162,3,160,145,12,202,0,0,
"39498",39498,Mk10,09:32:51 27-Apr-2014,,L,3,60.79861069,-178.28334045,CRC 28673.28681,05:23:00 27-Apr-2014,Behavior,183,0,25,54,85,192,117,28,76,179,3,248,36,34,12,27,193,34,240,1,128,21,42,56,193,124,169,95,145,0,0,
"39498",39498,Mk10,10:59:51 27-Apr-2014,,A,B,60.80361176,-178.28944397,CRC 6099.54861,04:15:00 19-Apr-2014,Behavior,177,125,57,38,67,192,85,4,131,243,131,28,226,167,101,15,160,232,26,0,143,139,65,64,4,160,18,13,201,0,0,
"39498",39498,Mk10,12:17:51 27-Apr-2014,,R,B,60.79805374,-178.27999878,CRC 39946.40394,,Behavior,185,192,168,54,100,64,70,174,68,81,4,8,116,29,22,17,7,145,212,225,14,25,3,160,19,112,236,44,4,0,0,
"39498",39498,Mk10,01:37:51 28-Apr-2014,,B,A,60.83277893,-178.39277649,CRC 1025.1153,01:32:00 27-Apr-2014,Behavior,176,64,25,54,24,60,78,216,4,1,50,57,22,22,138,17,192,240,194,108,135,134,9,2,4,42,48,134,1,64,0,
"39498",39498,Mk10,02:34:51 28-Apr-2014,,L,A,60.84500122,-178.37167358,CRC 5841.56030,04:15:00 27-Apr-2014,Behavior,177,109,25,54,67,192,85,4,131,243,131,24,226,167,101,31,160,232,26,0,143,139,65,64,68,160,18,13,201,0,0,
"39498",39498,Mk10,06:40:22 28-Apr-2014,,K,A,60.87916565,-178.44944763,CRC 62298.8280,02:37:00 27-Apr-2011,Behavior,191,53,173,54,41,120,60,104,147,62,64,232,6,9,164,9,142,34,2,16,4,64,188,8,132,199,4,147,192,47,68,
"39498",39498,Mk10,08:13:22 28-Apr-2014,,B,3,60.89250183,-178.43305969,CRC 40568.45107,06:40:00 27-Dec-2014,Behavior,185,231,139,54,106,0,76,28,68,35,67,233,50,9,192,14,199,146,0,225,62,96,232,224,224,70,67,179,184,144,0,
"39498",39498,Mk10,00:15:22 29-Apr-2014,,A,1,60.93722153,-178.37222290,Too short,,Behavior,176,72,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39498",39498,Mk10,01:39:22 29-Apr-2014,,N,3,60.95722198,-178.40388489,CRC 18640.21935,03:45:00 26-Dec-2014,Behavior,180,141,11,52,59,80,37,42,85,43,22,168,198,147,8,41,40,87,193,66,44,29,2,0,133,2,164,72,44,0,0,
"39498",39498,Mk10,01:58:52 29-Apr-2014,,A,1,60.95944595,-178.39639282,CRC 40568.54714,06:40:00 27-Apr-2014,Behavior,185,231,137,54,106,0,76,12,68,35,67,233,50,9,208,14,199,146,0,225,62,96,224,248,220,113,75,161,186,84,131,
"39498",39498,Mk10,02:22:52 29-Apr-2014,,L,B,60.96305466,-178.39694214,CRC 5589.12240,16:15:00 27-Apr-2014,Behavior,177,93,89,55,3,193,31,46,129,208,2,249,178,53,150,35,32,166,55,48,185,153,100,113,130,98,18,194,155,128,8,
"39498",39498,Mk10,03:39:22 29-Apr-2014,,A,2,60.96083450,-178.40028381,CRC 37753.39599,01:00:00 27-Apr-2011,Percent,233,55,157,54,22,3,33,177,98,136,156,193,147,38,76,153,51,100,28,56,182,76,217,50,100,200,0,,,,,
"39498",39498,Mk10,04:06:22 29-Apr-2014,,L,B,60.97083282,-178.38389587,CRC 6174.35957,04:06:22 29-Apr-2014,Status,2,9,26,65,128,192,244,,,,,,,,,,,,,,,,,,,,,,,,,
"39498",39498,Mk10,05:03:22 29-Apr-2014,,N,B,60.97916794,-178.36749268,CRC 28809.53256,05:23:00 27-Apr-2014,Behavior,183,8,153,54,85,192,117,28,76,179,3,248,36,34,12,27,193,34,240,1,128,21,42,56,193,124,169,95,145,0,128,
"39498",39498,Mk10,05:12:22 29-Apr-2014,,A,3,60.98777771,-178.35556030,CRC 6177.46844,,Behavior,177,130,25,62,45,64,148,28,71,197,156,33,82,6,0,47,136,16,36,0,240,52,131,68,144,21,236,19,0,0,0,
"39498",39498,Mk10,08:33:38 29-Apr-2014,,A,B,61.00472260,-178.28027344,CRC 18884.51075,03:15:00 27-Apr-2011,Behavior,180,156,77,54,51,193,36,58,68,3,12,176,226,18,8,41,137,19,209,0,12,56,10,0,7,18,225,201,215,189,219,
"39498",39498,Mk10,09:28:57 29-Apr-2014,,B,A,61.00638962,-178.29028320,Too short,,Behavior,190,32,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39498",39498,Mk10,01:35:23 30-Apr-2014,,A,B,61.01472092,-178.48693848,CRC 39946.17899,06:17:00 27-May-2014,Behavior,185,192,169,118,100,64,70,142,68,81,0,8,116,29,22,17,79,17,212,225,14,25,15,160,19,240,236,44,4,0,0,
"39498",39498,Mk10,04:02:24 30-Apr-2014,,K,3,61.05694580,-178.55194092,CRC 36158.34622,04:00:00 28-Apr-2014,TAT,168,211,233,56,66,64,238,158,130,96,207,88,248,20,14,117,73,176,240,165,71,12,129,12,7,192,195,28,11,0,4,
"39498",39498,Mk10,05:51:54 30-Apr-2014,,R,2,61.08805466,-178.57194519,CRC 42486.32550,15:01:00 28-Apr-2014,Behavior,186,95,105,56,240,65,120,16,129,160,11,97,20,18,0,71,144,170,170,170,170,170,170,170,170,149,91,202,213,130,21,
"39498",39498,Mk10,08:16:40 30-Apr-2014,,A,1,61.10833359,-178.65083313,CRC 4144.6971,,Behavior,177,3,1,54,47,64,148,56,7,229,164,37,81,134,4,15,136,112,47,59,20,200,45,138,127,5,124,4,240,63,228,
"39498",39498,Mk10,09:08:15 30-Apr-2014,,R,1,61.12166595,-178.57888794,CRC 51650.13504,07:27:00 26-Apr-2014,Behavior,188,156,41,52,118,201,38,91,109,150,77,36,203,109,144,192,190,65,10,36,88,42,4,11,120,208,174,239,79,255,254,
"39498",39498,Mk10,09:48:38 30-Apr-2014,,A,B,61.14638901,-178.63972473,CRC 60446.735,00:00:00 29-Apr-2014,Percent,238,193,233,58,7,147,38,76,153,54,100,28,45,206,76,217,50,100,201,146,106,172,157,42,134,44,0,,,,,
"39498",39498,Mk10,00:34:55 01-May-2014,,B,B,61.24361038,-178.77000427,CRC 1853.36768,15:52:00 27-Apr-2014,Behavior,176,115,217,54,253,1,115,2,196,97,70,248,180,15,6,80,71,148,4,1,50,184,138,132,134,208,136,68,16,0,0,
"39498",39498,Mk10,03:48:25 01-May-2014,,K,2,61.27277756,-178.86944580,CRC 32375.18304,21:22:00 30-Apr-2014,Behavior,183,231,121,61,85,129,28,40,130,50,10,17,84,32,136,70,142,176,0,2,133,112,67,164,12,168,248,34,24,0,0,
"39498",39498,Mk10,07:56:23 01-May-2014,,A,B,61.32555389,-178.98388672,CRC 39946.56693,06:17:00 27-Jun-2014,Behavior,185,192,169,182,100,64,70,174,68,81,4,8,116,29,22,17,7,145,212,225,14,25,3,160,19,112,236,44,4,0,0,
