DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
"39499",39499,Mk10,15:26:00 23-Apr-2014,,P,A,61.05694580,-178.52915955,CRC 29428.16385,,Behavior,183,47,72,40,176,1,139,21,1,160,11,164,246,15,128,105,69,64,232,2,129,22,4,0,9,32,47,,,,,
"39499",39499,Mk10,16:36:47 23-Apr-2014,,N,B,61.06166840,-178.57888794,CRC 17533.40036,19:44:00 22-Apr-2014,Behavior,180,71,217,45,59,1,172,7,23,236,98,248,22,8,35,8,244,108,30,6,9,133,0,49,1,200,15,2,96,0,0,
"39499",39499,Mk10,00:12:20 24-Apr-2014,,L,2,61.00694275,-178.71110535,CRC 12092.56394,08:40:00 22-Apr-2014,Behavior,178,243,201,44,138,4,155,52,3,246,66,17,130,83,164,51,129,17,20,197,27,15,129,160,65,148,160,8,133,0,0,
"39499",39499,Mk10,02:03:03 24-Apr-2014,,A,B,61.00527954,-178.71556091,CRC 22029.19048,18:08:00 21-Apr-2014,Behavior,181,96,217,43,34,1,104,19,2,48,13,112,152,15,0,93,4,192,112,2,236,38,3,96,24,96,134,29,133,3,119,
"39499",39499,Mk10,05:18:22 24-Apr-2014,,A,0,61.03944397,-178.74417114,CRC 61234.7219,00:00:00 21-Apr-2014,Percent,238,243,41,42,7,147,38,76,153,50,100,100,32,136,112,225,192,4,0,12,112,177,76,178,100,200,0,,,,,
"39499",39499,Mk10,05:19:53 24-Apr-2014,,A,0,61.03944397,-178.74417114,CRC 15520.48353,16:41:00 22-Apr-2014,Behavior,179,202,9,45,10,65,176,155,2,240,12,40,88,14,0,127,79,240,120,3,134,109,131,128,28,128,16,29,0,0,0,
"39499",39499,Mk10,06:39:10 24-Apr-2014,,L,2,61.01444626,-178.77861023,CRC 38064.23601,06:09:00 22-Apr-2014,Behavior,185,75,9,44,98,66,153,134,193,208,165,12,13,131,233,129,72,128,13,209,81,16,40,12,128,164,224,240,28,0,0,
"39499",39499,Mk10,06:41:28 24-Apr-2014,,L,2,61.01444626,-178.77861023,CRC 58444.57052,03:48:00 22-Apr-2014,Behavior,190,68,201,44,60,2,141,134,64,92,5,20,12,138,144,90,135,134,64,196,37,6,12,133,128,10,114,25,24,164,128,
"39499",39499,Mk10,07:46:31 24-Apr-2014,,B,1,60.98555374,-178.81777954,CRC 63557.2116,05:51:00 24-Apr-2014,Behavior,191,132,89,48,92,194,129,8,64,160,5,36,14,129,64,6,92,132,10,0,58,4,160,76,2,128,137,69,112,128,64,
"39499",39499,Mk10,10:11:48 24-Apr-2014,,A,2,60.93888855,-178.88000488,CRC 9229.47180,,Percent,226,64,219,109,70,177,202,5,37,150,243,67,44,213,73,13,180,189,211,250,38,70,153,139,50,55,108,,,,,
"39499",39499,Mk10,12:10:38 24-Apr-2014,,R,0,60.92916489,-178.94555664,CRC 5886.59711,15:42:00 21-Apr-2014,Behavior,177,111,233,42,250,130,131,4,192,120,5,38,9,128,248,10,78,19,1,240,20,8,38,4,32,40,200,76,10,192,0,
"39499",39499,Mk10,12:11:28 24-Apr-2014,,R,0,60.92916489,-178.94555664,Too short,,Behavior,179,137,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39499",39499,Mk10,12:12:14 24-Apr-2014,,R,0,60.92916489,-178.94555664,CRC 54614.48939,,Behavior,189,85,104,42,69,192,211,19,9,243,153,152,204,76,213,254,127,47,235,235,216,23,164,92,223,204,63,103,148,190,239,
"39499",39499,Mk10,02:48:08 25-Apr-2014,,P,B,60.91860962,-179.01416016,CRC 57237.59495,04:00:00 24-Apr-2014,DiveDepth,61,249,89,48,71,128,149,12,64,176,5,45,149,129,24,7,64,116,126,136,14,185,152,15,0,121,7,64,120,0,0,
"39499",39499,Mk10,06:11:43 25-Apr-2014,,K,B,60.92416763,-179.05416870,CRC 19.36658,13:00:00 17-Sep-2012,DiveDuration,64,1,50,98,222,151,92,,,,,,,,,,,,,,,,,,,,,,,,,
"39499",39499,Mk10,09:05:58 25-Apr-2014,,B,B,60.98860931,-179.25639343,CRC 54456.40880,15:37:00 21-Apr-2014,Behavior,189,75,137,42,249,65,246,19,4,193,20,0,38,12,231,28,97,48,71,33,90,18,0,249,7,16,59,7,64,0,0,
"39499",39499,Mk10,09:50:21 25-Apr-2014,,A,B,60.99472046,-179.28388977,CRC 59270.39898,04:36:00 09-Apr-2014,Behavior,190,120,105,18,73,2,161,6,80,144,5,47,12,161,40,10,138,25,66,64,21,4,46,133,192,42,40,93,137,128,0,
"39499",39499,Mk10,10:50:19 25-Apr-2014,,B,B,60.99194336,-179.27055359,CRC 27840.59585,10:50:06 25-Apr-2013,Status,2,5,50,172,134,108,192,,,,,,,,,,,,,,,,,,,,,,,,,
"39499",39499,Mk10,13:11:22 25-Apr-2014,,P,3,60.94805527,-179.36471558,CRC 59718.10463,01:38:00 23-Apr-2014,Behavior,190,148,105,46,25,128,60,168,21,217,128,142,216,26,12,11,202,194,41,81,71,64,76,14,198,23,6,128,52,0,0,
"39499",39499,Mk10,13:14:24 25-Apr-2014,,R,B,60.94805527,-179.36389160,CRC 53937.59038,00:50:00 23-Jun-2014,Behavior,189,43,25,174,12,129,118,9,1,240,11,64,216,127,160,14,204,1,184,208,208,96,17,167,12,35,1,74,79,0,0,
"39499",39499,Mk10,14:36:18 25-Apr-2014,,N,2,60.93805695,-179.38082886,CRC 3410.27989,01:31:00 25-Apr-2014,Behavior,176,213,41,50,23,194,181,68,208,216,5,57,137,163,210,10,181,21,71,100,5,224,18,9,0,136,17,84,132,68,0,
"39499",39499,Mk10,00:28:58 26-Apr-2014,,N,B,60.92694473,-179.59333801,CRC 7771.56938,18:05:00 23-Apr-2014,Behavior,177,229,185,47,33,64,72,44,48,130,33,50,148,128,50,2,203,173,0,98,5,58,65,32,164,10,100,49,5,96,192,
"39499",39499,Mk10,00:52:12 26-Apr-2014,,P,B,60.91694260,-179.58305359,CRC 61992.59790,09:05:00 23-Apr-2014,Behavior,191,34,137,46,145,65,115,33,5,210,65,225,128,9,64,77,200,64,68,9,48,254,245,63,3,108,19,24,139,0,0,
"39499",39499,Mk10,02:04:40 26-Apr-2014,,N,A,60.87333298,-179.53750610,CRC 9225.27776,00:00:00 23-Apr-2014,Percent,226,64,153,46,6,16,72,65,1,66,3,10,37,68,236,153,50,59,74,24,100,188,153,50,100,200,0,,,,,
"39499",39499,Mk10,04:31:04 26-Apr-2014,,R,1,60.83972168,-179.51416016,CRC 35585.11259,20:07:00 25-Apr-2014,Behavior,184,176,25,51,65,194,157,15,64,232,5,34,65,93,24,218,78,1,79,1,148,136,4,172,129,216,43,65,173,0,4,
"39499",39499,Mk10,04:32:36 26-Apr-2014,,R,1,60.83972168,-179.51416016,CRC 56553.35964,,Behavior,189,206,152,50,162,0,57,144,176,102,96,27,230,0,104,42,156,64,209,40,21,78,0,177,103,70,89,48,26,158,0,
"39499",39499,Mk10,04:34:08 26-Apr-2014,,R,1,60.83972168,-179.51416016,CRC 6576.20913,08:53:00 25-Apr-2014,Behavior,177,155,9,50,141,66,172,5,208,200,37,35,137,163,49,1,80,240,23,76,10,196,128,86,122,148,3,208,156,0,0,
"39499",39499,Mk10,06:15:46 26-Apr-2014,,R,2,60.86916733,-179.58193970,CRC 17396.39677,00:02:00 26-Apr-2014,Behavior,180,63,73,52,0,128,74,164,20,232,82,170,126,5,164,197,194,240,169,52,31,88,7,226,161,56,144,92,68,128,0,
"39499",39499,Mk10,10:29:57 26-Apr-2014,,B,B,60.86194611,-179.64694214,CRC 6544.48977,08:53:00 25-Apr-2014,Behavior,177,153,9,50,141,66,172,5,212,200,37,35,9,163,49,9,80,240,19,72,10,212,128,82,122,156,3,216,156,0,0,
"39499",39499,Mk10,00:16:55 27-Apr-2014,,N,2,61.06444550,-179.99945068,CRC 65361.3135,09:54:00 23-Jun-2014,Behavior,191,245,25,174,157,128,94,60,11,243,130,224,130,13,128,49,135,17,124,176,238,97,95,247,128,180,3,50,48,6,0,
"39499",39499,Mk10,00:16:55 27-Apr-2014,,N,2,61.06444550,-179.99945068,CRC 65361.16133,09:54:00 23-Apr-2014,Behavior,191,245,25,46,157,128,94,60,11,243,130,224,2,13,128,33,135,17,124,176,246,97,95,247,128,52,3,50,48,6,0,
"39499",39499,Mk10,01:08:29 27-Apr-2014,,L,A,61.06888962,-179.97444153,CRC 9353.55384,00:00:00 23-Apr-2014,Percent,226,72,153,46,6,16,64,65,1,67,3,10,37,68,236,153,50,59,74,24,100,188,153,50,100,200,0,,,,,
"39499",39499,Mk10,01:55:30 27-Apr-2014,,N,1,61.06888962,179.99417114,CRC 54460.53286,03:33:00 24-Apr-2014,Behavior,189,75,201,48,56,66,172,140,192,148,3,252,94,4,64,30,2,176,66,29,69,5,224,96,14,141,5,193,216,1,255,
"39499",39499,Mk10,02:37:58 27-Apr-2014,,A,B,61.07083511,-179.99110413,CRC 56463.7508,05:18:00 26-Apr-2014,Behavior,189,200,249,52,84,129,71,6,65,240,204,80,182,39,130,43,143,0,148,131,218,78,6,128,41,16,156,12,0,0,0,
"39499",39499,Mk10,04:27:10 27-Apr-2014,,L,A,61.00249863,-179.88082886,CRC 23420.39781,12:05:00 26-Apr-2014,Behavior,181,183,201,52,193,65,213,37,1,144,4,208,34,19,138,125,203,65,0,1,1,112,4,99,16,0,164,19,0,32,0,
"39499",39499,Mk10,04:30:12 27-Apr-2014,,L,A,61.00249863,-179.88082886,CRC 33328.31013,11:26:00 26-Apr-2014,Behavior,184,35,9,52,182,128,89,10,65,116,168,219,169,49,180,234,144,216,210,165,89,132,226,212,15,251,7,89,141,113,211,
"39499",39499,Mk10,05:21:06 27-Apr-2014,,K,1,61.06555557,179.93777466,CRC 7060.36406,02:34:00 25-Apr-2014,Behavior,177,185,73,50,40,128,78,48,2,64,149,108,38,134,194,170,168,85,8,192,88,24,170,18,192,186,105,181,65,205,0,
"39499",39499,Mk10,06:52:06 27-Apr-2014,,B,1,61.06722260,179.98971558,CRC 27467.5437,21:00:00 21-Apr-2014,TwentyMinTimeline,86,180,185,43,80,181,42,84,173,62,214,47,75,115,98,84,163,252,143,10,95,255,214,222,148,255,52,63,115,122,30,
"39499",39499,Mk10,07:30:01 27-Apr-2014,,A,3,61.06972122,179.99360657,CRC 53436.32517,03:37:00 24-Apr-2014,Behavior,189,11,201,48,57,98,172,140,192,148,3,252,94,4,66,30,10,176,66,29,69,5,224,2,2,140,12,65,200,128,1,
"39499",39499,Mk10,08:56:28 27-Apr-2014,,R,A,61.06694412,179.99667358,CRC 59270.6270,04:36:00 25-Apr-2014,Behavior,190,120,105,50,73,3,161,6,80,144,5,47,12,161,40,10,138,25,66,64,21,68,46,133,192,42,40,93,9,128,0,
"39499",39499,Mk10,00:10:51 28-Apr-2014,,N,2,61.06194305,179.88194275,CRC 40259.54203,08:07:00 24-Apr-2014,Behavior,185,212,57,48,129,192,220,40,2,35,72,17,132,14,0,162,83,240,28,0,69,15,66,208,129,220,138,86,1,128,0,
"39499",39499,Mk10,01:53:59 28-Apr-2014,,N,3,61.07722092,179.84304810,CRC 27360.60128,00:00:00 26-Apr-2014,Percent,230,174,9,52,6,24,16,48,76,241,100,90,8,24,192,193,67,132,4,28,229,28,153,50,100,200,0,,,,,
"39499",39499,Mk10,02:09:09 28-Apr-2014,,P,3,61.07916641,179.83972168,CRC 3735.1737,12:36:00 26-Apr-2014,Behavior,176,233,121,52,201,1,63,50,244,80,4,8,48,9,0,90,133,16,33,194,144,25,131,224,40,36,164,80,66,192,0,
"39499",39499,Mk10,02:15:13 28-Apr-2014,,A,2,61.07916641,179.84056091,CRC 57922.52851,10:55:00 27-Apr-2014,Behavior,190,36,41,54,173,192,69,12,71,176,3,48,82,75,0,82,1,48,104,3,182,98,3,48,23,32,172,40,4,0,0,
"39499",39499,Mk10,02:33:25 28-Apr-2014,,L,1,61.07027817,179.82583618,CRC 39544.10039,22:19:00 25-Apr-2014,Behavior,185,167,137,51,100,192,234,60,1,146,131,152,128,63,28,93,207,198,211,68,209,82,10,184,193,186,32,20,49,161,0,
"39499",39499,Mk10,03:32:34 28-Apr-2014,,N,1,61.08972168,179.85556030,CRC 25019.43922,13:55:00 26-Apr-2014,Behavior,182,27,185,52,221,193,133,35,2,48,1,129,128,0,0,41,162,144,72,1,194,12,132,96,25,50,108,49,24,1,0,
"39499",39499,Mk10,05:59:33 28-Apr-2014,,L,B,61.09361267,179.78805542,Too short,,,238,174,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39499",39499,Mk10,00:19:57 29-Apr-2014,,P,3,61.09166718,179.77610779,CRC 34521.268,22:55:00 24-Apr-2014,Behavior,184,109,153,49,109,194,197,132,80,208,5,146,9,161,64,15,15,147,124,15,130,84,0,42,139,129,168,128,31,88,0,
"39499",39499,Mk10,00:44:13 29-Apr-2014,,L,B,61.09083176,179.75944519,CRC 975.41356,15:33:00 26-Apr-2014,Behavior,176,60,249,52,248,65,247,35,1,176,14,176,182,3,0,122,7,176,104,5,23,9,96,208,10,34,6,193,200,0,1,
