DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
"39499",39499,Mk10,DS,3,0,1,65,53,00:44:48 23-Apr-2014,A,A,61.02444458,-178.31694031,,,,,401677419,,
"39499",39499,Mk10,DS,2,0,0,298,298,01:27:10 23-Apr-2014,P,B,61.00527954,-178.30528259,,,,,401677394,,
"39499",39499,Mk10,DS,1,0,0,,,02:46:38 23-Apr-2014,N,B,61.00555420,-178.32000732,,,,,401677381,,
"39499",39499,Mk10,DS,1,0,0,,,03:44:39 23-Apr-2014,K,B,61.00555420,-178.31666565,,,,,401677397,,
"39499",39499,Mk10,DS,1,0,0,,,04:01:23 23-Apr-2014,A,B,61.06027603,-178.28443909,,,,,401677400,,
"39499",39499,Mk10,DS,1,0,0,,,04:22:54 23-Apr-2014,N,B,61.04639053,-178.28277588,,,,,401677383,,
"39499",39499,Mk10,DS,1,0,1,,,04:53:20 23-Apr-2014,B,B,61.05361176,-178.28222656,,,,,401677390,,
"39499",39499,Mk10,DS,1,0,1,,,05:12:32 23-Apr-2014,L,B,61.05777740,-178.28639221,,,,,401677382,,
"39499",39499,Mk10,DS,1,0,0,,,05:20:45 23-Apr-2014,K,B,61.04666519,-178.28639221,,,,,401677371,,
"39499",39499,Mk10,DS,2,0,1,48,48,05:40:31 23-Apr-2014,A,B,61.03083420,-178.27806091,,,,,401677401,,
"39499",39499,Mk10,DS,1,0,0,,,06:27:52 23-Apr-2014,B,B,61.03888702,-178.28639221,,,,,401677392,,
"39499",39499,Mk10,DS,2,0,0,46,46,06:53:03 23-Apr-2014,L,B,61.09027863,-178.30389404,,,,,401677387,,
"39499",39499,Mk10,DS,1,0,0,,,07:14:14 23-Apr-2014,A,B,61.08277893,-178.31582642,,,,,401677388,,
"39499",39499,Mk10,DS,1,0,0,,,07:46:13 23-Apr-2014,R,B,61.07500076,-178.34611511,,,,,401677431,,
"39499",39499,Mk10,DS,1,0,0,,,08:09:29 23-Apr-2014,B,B,61.09083176,-178.32194519,,,,,401677392,,
"39499",39499,Mk10,DS,3,0,0,169,46,08:35:37 23-Apr-2014,L,A,61.05777740,-178.45333862,,,,,401677401,,
"39499",39499,Mk10,DS,3,0,0,252,221,08:53:07 23-Apr-2014,A,A,61.05694580,-178.44555664,,,,,401677395,,
"39499",39499,Mk10,DS,3,0,0,46,46,09:27:47 23-Apr-2014,R,A,61.05888748,-178.50889587,,,,,401677404,,
"39499",39499,Mk10,DS,6,0,2,74,46,10:17:07 23-Apr-2014,L,2,61.03166580,-178.55305481,,,,,401677394,,
"39499",39499,Mk10,DS,3,0,1,91,91,10:36:28 23-Apr-2014,A,A,61.05638885,-178.58999634,,,,,401677341,,
"39499",39499,Mk10,DS,1,0,1,,,11:02:18 23-Apr-2014,R,B,61.05722046,-178.58944702,,,,,401677315,,
"39499",39499,Mk10,DS,6,0,4,91,91,11:52:21 23-Apr-2014,P,1,61.05055618,-178.55166626,,,,,401677315,,
"39499",39499,Mk10,DS,7,0,1,91,91,13:32:27 23-Apr-2014,P,3,61.06027603,-178.55139160,,,,,401677315,,
"39499",39499,Mk10,DS,3,0,0,91,91,14:14:55 23-Apr-2014,R,A,61.06333160,-178.55389404,,,,,401677314,,
"39499",39499,Mk10,DS,3,0,1,380,50,15:13:18 23-Apr-2014,P,A,61.05694580,-178.52915955,,,,,401677394,,
"39499",39499,Mk10,DS,3,0,0,91,91,15:42:52 23-Apr-2014,K,1,61.07805634,-178.55972290,,,,,401677382,,
"39499",39499,Mk10,DS,5,0,0,137,46,15:56:35 23-Apr-2014,R,1,61.06138992,-178.57388306,,,,,401677384,,
"39499",39499,Mk10,DS,1,0,1,,,16:36:47 23-Apr-2014,N,B,61.06166840,-178.57888794,,,,,401677414,,
"39499",39499,Mk10,DS,3,0,1,107,96,16:57:48 23-Apr-2014,P,A,61.04166794,-178.57139587,,,,,401677403,,
"39499",39499,Mk10,DS,4,0,1,212,182,00:01:43 24-Apr-2014,L,2,61.00694275,-178.71110535,,,,,401677288,,
"39499",39499,Mk10,DS,5,0,0,91,91,00:19:55 24-Apr-2014,A,1,60.99499893,-178.71556091,,,,,401677295,,
"39499",39499,Mk10,DS,6,0,0,91,91,00:48:44 24-Apr-2014,N,3,61.00416565,-178.71194458,,,,,401677286,,
"39499",39499,Mk10,DS,6,0,0,91,91,01:13:45 24-Apr-2014,P,3,61.00527954,-178.71527100,,,,,401677281,,
"39499",39499,Mk10,DS,1,0,0,,,01:35:45 24-Apr-2014,K,B,61.00527954,-178.71861267,,,,,401677292,,
"39499",39499,Mk10,DS,2,0,1,91,91,02:02:17 24-Apr-2014,A,B,61.00527954,-178.71556091,,,,,401677295,,
"39499",39499,Mk10,DS,2,0,1,46,46,02:29:35 24-Apr-2014,N,B,61.01139069,-178.72805786,,,,,401677357,,
"39499",39499,Mk10,DS,1,0,0,,,02:54:01 24-Apr-2014,P,B,61.00805664,-178.73500061,,,,,401677394,,
"39499",39499,Mk10,DS,1,0,0,,,04:15:22 24-Apr-2014,N,B,61.00722122,-178.73056030,,,,,401677382,,
"39499",39499,Mk10,DS,1,0,0,,,05:00:10 24-Apr-2014,K,B,61.00722122,-178.73777771,,,,,401677384,,
"39499",39499,Mk10,DS,5,0,3,69,46,05:02:23 24-Apr-2014,L,1,61.05166626,-178.73554993,,,,,401677380,,
"39499",39499,Mk10,DS,4,0,2,91,91,05:17:36 24-Apr-2014,A,0,61.03944397,-178.74417114,,,,,401677349,,
"39499",39499,Mk10,DS,1,0,0,,,05:32:01 24-Apr-2014,R,B,61.03944397,-178.74667358,,,,,401677349,,
"39499",39499,Mk10,DS,1,0,0,,,06:11:15 24-Apr-2014,B,B,61.04027939,-178.75527954,,,,,401677375,,
"39499",39499,Mk10,DS,9,0,2,68,46,06:42:39 24-Apr-2014,L,2,61.01444626,-178.77861023,,,,,401677381,,
"39499",39499,Mk10,DS,1,0,1,,,07:00:14 24-Apr-2014,A,B,61.01027679,-178.78582764,,,,,401677383,,
"39499",39499,Mk10,DS,1,0,0,,,07:12:43 24-Apr-2014,R,B,61.00944519,-178.78721619,,,,,401677390,,
"39499",39499,Mk10,DS,4,0,1,107,61,07:54:39 24-Apr-2014,B,1,60.98555374,-178.81777954,,,,,401677400,,
"39499",39499,Mk10,DS,1,0,0,,,07:54:39 24-Apr-2014,B,B,60.99972153,-178.80389404,,,,,401677402,,
"39499",39499,Mk10,DS,1,0,0,,,08:27:25 24-Apr-2014,L,B,60.97527695,-178.83332825,,,,,401677390,,
"39499",39499,Mk10,DS,3,0,1,294,47,08:30:31 24-Apr-2014,A,A,60.97722244,-178.82695007,,,,,401677398,,
"39499",39499,Mk10,DS,1,0,0,,,08:57:21 24-Apr-2014,R,B,60.96888733,-178.83944702,,,,,401677404,,
"39499",39499,Mk10,DS,1,0,0,,,09:33:29 24-Apr-2014,B,A,60.95527649,-178.82167053,,,,,401677403,,
"39499",39499,Mk10,DS,2,0,0,307,307,09:33:29 24-Apr-2014,B,B,60.94861221,-178.84333801,,,,,401677406,,
"39499",39499,Mk10,DS,1,0,0,,,10:05:05 24-Apr-2014,L,B,60.94499969,-178.83166504,,,,,401677396,,
"39499",39499,Mk10,DS,9,0,3,68,46,10:14:02 24-Apr-2014,A,2,60.93888855,-178.88000488,,,,,401677396,,
"39499",39499,Mk10,DS,3,0,0,91,91,10:33:02 24-Apr-2014,R,A,60.95194626,-178.89111328,,,,,401677372,,
"39499",39499,Mk10,DS,5,0,3,51,46,12:10:35 24-Apr-2014,R,0,60.92916489,-178.94555664,,,,,401677386,,
"39499",39499,Mk10,DS,8,0,1,91,91,13:21:44 24-Apr-2014,P,3,60.94777679,-178.90167236,,,,,401677326,,
"39499",39499,Mk10,DS,1,0,0,,,00:44:02 25-Apr-2014,N,B,60.85416794,-179.10749817,,,,,401677384,,
"39499",39499,Mk10,DS,1,0,0,,,01:00:12 25-Apr-2014,P,B,60.88166809,-179.06361389,,,,,401677392,,
"39499",39499,Mk10,DS,1,0,1,,,01:00:12 25-Apr-2014,B,B,60.92361069,-179.00471497,,,,,401677383,,
"39499",39499,Mk10,DS,1,0,0,,,01:14:54 25-Apr-2014,K,B,60.92972183,-179.00222778,,,,,401677398,,
"39499",39499,Mk10,DS,1,0,0,,,01:30:10 25-Apr-2014,L,B,60.93194580,-178.99667358,,,,,401677393,,
"39499",39499,Mk10,DS,2,0,0,46,46,01:43:14 25-Apr-2014,A,B,60.93166733,-179.03472900,,,,,401677377,,
"39499",39499,Mk10,DS,1,0,0,,,02:17:52 25-Apr-2014,N,B,60.94416809,-179.02444458,,,,,401677412,,
"39499",39499,Mk10,DS,1,0,0,,,02:48:08 25-Apr-2014,K,B,60.90972137,-179.02278137,,,,,401677411,,
"39499",39499,Mk10,DS,1,0,1,,,02:48:08 25-Apr-2014,P,B,60.91860962,-179.01416016,,,,,401677400,,
"39499",39499,Mk10,DS,1,0,0,,,03:59:10 25-Apr-2014,N,B,60.91305542,-179.02555847,,,,,401677410,,
"39499",39499,Mk10,DS,1,0,0,,,04:35:08 25-Apr-2014,K,B,60.90972137,-179.04499817,,,,,401677383,,
"39499",39499,Mk10,DS,1,0,1,,,06:11:42 25-Apr-2014,K,B,60.92416763,-179.05416870,,,,,401677405,,
"39499",39499,Mk10,DS,2,0,1,67,67,06:31:02 25-Apr-2014,L,B,60.95305634,-179.09445190,,,,,401677443,,
"39499",39499,Mk10,DS,1,0,1,,,06:32:10 25-Apr-2014,A,B,60.95694351,-179.11027527,,,,,401677409,,
"39499",39499,Mk10,DS,1,0,0,,,08:13:54 25-Apr-2014,L,B,60.96389008,-179.13694763,,,,,401677389,,
"39499",39499,Mk10,DS,1,0,0,,,08:13:54 25-Apr-2014,A,B,60.96194458,-179.12889099,,,,,401677391,,
"39499",39499,Mk10,DS,1,0,0,,,08:26:43 25-Apr-2014,R,B,60.96694565,-179.14305115,,,,,401677377,,
"39499",39499,Mk10,DS,1,0,1,,,09:16:29 25-Apr-2014,B,B,60.98860931,-179.25639343,,,,,401677382,,
"39499",39499,Mk10,DS,1,0,0,,,09:16:29 25-Apr-2014,B,B,60.96916580,-179.15499878,,,,,401677379,,
"39499",39499,Mk10,DS,2,0,0,91,91,09:51:06 25-Apr-2014,L,A,60.97360992,-179.22416687,,,,,401677385,,
"39499",39499,Mk10,DS,1,0,1,,,09:50:21 25-Apr-2014,A,B,60.99472046,-179.28388977,,,,,401677382,,
"39499",39499,Mk10,DS,3,0,0,46,45,10:03:26 25-Apr-2014,R,A,60.97360992,-179.22111511,,,,,401677403,,
"39499",39499,Mk10,DS,1,0,1,,,10:50:19 25-Apr-2014,B,B,60.99194336,-179.27055359,,,,,401677386,,
"39499",39499,Mk10,DS,2,0,1,91,91,11:39:36 25-Apr-2014,R,B,60.96694565,-179.20222473,,,,,401677346,,
"39499",39499,Mk10,DS,7,0,1,91,91,13:13:38 25-Apr-2014,P,3,60.94805527,-179.36471558,,,,,401677344,,
"39499",39499,Mk10,DS,2,0,1,182,182,13:15:55 25-Apr-2014,R,B,60.94805527,-179.36389160,,,,,401677340,,
"39499",39499,Mk10,DS,4,0,1,121,91,14:31:45 25-Apr-2014,N,2,60.93805695,-179.38082886,,,,,401677346,,
"39499",39499,Mk10,DS,6,0,0,91,91,14:53:44 25-Apr-2014,R,3,60.94166565,-179.37083435,,,,,401677345,,
"39499",39499,Mk10,DS,1,0,1,,,14:51:28 25-Apr-2014,K,B,60.94250107,-179.37583923,,,,,401677349,,
"39499",39499,Mk10,DS,9,0,0,91,91,14:52:13 25-Apr-2014,P,1,60.94166565,-179.37472534,,,,,401677346,,
"39499",39499,Mk10,DS,7,0,0,91,91,16:11:51 25-Apr-2014,N,3,60.93583298,-179.38749695,,,,,401677343,,
"39499",39499,Mk10,DS,8,0,0,91,91,16:33:35 25-Apr-2014,R,3,60.93277740,-179.38166809,,,,,401677343,,
"39499",39499,Mk10,DS,5,0,1,91,91,16:36:07 25-Apr-2014,P,2,60.93111038,-179.38444519,,,,,401677344,,
"39499",39499,Mk10,DS,1,0,0,,,16:35:06 25-Apr-2014,K,2,60.93388748,-179.38694763,,,,,401677345,,
"39499",39499,Mk10,DS,2,0,1,161,161,00:30:18 26-Apr-2014,N,B,60.92694473,-179.59333801,,,,,401677366,,
"39499",39499,Mk10,DS,1,0,0,,,00:45:27 26-Apr-2014,K,B,60.92444611,-179.59750366,,,,,401677377,,
"39499",39499,Mk10,DS,1,0,1,,,00:52:11 26-Apr-2014,P,B,60.91694260,-179.58305359,,,,,401677359,,
"39499",39499,Mk10,DS,1,0,0,,,01:22:44 26-Apr-2014,L,B,60.90361023,-179.58416748,,,,,401677395,,
"39499",39499,Mk10,DS,3,0,1,361,263,02:04:40 26-Apr-2014,N,A,60.87333298,-179.53750610,,,,,401677400,,
"39499",39499,Mk10,DS,2,0,0,205,205,02:24:54 26-Apr-2014,K,B,60.87388992,-179.54833984,,,,,401677397,,
