DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Comment
"37909",37909,Mk10,09:09:04 23-May-2014,Argos,B,59.27222061,-173.09416199,492,5405,44,101,,,,,
"37909",37909,Mk10,09:30:02 23-May-2014,Argos,B,59.26610947,-173.10166931,671,2937,153,99,,,,,
"37909",37909,Mk10,10:17:24 23-May-2014,Argos,B,59.25527954,-173.11471558,611,1295,288,85,,,,,
"37909",37909,Mk10,10:21:46 23-May-2014,Argos,B,59.22527695,-173.10945129,3098,11249,853,70,,,,,
"37909",37909,Mk10,00:46:00 24-May-2014,Argos,B,59.19944382,-173.10472107,6261,18230,2150,82,,,,,
"37909",37909,Mk10,01:51:13 24-May-2014,Argos,B,59.17694473,-173.09971619,2636,14829,468,107,,,,,
"37909",37909,Mk10,02:41:38 24-May-2014,Argos,B,59.18166733,-173.07360840,969,3839,244,106,,,,,
"37909",37909,Mk10,03:37:32 24-May-2014,Argos,B,59.15111160,-172.97471619,867,3404,220,81,,,,,
"37909",37909,Mk10,03:56:37 24-May-2014,Argos,B,59.14861298,-172.98554993,1139,3776,343,82,,,,,
"37909",37909,Mk10,04:13:58 24-May-2014,Argos,1,59.09805679,-173.07722473,721,1148,452,78,,,,,
"37909",37909,Mk10,04:13:58 24-May-2014,Argos,B,59.12861252,-172.91888428,1571,8854,278,81,,,,,
"37909",37909,Mk10,04:57:01 24-May-2014,Argos,A,59.09055710,-173.03694153,1983,5579,704,94,,,,,
"37909",37909,Mk10,04:57:39 24-May-2014,Argos,0,59.09111023,-173.05749512,2497,14509,429,91,,,,,
"37909",37909,Mk10,06:35:02 24-May-2014,Argos,B,59.06388855,-173.04695129,3267,8075,1321,90,,,,,
"37909",37909,Mk10,06:35:02 24-May-2014,Argos,B,59.06277847,-173.04388428,3252,8235,1284,91,,,,,
"37909",37909,Mk10,07:11:52 24-May-2014,Argos,A,59.07194519,-173.23500061,10384,132435,814,80,,,,,
"37909",37909,Mk10,08:55:57 24-May-2014,Argos,B,59.07333374,-173.23500061,17157,47474,6200,84,,,,,
"37909",37909,Mk10,09:08:58 24-May-2014,Argos,B,59.07333374,-173.23472595,12574,33600,4705,85,,,,,
"37909",37909,Mk10,00:03:16 25-May-2014,Argos,A,58.99638748,-173.29777527,269,638,113,101,,,,,
"37909",37909,Mk10,00:22:28 25-May-2014,Argos,A,58.99277878,-173.30305481,546,1327,224,110,,,,,
"37909",37909,Mk10,00:30:24 25-May-2014,Argos,A,58.97194290,-173.27638245,493,5328,45,80,,,,,
"37909",37909,Mk10,00:31:11 25-May-2014,Argos,B,58.97194290,-173.27638245,482,4059,57,80,,,,,
"37909",37909,Mk10,01:38:54 25-May-2014,Argos,B,58.99416733,-173.30000305,552,1090,279,92,,,,,
"37909",37909,Mk10,02:10:10 25-May-2014,Argos,B,58.96916580,-173.27833557,778,1762,343,86,,,,,
"37909",37909,Mk10,05:08:52 25-May-2014,Argos,A,58.89416504,-173.27610779,1043,1372,792,113,,,,,
