DeployID,Ptt,DepthSensor,Source,Instr,HistType,Date,Time Offset,Count,BadTherm,LocationQuality,Latitude,Longitude,NumBins,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72
"37909",37909,0.500000,Argos,Mk10,1Percent,04:00:00 27-Apr-2014,11.000000,22,,2,60.71749878,-178.15805054,24,,0,0,0,0,100,44,8,59,78,100,100,100,100,100,35,13,20,12,12,28,16,71,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37909",37909,0.500000,Argos,Mk10,1Percent,00:00:00 28-Apr-2014,12.000000,8,,3,60.74444580,-178.10888672,24,,100,100,100,100,100,100,13,9,13,8,54,100,100,100,27,5,5,15,90,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37909",37909,0.500000,Argos,Mk10,1Percent,00:00:00 29-Apr-2014,13.000000,7,,3,60.94610977,-177.99916077,24,,100,100,100,100,63,5,8,9,12,11,35,100,100,100,100,100,100,100,100,100,100,28,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37909",37909,0.500000,Argos,Mk10,1Percent,00:00:00 30-Apr-2014,14.000000,11,,3,60.94610977,-177.99916077,24,,28,56,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37909",37909,0.500000,Argos,Mk10,1Percent,00:00:00 01-May-2014,16.000000,8,,3,61.46389008,-178.42027283,24,,100,100,100,100,100,100,100,99,100,99,100,100,100,95,0,0,2,70,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37909",37909,0.500000,Argos,Mk10,1Percent,00:00:00 02-May-2014,17.000000,10,,3,61.65055466,-178.27888489,24,,100,100,100,100,100,100,100,58,12,72,100,95,100,77,3,14,66,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37909",37909,0.500000,Argos,Mk10,1Percent,00:00:00 03-May-2014,18.000000,8,,3,61.72138977,-178.27360535,24,,100,100,100,100,100,100,100,100,100,54,0,46,100,100,100,71,0,16,93,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37909",37909,0.500000,Argos,Mk10,1Percent,00:00:00 04-May-2014,19.000000,13,,3,61.72138977,-178.27360535,24,,100,100,100,100,100,100,100,100,100,100,100,100,82,0,0,0,4,63,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37909",37909,0.500000,Argos,Mk10,1Percent,00:00:00 05-May-2014,20.000000,7,,3,61.73611069,-178.11000061,24,,100,100,100,100,100,100,100,79,0,1,26,80,0,0,0,0,0,55,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37909",37909,0.500000,Argos,Mk10,1Percent,00:00:00 06-May-2014,21.000000,8,,3,61.71055603,-177.92443848,24,,100,100,100,100,100,100,100,82,6,10,8,4,10,5,0,18,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37909",37909,0.500000,Argos,Mk10,1Percent,00:00:00 07-May-2014,23.000000,12,,3,61.72777939,-177.73306274,24,,100,100,100,100,100,65,2,9,5,2,33,100,100,100,53,5,3,59,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37909",37909,0.500000,Argos,Mk10,1Percent,00:00:00 08-May-2014,24.000000,8,,3,61.72777939,-177.73306274,24,,100,100,100,100,100,29,2,3,2,16,100,100,100,52,11,2,54,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37909",37909,0.500000,Argos,Mk10,1Percent,00:00:00 09-May-2014,25.000000,9,,3,61.80805588,-177.72471619,24,,100,100,100,100,100,100,27,2,8,8,11,21,11,4,3,2,5,3,8,7,9,7,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37909",37909,0.500000,Argos,Mk10,1Percent,00:00:00 10-May-2014,26.000000,13,,3,61.85277939,-177.97361755,24,,10,8,6,40,100,100,100,67,2,5,1,7,7,5,10,3,8,14,11,7,6,8,66,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37909",37909,0.500000,Argos,Mk10,1Percent,00:00:00 11-May-2014,27.000000,13,,3,61.77361298,-178.79556274,24,,100,100,100,100,83,6,14,13,7,9,20,7,9,8,12,11,13,15,57,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37909",37909,0.500000,Argos,Mk10,1Percent,00:00:00 12-May-2014,29.000000,12,,3,62.19222260,-178.50054932,24,,100,100,100,100,100,51,3,7,8,9,7,11,14,16,7,8,6,17,53,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37909",37909,0.500000,Argos,Mk10,1Percent,00:00:00 13-May-2014,30.000000,9,,3,62.19222260,-178.50054932,24,,100,100,100,100,100,100,100,70,4,5,8,10,8,2,3,3,2,2,3,8,13,12,74,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37909",37909,0.500000,Argos,Mk10,1Percent,00:00:00 14-May-2014,31.000000,11,,3,62.47499847,-178.10749817,24,,100,100,100,94,3,10,11,10,10,6,7,8,13,26,9,16,87,100,100,100,100,100,45,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
