DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue
"40862",40862,0.500000,Mk10,,23:11:01 20-Apr-2014,23:10:58 20-Apr-2014,-2,B,60.38555527,-177.82388306,CRC,0,0,,,,0.920,0.300,,-1.0,0.0,0,,,,,,,,,,,255,255,80,,,,,,,
"40862",40862,0.500000,Mk10,,23:43:54 20-Apr-2014,23:43:51 20-Apr-2014,-2,B,60.36916733,-177.81889343,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40862",40862,0.500000,Mk10,,23:45:22 20-Apr-2014,23:45:19 20-Apr-2014,-2,B,60.36916733,-177.81889343,,1,0,,740,3.440,,,-1.20,,,,,,,,,,,,,,,,,,,,,,,
"40862",40862,0.500000,Mk10,,23:46:50 20-Apr-2014,23:46:47 20-Apr-2014,-2,,,,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40862",40862,0.500000,Mk10,,00:39:38 21-Apr-2014,00:39:35 21-Apr-2014,-2,B,60.36805725,-177.88806152,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40862",40862,0.500000,Mk10,,02:47:23 21-Apr-2014,02:47:20 21-Apr-2014,-2,3,60.38916779,-177.85610962,,1,0,,841,3.312,,,0.30,,,,,,,,,,,,,,,,,,,,,,,
"40862",40862,0.500000,Mk10,,04:08:48 22-Apr-2014,04:08:45 22-Apr-2014,-2,B,60.34361267,-178.44888306,,0,0,,1225,3.184,1.120,0.260,0.10,-1.0,168.0,2,,,,,,,,,,,19,255,80,,,,,,,
"40862",40862,0.500000,Mk10,,09:17:59 22-Apr-2014,09:17:56 22-Apr-2014,-2,3,60.46555710,-178.56222534,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40862",40862,0.500000,Mk10,,00:45:28 23-Apr-2014,00:45:25 23-Apr-2014,-2,3,60.68722153,-178.68916321,,1,0,,1481,3.312,1.008,0.300,5.00,-2.5,300.0,5,,,,,,,,,,,18,255,80,,,,,,,
"40862",40862,0.500000,Mk10,,02:19:20 23-Apr-2014,02:19:17 23-Apr-2014,-2,1,60.70861053,-178.72111511,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40862",40862,0.500000,Mk10,,03:06:16 23-Apr-2014,03:06:12 23-Apr-2014,-3,A,60.70166779,-178.72277832,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40862",40862,0.500000,Mk10,,06:16:56 24-Apr-2014,06:16:52 24-Apr-2014,-3,B,60.80555725,-179.20832825,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40862",40862,0.500000,Mk10,,09:15:35 25-Apr-2014,09:15:31 25-Apr-2014,-3,A,60.87388992,-179.90028381,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40862",40862,0.500000,Mk10,,09:54:31 25-Apr-2014,09:54:27 25-Apr-2014,-3,1,60.77722168,179.77389526,,1,0,,2249,3.184,0.960,0.312,-1.00,-2.0,430.0,4,,,,,,,,,,,18,255,80,,,,,,,
"40862",40862,0.500000,Mk10,,00:54:16 26-Apr-2014,00:54:11 26-Apr-2014,-4,3,60.81861115,179.48333740,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40862",40862,0.500000,Mk10,,02:28:08 26-Apr-2014,02:28:03 26-Apr-2014,-4,1,60.81777954,179.44833374,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
