DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Comment
"39499",39499,Mk10,03:28:15 19-Apr-2014,Argos,2,60.60194397,-176.92361450,316,1503,66,94,,,,,
"39499",39499,Mk10,03:38:37 19-Apr-2014,Argos,2,60.60277939,-176.92860413,301,1708,53,77,,,,,
"39499",39499,Mk10,04:23:07 19-Apr-2014,Argos,B,60.60111237,-176.93666077,938,1929,455,100,,,,,
"39499",39499,Mk10,04:52:08 19-Apr-2014,Argos,B,60.60472107,-176.93333435,1188,2622,537,98,,,,,
"39499",39499,Mk10,05:16:19 19-Apr-2014,Argos,B,60.60555649,-176.93472290,987,2126,458,94,,,,,
"39499",39499,Mk10,05:16:19 19-Apr-2014,Argos,B,60.60444260,-176.93360901,952,2052,441,95,,,,,
"39499",39499,Mk10,05:24:45 19-Apr-2014,Argos,B,60.60444260,-176.93472290,1358,2883,639,95,,,,,
"39499",39499,Mk10,06:04:49 19-Apr-2014,Argos,B,60.60944366,-176.93611145,617,1886,202,94,,,,,
"39499",39499,Mk10,06:14:32 19-Apr-2014,Argos,B,60.60972214,-176.93583679,648,1901,220,94,,,,,
"39499",39499,Mk10,06:34:21 19-Apr-2014,Argos,B,60.61472321,-176.93750000,688,2055,230,93,,,,,
"39499",39499,Mk10,07:00:06 19-Apr-2014,Argos,B,60.62333298,-176.94444275,527,1585,175,91,,,,,
"39499",39499,Mk10,07:00:06 19-Apr-2014,Argos,B,60.60499954,-176.93666077,2048,4248,987,92,,,,,
"39499",39499,Mk10,07:38:34 19-Apr-2014,Argos,A,60.62888718,-177.05360413,1020,1994,521,48,,,,,
"39499",39499,Mk10,07:57:44 19-Apr-2014,Argos,B,60.63694382,-177.07221985,1219,2066,718,58,,,,,
"39499",39499,Mk10,08:13:12 19-Apr-2014,Argos,2,60.67388916,-177.06777954,375,488,288,72,,,,,
"39499",39499,Mk10,08:36:21 19-Apr-2014,Argos,1,60.66694260,-177.12416077,622,1333,289,70,,,,,
"39499",39499,Mk10,09:25:46 19-Apr-2014,Argos,1,60.68027878,-177.10945129,642,1338,307,87,,,,,
"39499",39499,Mk10,09:32:36 19-Apr-2014,Argos,B,60.68027878,-177.11305237,1052,2161,512,89,,,,,
"39499",39499,Mk10,09:50:48 19-Apr-2014,Argos,1,60.68138885,-177.08721924,858,2454,299,85,,,,,
"39499",39499,Mk10,12:36:07 19-Apr-2014,Argos,3,60.65611267,-177.06832886,248,381,161,86,,,,,
"39499",39499,Mk10,13:04:56 19-Apr-2014,Argos,B,60.65250015,-177.07360840,502,1157,217,100,,,,,
"39499",39499,Mk10,00:00:10 20-Apr-2014,Argos,B,60.71749878,-177.10221863,2106,4058,1092,90,,,,,
"39499",39499,Mk10,00:00:55 20-Apr-2014,Argos,1,60.58944321,-177.12333679,682,4028,115,107,,,,,
"39499",39499,Mk10,00:13:03 20-Apr-2014,Argos,1,60.57666779,-177.17222595,700,7972,61,78,,,,,
"39499",39499,Mk10,00:53:15 20-Apr-2014,Argos,A,60.58638763,-177.16555786,823,3025,223,95,,,,,
"39499",39499,Mk10,01:34:12 20-Apr-2014,Argos,A,60.58222198,-177.19528198,875,1995,383,115,,,,,
"39499",39499,Mk10,01:39:08 20-Apr-2014,Argos,2,60.56138992,-177.17916870,443,1006,195,92,,,,,
"39499",39499,Mk10,01:57:42 20-Apr-2014,Argos,1,60.57527924,-177.18583679,782,3482,175,89,,,,,
"39499",39499,Mk10,03:12:47 20-Apr-2014,Argos,2,60.56944275,-177.18943787,364,1188,111,75,,,,,
"39499",39499,Mk10,03:17:38 20-Apr-2014,Argos,2,60.56666565,-177.20138550,319,1398,72,85,,,,,
"39499",39499,Mk10,03:21:53 20-Apr-2014,Argos,B,60.56472397,-177.21055603,433,1356,138,87,,,,,
"39499",39499,Mk10,04:21:47 20-Apr-2014,Argos,2,60.56638718,-177.23777771,363,501,263,118,,,,,
"39499",39499,Mk10,04:52:53 20-Apr-2014,Argos,3,60.56611252,-177.23138428,211,1041,42,94,,,,,
"39499",39499,Mk10,05:00:28 20-Apr-2014,Argos,2,60.56361008,-177.23693848,447,1349,148,97,,,,,
"39499",39499,Mk10,06:02:39 20-Apr-2014,Argos,3,60.56499863,-177.25193787,227,657,78,92,,,,,
"39499",39499,Mk10,07:37:41 20-Apr-2014,Argos,B,60.56499863,-177.25361633,692,1418,337,90,,,,,
"39499",39499,Mk10,07:37:41 20-Apr-2014,Argos,B,60.56499863,-177.26416016,1031,4348,244,89,,,,,
