DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue
"66973",66973,0.500000,Mk10,,00:21:33 27-Apr-2014,00:22:16 27-Apr-2014,43,,,,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66973",66973,0.500000,Mk10,,00:23:04 27-Apr-2014,00:23:47 27-Apr-2014,43,,,,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66973",66973,0.500000,Mk10,,00:36:43 27-Apr-2014,00:37:26 27-Apr-2014,43,2,60.66027832,-178.11389160,,1,0,,1786,3.504,,,2.40,,,,,,,,,,,,,,,,,,,,,,,
"66973",66973,0.500000,Mk10,,00:39:45 27-Apr-2014,00:40:28 27-Apr-2014,43,2,60.66027832,-178.11389160,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66973",66973,0.500000,Mk10,,00:41:16 27-Apr-2014,00:41:59 27-Apr-2014,43,2,60.66027832,-178.11389160,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66973",66973,0.500000,Mk10,,00:42:47 27-Apr-2014,00:43:30 27-Apr-2014,43,2,60.66027832,-178.11389160,,1,0,,1789,3.440,1.032,0.404,0.10,-2.5,0.0,0,,,,,,,,,,,255,255,80,,,,,,,
"66973",66973,0.500000,Mk10,,00:44:18 27-Apr-2014,00:45:01 27-Apr-2014,43,2,60.66027832,-178.11389160,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66973",66973,0.500000,Mk10,,00:45:49 27-Apr-2014,00:46:32 27-Apr-2014,43,2,60.66027832,-178.11389160,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66973",66973,0.500000,Mk10,,00:47:20 27-Apr-2014,00:48:03 27-Apr-2014,43,2,60.66027832,-178.11389160,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66973",66973,0.500000,Mk10,,00:56:26 27-Apr-2014,00:57:09 27-Apr-2014,43,A,60.65916824,-178.11721802,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66973",66973,0.500000,Mk10,,00:57:57 27-Apr-2014,00:58:40 27-Apr-2014,43,A,60.65916824,-178.11721802,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66973",66973,0.500000,Mk10,,00:59:28 27-Apr-2014,01:00:11 27-Apr-2014,43,A,60.65916824,-178.11721802,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66973",66973,0.500000,Mk10,,01:04:08 27-Apr-2014,01:04:52 27-Apr-2014,44,B,60.66166687,-178.10610962,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66973",66973,0.500000,Mk10,,01:06:50 27-Apr-2014,01:07:33 27-Apr-2014,43,B,60.66166687,-178.10610962,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66973",66973,0.500000,Mk10,,03:35:53 27-Apr-2014,03:36:37 27-Apr-2014,44,2,60.71083450,-178.13166809,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66973",66973,0.500000,Mk10,,05:21:08 27-Apr-2014,05:21:52 27-Apr-2014,44,2,60.71861267,-178.12388611,,0,0,,1918,3.184,,,-1.60,,,,,,,,,,,,,,,,,,,,,,,
"66973",66973,0.500000,Mk10,,06:50:33 27-Apr-2014,06:51:18 27-Apr-2014,45,A,60.71389008,-178.11721802,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66973",66973,0.500000,Mk10,,07:35:56 27-Apr-2014,07:36:40 27-Apr-2014,44,1,60.72694397,-178.08860779,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66973",66973,0.500000,Mk10,,09:13:00 27-Apr-2014,09:13:44 27-Apr-2014,44,3,60.71583176,-178.09611511,,1,0,,2046,3.248,,,1.40,,,,,,,,,,,,,,,,,,,,,,,
"66973",66973,0.500000,Mk10,,03:17:10 28-Apr-2014,03:17:56 28-Apr-2014,46,2,60.81305695,-178.09861755,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66973",66973,0.500000,Mk10,,03:20:12 29-Apr-2014,03:21:00 29-Apr-2014,48,A,61.01111221,-177.95582581,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66973",66973,0.500000,Mk10,,04:57:16 29-Apr-2014,04:58:04 29-Apr-2014,48,3,61.02777863,-177.92750549,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66973",66973,0.500000,Mk10,,00:09:06 30-Apr-2014,00:09:56 30-Apr-2014,50,2,61.10833359,-177.94166565,,1,0,,2814,3.248,,,0.40,,,,,,,,,,,,,,,,,,,,,,,
"66973",66973,0.500000,Mk10,,08:16:26 30-Apr-2014,08:17:17 30-Apr-2014,51,1,61.15166855,-177.97166443,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66973",66973,0.500000,Mk10,,00:16:32 01-May-2014,00:17:24 01-May-2014,52,1,61.34749985,-177.80444336,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
