DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Comment
"66973",66973,Mk10,00:22:16 27-Apr-2014,Argos,B,60.66999817,-178.09472656,2791,5641,1380,84,,,,,
"66973",66973,Mk10,00:43:30 27-Apr-2014,Argos,2,60.66027832,-178.11389160,296,5265,16,80,,,,,
"66973",66973,Mk10,00:57:54 27-Apr-2014,Argos,A,60.65916824,-178.11721802,253,841,75,92,,,,,
"66973",66973,Mk10,01:04:51 27-Apr-2014,Argos,B,60.66166687,-178.10610962,281,699,113,86,,,,,
"66973",66973,Mk10,01:56:49 27-Apr-2014,Argos,2,60.67833328,-178.11528015,294,923,93,77,,,,,
"66973",66973,Mk10,02:01:03 27-Apr-2014,Argos,1,60.65861130,-178.15527344,1296,12997,129,62,,,,,
"66973",66973,Mk10,02:21:56 27-Apr-2014,Argos,B,60.66777802,-178.13333130,494,1883,129,46,,,,,
"66973",66973,Mk10,02:51:42 27-Apr-2014,Argos,B,60.67083359,-178.14555359,3718,7195,1920,56,,,,,
"66973",66973,Mk10,03:33:34 27-Apr-2014,Argos,2,60.71083450,-178.13166809,340,1361,84,77,,,,,
"66973",66973,Mk10,03:41:01 27-Apr-2014,Argos,1,60.71333313,-178.12500000,688,5845,81,79,,,,,
"66973",66973,Mk10,04:27:02 27-Apr-2014,Argos,B,60.72249985,-178.13082886,1314,3745,460,83,,,,,
"66973",66973,Mk10,05:20:50 27-Apr-2014,Argos,2,60.71861267,-178.12388611,389,1656,91,113,,,,,
"66973",66973,Mk10,05:42:33 27-Apr-2014,Argos,B,60.72111130,-178.13055420,1681,3886,726,86,,,,,
"66973",66973,Mk10,05:54:46 27-Apr-2014,Argos,B,60.72194290,-178.13166809,1131,3407,375,125,,,,,
"66973",66973,Mk10,06:48:57 27-Apr-2014,Argos,A,60.71389008,-178.11721802,287,1860,44,90,,,,,
"66973",66973,Mk10,07:22:00 27-Apr-2014,Argos,1,60.72222137,-178.13499451,883,5826,133,101,,,,,
"66973",66973,Mk10,07:29:50 27-Apr-2014,Argos,1,60.72694397,-178.08860779,991,3998,245,77,,,,,
"66973",66973,Mk10,07:46:31 27-Apr-2014,Argos,2,60.72055435,-178.10000610,455,1530,135,79,,,,,
"66973",66973,Mk10,08:30:08 27-Apr-2014,Argos,3,60.71916580,-178.09555054,229,1880,27,82,,,,,
"66973",66973,Mk10,09:11:27 27-Apr-2014,Argos,3,60.71583176,-178.09611511,155,429,56,86,,,,,
"66973",66973,Mk10,09:32:41 27-Apr-2014,Argos,3,60.71583176,-178.10360718,188,515,68,84,,,,,
"66973",66973,Mk10,10:06:49 27-Apr-2014,Argos,A,60.71361160,-178.09277344,326,1461,72,93,,,,,
"66973",66973,Mk10,10:35:38 27-Apr-2014,Argos,B,60.71361160,-178.09056091,457,1457,143,92,,,,,
"66973",66973,Mk10,00:06:49 28-Apr-2014,Argos,A,60.76277924,-178.11471558,2387,4664,1221,164,,,,,
"66973",66973,Mk10,00:32:59 28-Apr-2014,Argos,0,60.79777908,-178.11332703,1795,11973,269,79,,,,,
"66973",66973,Mk10,00:41:42 28-Apr-2014,Argos,A,60.79639053,-178.11999512,725,1590,330,75,,,,,
"66973",66973,Mk10,00:56:07 28-Apr-2014,Argos,A,60.79194260,-178.12583923,441,1236,157,93,,,,,
"66973",66973,Mk10,01:34:47 28-Apr-2014,Argos,1,60.79916763,-178.12805176,805,1195,542,117,,,,,
"66973",66973,Mk10,01:45:24 28-Apr-2014,Argos,2,60.79944611,-178.10749817,437,878,217,84,,,,,
"66973",66973,Mk10,02:12:42 28-Apr-2014,Argos,2,60.80083466,-178.13333130,291,582,145,113,,,,,
"66973",66973,Mk10,03:15:39 28-Apr-2014,Argos,2,60.81305695,-178.09861755,362,1339,97,70,,,,,
"66973",66973,Mk10,03:33:05 28-Apr-2014,Argos,3,60.81638718,-178.08222961,226,824,61,80,,,,,
"66973",66973,Mk10,04:14:48 28-Apr-2014,Argos,B,60.81750107,-178.08610535,673,1429,317,93,,,,,
"66973",66973,Mk10,04:58:47 28-Apr-2014,Argos,3,60.82722092,-178.07861328,171,740,39,76,,,,,
"66973",66973,Mk10,05:09:24 28-Apr-2014,Argos,B,60.82222366,-178.07472229,763,1440,403,105,,,,,
"66973",66973,Mk10,05:12:41 28-Apr-2014,Argos,A,60.82833481,-178.08999634,383,1453,101,65,,,,,
"66973",66973,Mk10,05:35:11 28-Apr-2014,Argos,3,60.83388901,-178.08694458,189,471,75,94,,,,,
"66973",66973,Mk10,05:50:21 28-Apr-2014,Argos,3,60.83611298,-178.08555603,247,283,214,64,,,,,
"66973",66973,Mk10,06:50:15 28-Apr-2014,Argos,3,60.84638977,-178.08222961,207,2262,19,98,,,,,
"66973",66973,Mk10,07:10:28 28-Apr-2014,Argos,2,60.84999847,-178.09916687,258,601,110,84,,,,,
"66973",66973,Mk10,07:34:07 28-Apr-2014,Argos,1,60.85527802,-178.12055969,978,4783,200,87,,,,,
"66973",66973,Mk10,08:05:30 28-Apr-2014,Argos,B,60.85777664,-178.09693909,929,1920,449,89,,,,,
"66973",66973,Mk10,08:31:03 28-Apr-2014,Argos,3,60.86194611,-178.09083557,199,379,104,90,,,,,
"66973",66973,Mk10,08:49:56 28-Apr-2014,Argos,3,60.86388779,-178.08277893,241,1242,46,86,,,,,
"66973",66973,Mk10,09:15:08 28-Apr-2014,Argos,2,60.87027740,-178.08860779,258,503,132,92,,,,,
"66973",66973,Mk10,00:00:47 29-Apr-2014,Argos,B,61.01166534,-177.94277954,4351,8566,2209,90,,,,,
"66973",66973,Mk10,00:14:26 29-Apr-2014,Argos,2,60.98444366,-177.98750305,252,722,87,92,,,,,
"66973",66973,Mk10,00:21:16 29-Apr-2014,Argos,1,60.98277664,-177.97416687,579,3256,103,79,,,,,
"66973",66973,Mk10,00:41:44 29-Apr-2014,Argos,A,60.98055649,-177.97860718,691,2190,217,100,,,,,
"66973",66973,Mk10,01:10:33 29-Apr-2014,Argos,A,60.98860931,-177.97944641,335,825,136,111,,,,,
"66973",66973,Mk10,01:34:49 29-Apr-2014,Argos,2,60.98527908,-177.99389648,375,907,154,79,,,,,
"66973",66973,Mk10,01:56:03 29-Apr-2014,Argos,0,61.00388718,-178.00027466,1823,5511,602,85,,,,,
"66973",66973,Mk10,02:02:53 29-Apr-2014,Argos,1,61.00027847,-178.00694275,583,1706,199,70,,,,,
"66973",66973,Mk10,02:53:05 29-Apr-2014,Argos,2,60.99944305,-177.98750305,344,637,185,85,,,,,
"66973",66973,Mk10,03:17:57 29-Apr-2014,Argos,A,61.01111221,-177.95582581,425,2001,90,87,,,,,
"66973",66973,Mk10,04:31:31 29-Apr-2014,Argos,3,61.02611160,-177.93722534,145,537,39,88,,,,,
"66973",66973,Mk10,04:39:06 29-Apr-2014,Argos,B,61.01944351,-177.93722534,1449,2186,959,95,,,,,
"66973",66973,Mk10,04:59:34 29-Apr-2014,Argos,3,61.02777863,-177.92750549,201,386,104,113,,,,,
"66973",66973,Mk10,05:14:44 29-Apr-2014,Argos,B,61.02277756,-177.92944336,1840,2877,1176,70,,,,,
"66973",66973,Mk10,05:39:00 29-Apr-2014,Argos,3,61.03694534,-177.91250610,183,306,109,112,,,,,
"66973",66973,Mk10,06:05:33 29-Apr-2014,Argos,B,61.03861237,-177.90277100,269,487,148,81,,,,,
"66973",66973,Mk10,06:19:21 29-Apr-2014,Argos,3,61.04083252,-177.88861084,208,756,57,99,,,,,
"66973",66973,Mk10,06:53:19 29-Apr-2014,Argos,A,61.04555511,-177.87583923,255,491,132,107,,,,,
"66973",66973,Mk10,07:20:38 29-Apr-2014,Argos,B,61.04639053,-177.85667419,309,575,165,55,,,,,
"66973",66973,Mk10,07:47:19 29-Apr-2014,Argos,3,61.04472351,-177.84527588,156,726,33,73,,,,,
"66973",66973,Mk10,07:57:47 29-Apr-2014,Argos,B,61.04555511,-177.84222412,183,655,50,90,,,,,
"66973",66973,Mk10,08:31:09 29-Apr-2014,Argos,3,61.04194260,-177.83111572,212,1269,35,82,,,,,
"66973",66973,Mk10,00:01:35 30-Apr-2014,Argos,B,61.04750061,-177.83444214,1142,7733,168,122,,,,,
